STAND 5, SURVEY DATE: 10 Sep 1982, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,4A,4C, R.A. Ellis (#2), ROWS: 4E,4G,4I, DATA ENTRY: 08 Jul 1997 (note: GHLR used thermometer ??; RAE used "M"; much of ARNU is "dead yellow standing" and cover not est'd)

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
PYAS   0.5   0.1   0.5   0.5   0.5   0.0   0.1   1.0   0.1   0.5   0.5   0.5   1.0   0.5   0.1   0.5   0.1   0.1   0.0   0.1   0.0   0.5   0.1   0.1   0.1   0.0   0.0   0.0   0.0   0.0

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ORSE   0.0   0.1   0.0   0.1   0.1   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PYCH   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RUPU   3.0   6.0   6.0   2.0   0.1   4.0   3.0   4.0   4.0   4.0   1.0   4.0   0.5   0.5   2.0   1.0   1.0   2.0   3.0   0.5   3.0   1.0   0.1   1.0   1.0   0.0   0.0   0.0   0.0   0.0
TRBO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.1   0.5   0.1   0.1   0.0   0.0   0.0   0.0   0.0   0.0
VIRE   1.0   2.0   0.1   0.5   0.5   0.5   0.1   0.5   0.1   0.5   0.1   1.0   0.0   1.0   0.5   0.5   0.1   0.5   0.5   0.1   0.5   0.5   0.5   0.5   0.5   0.0   0.0   0.0   0.0   0.0
CACA   1.0   0.5   0.5   1.0   1.0   0.5   0.01  0.5   0.1   0.1   0.0   0.01  0.01  0.1   0.1   0.1   0.1   0.1   0.01  0.01  0.5   0.1   0.1   0.1   0.1   0.0   0.0   0.0   0.0   0.0
ELIN   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
SCPU   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
