stand,quad,tree_tag,species_code,DBH_1983_cm,base_coord_S_1983_m,base_coord_W_1983_m,year_dead,fallen_stem_length_1983_m,exit_coord_S_1983_m,exit_coord_W_1983_m,year_fallen_1988,age_1983,stem_height_1983_m,stem_lean_amt_scaled_1983,stem_lean_dir_1983,stem_lean_amt_1991,stem_lean_dir_1991,stem_lean_amt_2000,stem_lean_dir_2000,crown_width_NS_1983_m,crown_width_EW_1983_m,height_to_crown_1983_m,fill_perc_1983,BSD_1983_cm,radial_10year_inc_1983_mm,DBH_1991_cm,DBH_2000_cm,height_2000_m,tree_code_2000,fire_code_2000,comments,DBH_2005_cm,height_2005_m,code_2005,lean_amount_2005_degrees,lean_direction_2005,comments_2005,DBH_2010_cm,height_2010_m,code_2010,lean_amount_2010_degrees,lean_direction_2010,comments_2010
5,3D,763,PIGL,12.8,1.4,2.4,NA,NA,NA,NA,NA,57,12.5,Z,Z,NA,NA,NA,NA,3.2,2,4.8,60,15.4,9.13,14.2,15.6,16.6,NA,NA,NA,15.8,17.4,NA,NA,NA,NA,16.4,18.4,NA,NA,NA,NA
5,3D,762,POTR,17,1.5,3.8,1991,NA,NA,NA,NA,NA,17.6,M,SW,NA,NA,NA,NA,2.3,2.4,13.8,70,20.8,1.33,17.7,NA,NA,DB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3D,765,PIGL,9.2,1.6,1.4,NA,NA,NA,NA,NA,53,10.5,Z,Z,NA,NA,NA,NA,2.3,2,5.6,10,10.9,6.32,10,10.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3D,755,PIGL,17.5,4.6,0.8,NA,NA,NA,NA,NA,56,16,Z,Z,NA,NA,NA,NA,4.4,3.5,8.6,50,22.5,13.1,19.7,21.5,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3D,760,PIGL,2.5,4.5,4.5,1981,NA,NA,NA,NA,NA,3.5,S,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3D,759,POTR,15,4.4,4.7,1984,2,3.3,0,1988,71,20.2,M,S,NA,NA,NA,NA,2.2,2.2,15,60,20,2.6,15.6,NA,NA,DD,NA,"Added_4_yrs_for_core_at_breast_(1983);_original_length_in_spreadsheet_was_0.0_,_other_data_is_different_but_left_as_is_(2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3D,757,POTR,10.8,3.6,2.2,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,DD,NA,757_and_758_are_joined_at_base_(1991),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3D,756,PIGL,17.5,3,1.9,NA,NA,NA,NA,NA,58,17.8,S,SW,NA,NA,NA,NA,3.4,3.6,6.8,75,22.5,12.81,20.5,22.9,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3D,761,PIGL,7,2.9,3.8,NA,NA,NA,NA,NA,55,8.2,S,NE,NA,NA,NA,NA,2.1,2.5,5.3,15,NA,1.97,7.8,7.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,770,POTR,26.2,0,3.5,2000,NA,NA,NA,NA,76,20,M,S,NA,NA,NA,NA,5.2,6,14,NA,33.1,18.76,28.3,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,774,PIGL,13.5,0.8,4.5,NA,NA,NA,NA,NA,51,13.5,S,E,NA,NA,NA,NA,2.1,1.7,7,15,16.4,8.97,15.5,16.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,771,PIGL,5.8,0.8,3.4,2000,NA,NA,NA,NA,NA,7.8,Z,Z,NA,NA,NA,NA,1.6,1.4,6.8,5,NA,NA,6.2,6.1,NA,DL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,773,PIGL,9.2,0.9,4.3,NA,NA,NA,NA,NA,60,13.5,S,E,NA,NA,NA,NA,2,1.1,8.5,30,11.7,2.85,10.4,10.6,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,775,PIGL,5.8,1.2,5,NA,NA,NA,NA,NA,NA,8,S,SE,NA,NA,NA,NA,2,1.6,4,50,NA,NA,6.1,6.1,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,769,POTR,11,1.3,2.3,1981,8.7,0,2.1,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,768,PIGL,9,1.4,1.7,NA,NA,NA,NA,NA,59,11,S,W,NA,NA,NA,NA,2.5,2.5,6.3,30,10.8,6.05,10.4,11.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,772,POTR,12.5,1.4,3.7,1981,14.8,0,4.3,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,Original_data_sheet_had_the_length_number_-_spreadsheet_is_corrected_to_match_(2003),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,776,POTR,31,2.4,4.6,NA,NA,NA,NA,NA,78,22.4,Z,Z,NA,NA,NA,NA,4.5,5,15,80,4.4,32.62,34.5,37.9,23.4,NA,NA,NA,40,23.7,NA,NA,NA,NA,41.4,25,NA,NA,NA,NA
5,3E,780,PIGL,3.5,4.4,2.9,1988,NA,NA,NA,NA,41,4,S,E,NA,NA,NA,NA,1.2,1.3,2.4,5,NA,3.56,3.5,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,766,PIGL,10,4,0.2,NA,NA,NA,NA,NA,53,10.3,S,N,NA,NA,NA,NA,1.5,2,7.3,20,12,7.95,10.7,11.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,779,PIGL,12.2,4,4.1,NA,NA,NA,NA,NA,54,7.2,Z,Z,NA,NA,NA,NA,3.1,3.1,6.2,50,16,5.05,13.3,NA,NA,NA,NA,Missed_00_DBH_and_HT_and_Fire_Code_(2000),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,778,PIGL,13.8,3.2,4.5,NA,NA,NA,NA,NA,57,14.2,S,N,NA,NA,NA,NA,1.9,3,8.6,75,18.5,8.02,15.6,17.3,14.2,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3E,767,POTR,13.8,3,0.5,1981,8,5,4.5,1984,NA,18,M,SW,NA,NA,NA,NA,NA,NA,NA,NA,18.5,0.8,NA,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3F,781,POTR,10.8,4.4,1,1983,NA,3.7,NA,NA,NA,16.6,M,SSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,NA,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3F,1440,PIGL,6.8,4.4,1.3,NA,NA,NA,NA,NA,48,10.4,S,E,NA,NA,NA,NA,3.6,3.1,7.3,20,NA,2.07,7.2,7.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3F,1442,POTR,7.8,3.6,3.6,1981,9.3,4.3,5,1987,NA,13.1,M,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,"Data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3F,1444,PIGL,10,3.5,3.6,NA,NA,NA,NA,NA,40,13.2,S,NE,NA,NA,NA,NA,2.3,2.7,8,35,11.5,7,11.1,12.2,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3F,1443,PIGL,8.8,3.4,3.6,NA,NA,NA,NA,NA,58,12.2,S,S,NA,NA,NA,NA,2.7,2.2,7,40,10.8,4.58,9.5,9.9,12.7,NA,NA,NA,10,13.3,NA,NA,NA,NA,10.1,13.5,NA,NA,NA,NA
5,3F,1445,POTR,19,2.2,5,NA,NA,NA,NA,NA,66,21,Z,Z,NA,NA,NA,NA,3.6,2.7,14.4,80,23.5,19.2,21,23.4,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1446,POTR,8.5,0.4,0.9,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,DD,NA,2_m_snag_(1991),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1448,PIGL,2.8,0.4,1.3,2000,NA,NA,NA,NA,NA,3.6,M,W,NA,NA,NA,NA,1.8,1.8,1.6,10,NA,NA,3.1,2.7,3.8,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1447,PIGL,7,0.5,1.3,NA,NA,NA,NA,NA,53,9.3,S,W,NA,NA,NA,NA,2.8,2.9,3.5,25,NA,2.92,8.3,9.6,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1450,POTR,17,0.6,5,NA,NA,NA,NA,NA,74,18,Z,Z,NA,NA,NA,NA,2.4,3.3,16.1,50,19.6,7.65,18.5,19.4,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1451,POTR,8.8,1,4,1981,NA,NA,NA,NA,NA,11.2,L,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1453,POTR,12.8,1.9,4.3,1981,8,5,4.5,1984,NA,14.3,M,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1452,PIGL,11,1.9,3.8,NA,NA,NA,NA,NA,49,14.1,S,SW,NA,NA,NA,NA,3.1,3,6.5,75,13,9.62,12.9,14.8,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1449,POTR,12,2.2,1.8,1991,NA,NA,NA,NA,63,19,S,S,NA,NA,NA,NA,2.2,1.8,14.5,60,13.9,4.29,12.4,NA,NA,DB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1455,POTR,14.2,4.5,4,2000,NA,NA,NA,NA,NA,19.5,M,NE,NA,NA,NA,NA,1.7,2.2,15.3,45,16.6,9.18,14.9,NA,NA,DD,NA,2_m_snag_(1991),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3G,1454,POTR,18.5,3.3,4.6,2000,NA,NA,NA,NA,NA,20.9,M,E,NA,NA,NA,NA,3.4,3.1,14.7,60,20.2,NA,19.4,19.3,NA,DB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,1458,POTR,17.2,0,0.7,NA,NA,NA,NA,NA,NA,22.2,M,SE,NA,NA,NA,NA,3.9,4.4,16.2,65,21.2,NA,18.6,20.3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,616,POTR,18,0.4,2.1,NA,NA,NA,NA,NA,NA,24,M,SE,NA,NA,NA,NA,4.7,3.7,17.1,60,23,15.2,19.3,20.7,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,617,PIGL,12.8,2,4.7,NA,NA,NA,NA,NA,53,13.8,Z,Z,NA,NA,NA,NA,3.4,2.9,6.9,60,15,10.02,14.2,15.7,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,618,POTR,13.5,2.6,4.2,1983,14,0,3.3,1987,76,16,M,SE,NA,NA,NA,NA,NA,NA,NA,NA,15.6,1.22,NA,NA,NA,DD,NA,"2_yrs_added_for_1_m_ht_(1983);_original_length_number_in_the_spreadsheet_was_40.0;_other_data_is_different,_but_left_as_is(2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,876,PIGL,7.5,4.8,2.5,1981,NA,NA,NA,NA,NA,8.2,Z,Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,878,POTR,14.2,4.7,2,1983,NA,NA,NA,NA,NA,19.2,M,ESE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,DL,NA,9_m_snag_(1991),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,620,PIGL,9.8,4.7,4.4,NA,NA,NA,NA,NA,54,12.2,S,NE,NA,NA,NA,NA,2.5,2.1,5.7,60,11.4,1.59,10.3,10.9,12.9,NA,NA,NA,10.9,13.2,NA,NA,NA,NA,11.1,13.9,NA,NA,NA,NA
5,3H,619,POTR,18.2,4.6,5,NA,NA,NA,NA,NA,76,19.8,S,SW,NA,NA,NA,NA,3,3.4,15.2,50,23.4,8.08,20.1,22.3,NA,NA,NA,Missed_00_Ht_(2000),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,1456,PIGL,5.8,3.8,0.7,1981,NA,NA,NA,NA,NA,7,S,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,875,PIGL,3.2,3.7,4.4,1981,4.6,0,3.5,1988,NA,4.4,M,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,"Data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3H,1457,PIGL,10.5,2.8,1.2,NA,NA,NA,NA,NA,55,12.3,S,W,NA,NA,NA,NA,2.7,3,4.9,40,12.5,6.79,12.1,NA,NA,NA,NA,Missed_00_DBH_and_HT_(2000),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3I,2102,PIGL,9,0.8,0.1,NA,NA,NA,NA,NA,NA,10.4,S,W,NA,NA,NA,NA,2,2.1,6.8,40,NA,NA,9.4,9.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3I,2092,POTR,17.2,2.1,1.4,1984,NA,NA,NA,NA,NA,20.6,M,SE,NA,NA,NA,NA,2,2,17.7,NA,NA,NA,17.4,NA,NA,DB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3I,2104,POTR,16.5,3.9,4.5,NA,NA,NA,NA,NA,NA,19.1,M,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,18.3,16.8,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3I,879,PIGL,15.8,3.8,0.1,NA,NA,NA,NA,NA,NA,12.4,Z,Z,NA,NA,NA,NA,3.5,3.8,8,90,NA,NA,17.6,18.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3I,2105,PIGL,17.8,3,4.1,NA,NA,NA,NA,NA,NA,15.3,S,S,NA,NA,NA,NA,3,4.4,1.5,80,NA,NA,21,23.6,15.1,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3J,2094,POTR,15.8,0.2,0.9,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,DD,NA,2094_and_2093_are_joined_(1991),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3J,2093,POTR,13.2,0.3,0.8,1984,15,5,1,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,DD,NA,2_m_snag_(1991);_original_length_number_in_the_spreadsheet_was_50.0_(2003),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3J,2109,BEPA,8.8,1.7,2.2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,8.9,NA,DB2,NA,"Trunk_dead,_no_sprouts_from_base_(1991);_missed_00_ht._(2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3J,2107,POTR,20.8,3.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,25.7,NA,NA,NA,Missed_00_Ht_(2000),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3J,2108,POTR,24.2,3.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,29,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3J,2106,POTR,5.8,2,0,1981,6.4,0,0.9,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1945,PIGL,6.2,0,4.1,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,727,PIGL,7.5,0.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,7.9,9,NA,NA,NA,8.1,9.5,DS,NA,NA,NA,NA,NA,DL,20,E,NA
5,4A,1946,PIGL,14,0.9,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15.7,16.5,NA,NA,NA,16.1,16.9,NA,NA,NA,NA,16.4,17.5,NA,NA,NA,NA
5,4A,1947,PIGL,12.8,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,15.4,16.3,NA,NA,NA,15.7,16.4,NA,NA,NA,NA,16,16.7,NA,NA,NA,NA
5,4A,1955,POTR,10.2,4.9,4.6,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,723,POTR,19.2,4.8,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,22.3,NA,NA,NA,Missed_00_Ht._(2000),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1954,PIGL,4.8,4.7,4.4,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1958,PIGL,3.2,4.2,0.6,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1952,PIGL,4.2,4.1,4.2,2000,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,4.8,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1956,PIGL,9.5,4.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,10.7,13,NA,NA,NA,10.8,13.1,NA,NA,NA,NA,10.1,12.5,DL,10,N,NA
5,4A,1951,PIGL,11,3.8,4.3,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,12,14.3,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1957,PIGL,13,3.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,15,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,15.8,NA,NA,NA,NA
5,4A,1959,POTR,13,3.4,0.1,1981,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1950,POTR,16,3.4,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,18.7,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1948,PIGL,9,2.9,4.2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,9.6,11.3,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1949,PIGL,3,2.8,3.8,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4A,1961,PIGL,9.2,2.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,11,14.3,NA,NA,NA,11.1,14.3,NA,NA,NA,NA,11.2,15.2,NA,NA,NA,NA
5,4A,722,PIGL,4.2,2.1,0.9,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4B,1944,PIGL,8.5,0.1,3.1,NA,NA,NA,NA,NA,NA,10.7,S,N,NA,NA,NA,NA,2,1.9,7,50,NA,NA,9,8.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4B,1939,PIGL,6.2,1.1,3.1,2000,NA,NA,NA,NA,50,7,S,W,NA,NA,NA,NA,2.5,2.2,4.1,60,NA,4.33,6.7,6.3,NA,DB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4B,1940,PIGL,11.5,1.3,4.3,NA,NA,NA,NA,NA,NA,13.4,Z,Z,NA,NA,NA,NA,2.8,2.2,7.7,50,NA,NA,13.1,14.7,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4B,1941,POTR,16.2,2.1,3.7,1991,NA,NA,NA,NA,NA,18.5,S,W,NA,NA,NA,NA,1.9,2.8,12.6,35,NA,NA,17.2,NA,NA,DL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4B,1943,PIGL,8.2,4.8,1.7,NA,NA,NA,NA,NA,NA,10.4,S,N,NA,NA,NA,NA,2,2.2,5.9,50,NA,NA,9,10,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4B,1942,POTR,13.2,4.3,1.8,NA,NA,NA,NA,NA,NA,20.1,M,SE,NA,NA,NA,NA,3.7,3.6,13.1,60,NA,NA,14.3,14.7,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4C,1938,PIGL,12.8,0,3.6,NA,NA,NA,NA,NA,57,15,S,S,NA,NA,NA,NA,2,1.8,6.4,50,14.5,6.67,14.1,15.7,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,18.6,NA,NA,NA,NA
5,4C,969,PIGL,4.8,0.3,0.4,2000,NA,NA,NA,NA,NA,6.2,Z,Z,NA,NA,NA,NA,1.7,1.3,3,10,NA,NA,5,4.8,5.8,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4C,1935,PIGL,15,0.7,1.6,NA,NA,NA,NA,NA,53,15.9,S,NE,NA,NA,NA,NA,3.3,3.2,8,70,19.2,7.94,17.4,18.9,17.3,NA,NA,NA,19.4,17.7,NA,NA,NA,NA,19.8,17.8,NA,NA,NA,NA
5,4C,1937,PIGL,4.8,0.7,2.9,1983,NA,NA,NA,NA,NA,6.8,Z,Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4C,971,PIGL,3,0.8,1,1984,NA,NA,NA,NA,NA,3.9,S,W,NA,NA,NA,NA,1.2,1.1,1.9,5,NA,NA,3,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4C,970,PIGL,3.8,1.2,1.4,2000,NA,NA,NA,NA,54,5.5,Z,Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,4.1,4,5.1,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4C,962,PIGL,10.5,1.2,4.2,NA,NA,NA,NA,NA,50,12.3,S,SSE,NA,NA,NA,NA,1.8,2.9,8.6,40,12.7,2.05,11.3,11.3,13.2,NA,NA,NA,11.4,13.3,NA,NA,NA,NA,11.2,13,DS,NA,NA,NA
5,4C,963,PIGL,2.5,1.3,4.5,1983,NA,NA,NA,NA,NA,4,S,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4C,964,PIGL,8.5,1.7,4.4,NA,NA,NA,NA,NA,56,12.4,S,N,NA,NA,NA,NA,2.3,1.9,8.8,80,10.3,6.07,9.2,9.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,14,NA,NA,NA,NA
5,4C,965,PIGL,9.8,2.2,4.2,NA,NA,NA,NA,NA,44,11.2,S,NE,NA,NA,NA,NA,1.9,1.6,5,40,12,3.14,10.3,10.5,11.2,NA,NA,NA,10.2,10.8,DS,NA,NA,dbh and ht checked,NA,NA,DS,NA,NA,NA
5,4C,966,PIGL,11.2,4.9,4.9,NA,NA,NA,NA,NA,58,13.3,Z,Z,NA,NA,NA,NA,2.5,2.1,6.3,50,14.2,5.81,12.4,13.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
