"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"4","1F","563","ABBA",3.2,"1.7",NA,"0.4",NA,"2000",NA,NA,NA,NA,NA,"1987",NA,"3","O","Z",NA,NA,NA,NA,"1.9","2.1","1.6","30",NA,NA,"3.9",NA,NA,"DD",NA,""
"4","1G","558","ABBA",3.5,NA,"0.2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7","S","NW",NA,NA,NA,NA,"1.1","1.8","2.3","10",NA,NA,"3.8","3.7","4.1",NA,NA,""
"4","1G","561","ABBA",5.8,NA,"0.7",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"5.7","S","W",NA,NA,NA,NA,"1.8","2.5","3.2","30",NA,NA,"6.3","6.2","4.5","LB",NA,""
"4","1G","556","ABBA",6.8,NA,"1.3","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"67","9.7","O","Z",NA,NA,NA,NA,"2.6","2.4","5.5","40",NA,"7.14","8.1","9","11.7",NA,NA,""
"4","1G","560","ABBA",8.2,NA,"1.9",NA,"0.2","1991","15",NA,NA,NA,"1","1987",NA,"12.3","O","Z",NA,NA,NA,NA,"2.3","3","5","50",NA,NA,"8.8",NA,NA,"DD",NA,"Snag 2.5 m (1991); data is different than the original data sheet, but left as is, b/c it is the original data entry (2003)"
"4","1G","557","ABBA",5.2,"0.9",NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","O","Z",NA,NA,NA,NA,"2.3","1.9","2.3","50",NA,NA,"6.1","6.4","6.2",NA,NA,""
"4","1G","559","ABBA",5.8,"2.1",NA,NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"5.7","O","Z",NA,NA,NA,NA,"2.3","2.2","4.5","35",NA,NA,"6.6","7.3","7.2",NA,NA,""
"4","1H","555","ABBA",26,NA,"1.9",NA,"1.7","1981","9.6",NA,NA,"1",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Data is different than the original data sheet, but left as is, b/c it is the original data entry (2003)"
"4","1H","553","ABBA",3.8,"0.8",NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","O","Z",NA,NA,NA,NA,"1.5","1.6","2.5","30",NA,NA,"4.2","4.3","5.8",NA,NA,""
"4","1H","532","PIGL",24.2,"0.9",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.8","S","N",NA,NA,NA,NA,"2.3","1.9","12.6","75",NA,NA,"26.4","28.1","25.9",NA,NA,""
"4","1H","554","ABBA",3.8,"1.2",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,"65","4","O","Z",NA,NA,NA,NA,"2","2.2","2.3","25",NA,"2.91","4.8","5.3","6.1",NA,NA,""
"4","1I","543","PIGL",18,NA,"0.9","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.8",NA,NA,NA,NA,NA,NA,"2.5","2.5","7.9","60",NA,NA,"19.8","21.6","22.1",NA,NA,""
"4","1I","531","ABBA",4.2,NA,"1",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"4.6",NA,NA,NA,NA,NA,NA,"1.6","1.7","2.8","40",NA,NA,"4.7","4.7","5.4",NA,NA,""
"4","1I","548","ABBA",17.8,NA,"1.3","0.7",NA,"1981","9.4","0",NA,NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"4","1I","529","ABBA",5.5,NA,"1.7",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"5.9",NA,NA,NA,NA,NA,NA,"1.7","2.3","3","40",NA,NA,"6.1","7","7.1",NA,NA,""
"4","1I","547","ABBA",4.5,NA,"1.8","1.3",NA,"1981","4.1","1.1",NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.3",NA,NA,"DD",NA,"Data is different than the original data sheet, but left as is, b/c it is the original data entry (2003)"
"4","1I","545","ABBA",4.5,NA,"1.9","0.1",NA,NA,NA,NA,NA,NA,NA,NA,"71","4.9","O","Z",NA,NA,NA,NA,"2.5","2.1","2.1","25",NA,"1.89","5","5.2","5.9",NA,NA,""
"4","1I","544","ABBA",5,NA,"2","0.2",NA,"1981","2.8","1.2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"4","1I","530","ABBA",3.2,NA,"2.1",NA,"0.8","2000",NA,NA,NA,NA,NA,NA,NA,"3.4","O","Z",NA,NA,NA,NA,"1.5","0.9","2.3","35",NA,NA,"3.7","3.4","3.1","DS",NA,""
"4","1I","552","PIGL",8.2,"0.5",NA,NA,"0.4","1981",NA,NA,NA,NA,NA,NA,NA,"7.6","M","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.6",NA,NA,"DL",NA,""
"4","1I","527","ABBA",5.5,"0.7",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.2","O","Z",NA,NA,NA,NA,"1.8","1.4","2.8","45",NA,NA,"5.9","6.1","6.1",NA,NA,""
"4","1I","550","ABBA",3.8,"0.8",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","O","Z",NA,NA,NA,NA,"1.9","2.2","0.8","30",NA,NA,"4.2","4.3",NA,"LL",NA,""
"4","1I","551","PIGL",23.2,"0.9",NA,NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"25.4","O","Z",NA,NA,NA,NA,"3.4","2.1","7.9","85",NA,NA,"25","26.2","27.8",NA,NA,""
"4","1I","549","ABBA",5,"1.5",NA,NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"5.5","O","Z",NA,NA,NA,NA,"1.9","2","2","40",NA,NA,"6.1","6.7","7.5",NA,NA,""
"4","1I","528","POTR",16.8,"2.2",NA,NA,"2.6","1981","16.2",NA,"2.3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"4","1I","546","ABBA",6,"2.4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.2","L","N",NA,NA,NA,NA,"1.6","1.7","2.8","50",NA,NA,"6.7","6.6",NA,"LL",NA,""
"4","1J","541","ABBA",6,"2.5",NA,"2.5",NA,"1981","4.4",NA,"2.3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"No coordinates written down, so placed in center of plot (N2.5, E2.5)."
"4","1J","542","PIGL",37.2,NA,"0.5",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27.8","O","Z",NA,NA,NA,NA,"4.6","3.7","17.4","85",NA,NA,"40.9","43.2","30.3",NA,NA,""
"4","1J","538","ABBA",4,NA,"1.8",NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,"5.3","O","Z",NA,NA,NA,NA,"1.4","1.2","2.7","30",NA,NA,"4.4","4.5","6.3",NA,NA,""
"4","1J","537","ABBA",6,NA,"2","1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.2","O","Z",NA,NA,NA,NA,"2.6","2.7","5.2","40",NA,NA,"6.9","6.9",NA,"LL",NA,""
"4","1J","536","ABBA",4.2,NA,"2.4","0",NA,NA,NA,NA,NA,NA,NA,NA,"59","5.4","S","NW",NA,NA,NA,NA,"1.5","1.4","4.4","35",NA,"2.26","4.4","4.3",NA,"LL",NA,""
"4","1J","539","ABBA",12,"0.7",NA,NA,"1.6","2000",NA,NA,NA,NA,NA,NA,NA,"12","S","S",NA,NA,NA,NA,"2.4","2.6","5.7","65",NA,NA,"12.4","12.2","13.2","DS",NA,""
"4","1J","540","ABBA",4.5,"2.5",NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8","O","Z",NA,NA,NA,NA,"1.5","2.1","3","20",NA,NA,"5","4.5","5.5",NA,NA,""
"4","2A","610","PIGL",26.5,NA,"0.3","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.3","24.5",NA,NA,""
"4","2A","606","ABBA",10.2,NA,"2",NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.8","10.8","10.9","LB",NA,""
"4","2A","607","ABBA",6,NA,"2.3",NA,"1.9","2000",NA,NA,NA,NA,NA,NA,"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.67","6.9",NA,NA,"DD",NA,""
"4","2A","608","PIGL",11,"0.1",NA,"0.3",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.5","11.8",NA,"DL",NA,""
"4","2A","609","PIGL",8.5,"0.7",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.4","10.7","12.7",NA,NA,""
"4","2B","651","PIGL",13.8,NA,"1.1","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","O","Z",NA,NA,NA,NA,"3.3","3.8","7.6","30",NA,NA,"15","15.8","17.7",NA,NA,""
"4","2B","653","POTR",22.8,"0.1",NA,NA,"1.9","1981",NA,NA,"2.7",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"4","2B","611","ABBA",3.2,"1.4",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"45","3.2","O","Z",NA,NA,NA,NA,"1.7","1.8","0.8","30",NA,"4.64","4.6","5.7","5.7",NA,NA,""
"4","2B","652","ABBA",3.5,"1.5",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"53","3.3","O","Z",NA,NA,NA,NA,"2.4","1.6","1.3","30",NA,"5.67","4.8","5.9","5.8",NA,NA,""
"4","2C","657","ABBA",3.2,NA,"0.6","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.6","O","Z",NA,NA,NA,NA,"2","1.5","1.5","20","4.3",NA,"3.9","4.9","5.8",NA,NA,""
"4","2C","656","PIGL",12,NA,"0.8",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,"123","12.3","O","Z",NA,NA,NA,NA,"3.3","3.1","3","20","14.3","1.85","12.4","12","12.6",NA,NA,""
"4","2C","658","ABBA",5,NA,"1.9","1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3","O","Z",NA,NA,NA,NA,"2.2","2.2","1.9","30","6.2",NA,"6.1","7.8","8.8",NA,NA,""
"4","2C","655","ABBA",3,"0.9",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,"51","3.4","O","Z",NA,NA,NA,NA,"1.2","1.7","1.8","25","4.4","1.97","3.9","4.7","5.2",NA,NA,""
"4","2C","660","PIGL",9.5,"1.5",NA,"1",NA,"2000",NA,NA,NA,NA,NA,NA,"122","10.1","O","Z",NA,NA,NA,NA,"2","1.8","2.4","15","10.5","3.37","9.5","9.5",NA,"DL",NA,""
"4","2C","654","ABBA",4.5,"1.6",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"3.8","O","Z",NA,NA,NA,NA,"2","1.5","1.5","40","5.8",NA,"5.2","5.9","5.7",NA,NA,""
"4","2C","621","ABBA",3.8,"2.1",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.1","O","Z",NA,NA,NA,NA,"1.4","1.8","2","55","4.6",NA,"4.6","5.9",NA,"LL",NA,""
"4","2C","659","ABBA",3.5,"2.9",NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","O","Z",NA,NA,NA,NA,"1.7","1.6","1.3","50","4.9",NA,"4.5","5","6.2",NA,NA,""
"4","2D","627","ABBA",3.2,NA,"0.1","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8","O","Z",NA,NA,NA,NA,"1.6","1.8","1.5","30","4.7",NA,"3.9","4","5.4",NA,NA,""
"4","2D","624","ABBA",3,NA,"0.5","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4","O","Z",NA,NA,NA,NA,"1.4","1.4","1.6","40","4.3",NA,"3.8","4.5","4.8",NA,NA,""
"4","2D","623","ABBA",3.5,NA,"0.6",NA,"1.8","1991",NA,NA,NA,NA,NA,NA,NA,"4.7","O","Z",NA,NA,NA,NA,"1.5","1.4","1.6","15","4.8",NA,"4",NA,NA,"DD",NA,""
"4","2D","626","ABBA",4.5,NA,"1.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","O","Z",NA,NA,NA,NA,"1.5","1.7","1.7","60","5.8",NA,"5.1","5.1","5.8",NA,NA,""
"4","2D","625","ABBA",5,NA,"1.2","1.7",NA,NA,NA,NA,NA,NA,NA,NA,"61","6.1","O","Z",NA,NA,NA,NA,"1.9","1.7","2.5","70","5.8",NA,"5.8","6.8","8.1",NA,NA,""
"4","2D","630","PIGL",14.5,"0.4",NA,"3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.7","O","Z",NA,NA,NA,NA,"3.6","2.6","4.4","80","16.7",NA,"15.5","15.8","13.2","LB",NA,""
"4","2D","628","PIGL",29.5,"1.6",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"111","26","O","Z",NA,NA,NA,NA,"5.6","3.8","10.6","50","37.2","10.94","32","33.9","30.3",NA,NA,""
"4","2D","629","PIGL",6,"1.8",NA,"1.5",NA,"1991",NA,NA,NA,NA,NA,NA,"89","5.4","S","N",NA,NA,NA,NA,"1.6","1.3","3.6","10","7.2","1.48","5.9","5.2",NA,"DB2",NA,""
"4","2D","622","ABBA",3.2,"2.4",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"3.4","O","Z",NA,NA,NA,NA,"1.8","1.5","1.1","40","4.5",NA,"4.1","4.9","6",NA,NA,""
"4","2E","638","PIGL",21.2,NA,"0.1","0",NA,NA,NA,NA,NA,NA,NA,NA,"79","22","O","Z",NA,NA,NA,NA,"4.6","4.1","8.4","70","25.3","13.81","23.4","25.3","24.5",NA,NA,""
"4","2E","633","ABBA",4,NA,"0.2",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"4.6","O","Z",NA,NA,NA,NA,"1.3","1.3","2.3","40","5.3",NA,"4.5","5","7.1",NA,NA,""
"4","2E","632","ABBA",4.5,NA,"0.6",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"4.3","O","Z",NA,NA,NA,NA,"1.2","1.3","1.5","30","5.2",NA,"5.2","6","6.8",NA,NA,""
"4","2E","634","ABBA",3.5,NA,"1.1",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,"67","3.9","S","NW",NA,NA,NA,NA,"1.2","1.3","2.1","40","4.4","1.37","3.7","3.8","4.6",NA,NA,""
"4","2E","637","ABBA",4.2,NA,"1.1","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2","O","Z",NA,NA,NA,NA,"1.6","1.7","1.6","30","5.4",NA,"4.8","5.1","4.8",NA,NA,""
"4","2E","636","ABBA",4.5,NA,"1.5","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.4","O","Z",NA,NA,NA,NA,"1.6","1.6","2.5","50","5",NA,"4.8","5.3","6.3",NA,NA,""
"4","2E","631","PIBA",30.2,NA,"1.7",NA,"0.2","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.1",NA,NA,"DD",NA,""
"4","2E","635","ABBA",3.5,NA,"2.2",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"4.3","O","Z",NA,NA,NA,NA,"1.3","1.7","1.5","30","4.3",NA,"4","4.1","6",NA,NA,""
"4","2E","640","BEPA",4.5,NA,"0.8","2",NA,"1981","7",NA,"0","0.9",NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"4","2E","639","PIGL",20.5,"1.7",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,"118","22.2","O","Z",NA,NA,NA,NA,"3.9","2.9","8.8","80","23.4","5.87","21.2","21.5","23.6",NA,NA,""
"4","2F","645","PIGL",31.8,NA,"0.1",NA,"1.7","1985",NA,NA,NA,NA,NA,NA,"116","25.6","O","Z",NA,NA,NA,NA,"4.3","5.4","6.8","85","41.3","8.43","33.4","34.6","25.2",NA,NA,""
"4","2F","642","PIGL",21.5,"0.1",NA,"1.7",NA,"1981","14.5","1.4",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"4","2F","641","PIGL",20.8,"1.1",NA,NA,"1.8",NA,NA,NA,NA,NA,NA,NA,"106","23","O","Z",NA,NA,NA,NA,"3.6","3.6","11","65","25.9","15.71","22.5","24.8","23.9",NA,NA,""
"4","2F","644","PIGL",4,"1.9",NA,NA,"2.5","1981","3.2","0.1",NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Data is different than the original data sheet, but left as is, b/c it is the original data entry (2003)"
"4","2F","643","PIGL",18.5,"1.9",NA,"2.3",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"23.3","O","Z",NA,NA,NA,NA,"2.5","2.3","8.7","30","22.5",NA,"20.4","19.7",NA,"DL",NA,""
"4","2G","646","ABBA",3.5,NA,"0.1",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"4.7","O","Z",NA,NA,NA,NA,"1.7","1.9","1.4","25","4.8",NA,"4.3","4.8","5.2",NA,NA,""
"4","2G","648","ABBA",3.5,NA,"0.7",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","O","Z",NA,NA,NA,NA,"1.7","1.7","1.6","25","4.6",NA,"4.5","4.9","5.4",NA,NA,""
"4","2G","647","PIGL",12.5,NA,"1.6",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"125","13.8","O","Z",NA,NA,NA,NA,"1.9","1.8","3.2","80","14.2","2.06","13","13.2",NA,"LL",NA,""
"4","2G","649","PIGL",30,NA,"1.6","2.1",NA,NA,NA,NA,NA,NA,NA,NA,"121","24.4","S","SE",NA,NA,NA,NA,"3.7","3","15.2","95","37","16.41","32.9","32.8","24",NA,NA,""
"4","2G","650","ABBA",3.2,NA,"2.4","1.5",NA,NA,NA,NA,NA,NA,NA,NA,"122","3.8","O","Z",NA,NA,NA,NA,"1.9","2.1","1.5","15","4.1","1.71","3.9","4.2","4.4",NA,NA,""
"4","2G","612","PIMA",18.8,"0.9",NA,NA,"1.8",NA,NA,NA,NA,NA,NA,NA,"125","19.8","O","Z",NA,NA,NA,NA,"1.9","2.2","13.2","90","21.1","3.89","19.4","19.3","20.7",NA,NA,""
"4","2G","613","PIGL",29,"1",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"108","20.8","O","Z",NA,NA,NA,NA,"1.7","1.8","15.2","95","21.5","1.18","19.9","19.4","21.1","LB",NA,""
"4","2G","614","ABBA",6,"1.1",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7","O","Z",NA,NA,NA,NA,"2.2","2.4","3.7","40","7.1",NA,"7.2","8","10.1",NA,NA,""
"4","2G","615","ABBA",3,"1.8",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2","O","Z",NA,NA,NA,NA,"1.1","1.2","2.1","25","4.3",NA,"3.5","3.3","3.6",NA,NA,""
"4","2H","1752","ABBA",5.2,NA,"0.1",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"6.2","O","Z",NA,NA,NA,NA,"2","2.4","2","40","6.5",NA,"5.9","6","7.8",NA,NA,""
"4","2H","1844","PIGL",19.8,NA,"1.8",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"21.1","O","Z",NA,NA,NA,NA,"2.6","1.9","5.7","85","24",NA,"21.6","22.2","22.5",NA,NA,""
"4","2H","1753","ABBA",5.2,NA,"2",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"4.3","O","Z",NA,NA,NA,NA,"1.5","1.5","2.5","15","6.7",NA,"7","6.4",NA,"LL",NA,""
"4","2H","1842","ABBA",4.2,"0.4",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"63","3.6","O","Z",NA,NA,NA,NA,"2","1.8","1.8","25","5.2","1.35","5.4","4.9","4.7",NA,NA,""
"4","2H","1841","PIGL",29.2,"1.8",NA,NA,"2.1",NA,NA,NA,NA,NA,NA,NA,"116","24","O","Z",NA,NA,NA,NA,"4.3","4.3","10.9","75","36.5","18.99","33.5","34.2","27.1",NA,NA,""
"4","2H","1843","ABBA",3.8,"2.7",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","O","Z",NA,NA,NA,NA,"1.6","1.6","1.1","45","4.5",NA,"4.2","4.2","5.5",NA,NA,""
"4","2I","1757","ABBA",4.5,NA,"0.8",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"4.9","O","Z",NA,NA,NA,NA,"2.1","1.8","2.2","50",NA,NA,"5.2","5.4","6.1",NA,NA,""
"4","2I","1760","ABBA",4.5,NA,"0.8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.1","O","Z",NA,NA,NA,NA,"1.5","1.7","2.6","40",NA,NA,"5.3","5.5","4.9",NA,NA,""
"4","2I","1759","ABBA",6.8,NA,"0.9","1",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,"L","SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.7",NA,NA,"DD",NA,""
"4","2I","1758","ABBA",3.2,NA,"1.1",NA,"1.7","2000",NA,NA,NA,NA,NA,NA,"54","2.7","S","SSE",NA,NA,NA,NA,"1.6","1.2","2.4","10",NA,"1.24","3.7","3.3",NA,"DL",NA,""
"4","2I","1754","PIMA",21.8,"1.3",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"119","21","O","Z",NA,NA,NA,NA,"2.3","2","11.1","75",NA,"1.65","22.3","22.4","22.8",NA,NA,""
"4","2I","1781","PIGL",22,"1.7",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"22","O","Z",NA,NA,NA,NA,"1.8","1.7","11.8","90",NA,NA,"22.5","22.4","23.4",NA,NA,""
"4","2I","1762","ABBA",2.8,"2",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6","S","N",NA,NA,NA,NA,"1.7","1.9","1.2","50",NA,NA,"3.3","3.3","2.7",NA,NA,""
"4","2I","1761","ABBA",4.2,"2.1",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3","O","Z",NA,NA,NA,NA,"2","2","3.2","30",NA,NA,"4.8","4.7",NA,"LL",NA,""
"4","2I","1756","PIGL",14.5,"2.3",NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"103","15.7","O","Z",NA,NA,NA,NA,"5.1","3","8.2","70",NA,"4.32","15.2","15.1","15.9",NA,NA,""
"4","2I","1755","PIGL",33.5,"2.4",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"117","27.4","O","Z",NA,NA,NA,NA,"4","3.8","9.7","65",NA,"9.27","35.6","36.8","29.2",NA,NA,""
"4","2J","1769","ABBA",4.8,NA,"0.7","1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.1","S","SW",NA,NA,NA,NA,"1.9","1.8","3.3","25",NA,NA,"5.2","5",NA,"LL",NA,""
"4","2J","1768","ABBA",5.5,NA,"1","1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","O","Z",NA,NA,NA,NA,"2.1","2","4.2","40",NA,NA,"6.6","6.7","8.5",NA,NA,""
"4","2J","1767","ABBA",6.5,NA,"1.2",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,"61","7.8","O","Z",NA,NA,NA,NA,"2.2","2.2","3.7","60",NA,"4.24","7.3","7.4","11.1",NA,NA,""
"4","2J","1766","PIGL",41,NA,"2.4",NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,"31.4","O","Z",NA,NA,NA,NA,"5.5","4.7","13.2","80",NA,NA,"44.2","45.2","35.6",NA,NA,""
"4","2J","1771","PIGL",4.8,"0.1",NA,"0.5",NA,"1991",NA,NA,NA,NA,NA,NA,"74","6.6","O","Z",NA,NA,NA,NA,"1.2","1.3","5.5","20",NA,"0.89","4.8",NA,NA,"DD",NA,""
"4","2J","1763","ABBA",9,"0.2",NA,NA,"0.2","2000",NA,NA,NA,NA,NA,NA,"66","9.5","O","Z",NA,NA,NA,NA,"2","2.2","5.5","50",NA,"1.41","9.6","9.3",NA,"DL",NA,""
"4","2J","1770","PIGL",6,"0.5",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"69","6.9","O","Z",NA,NA,NA,NA,"1.8","1.6","4.2","20",NA,"1.62","6.2","6.2","6.6","LB",NA,""
"4","2J","1764","ABBA",6,"1.5",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"6.5","S","S",NA,NA,NA,NA,"1.7","2.2","2.4","35",NA,NA,"6.5","6.2",NA,"LL",NA,""
"4","2J","1765","ABBA",3.2,"1.7",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"3.5","O","Z",NA,NA,NA,NA,"1.7","2.2","1","20",NA,NA,"3.6","3.4","3.5",NA,NA,""
"4","3A","1506","ABBA",3,NA,"1.8",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5","3.6",NA,"LL",NA,""
"4","3A","1503","ABBA",2.8,NA,"2.4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","4.4",NA,NA,""
"4","3A","1504","ABBA",10.5,"0.3",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.5","15.4","14.8",NA,NA,""
"4","3A","1505","ABBA",3.8,"0.4",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.34","4.7","4.9","4.6",NA,NA,""
"4","3A","1502","PIGL",57,"1.4",NA,"0.4",NA,"1981","27.7","1.4",NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.2",NA,NA,"DD",NA,"Data is different than the original data sheet, but left as is, b/c it is the original data entry (2003)"
