"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"5","2G","2072","PIGL",4.2,NA,"0.5",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"6.2","O","Z",NA,NA,NA,NA,"1.5","1.9","1.4","35","15",NA,"4.8","4.9","6.3",NA,NA,""
"5","2G","2068","PIGL",13.5,NA,"0.6","0.1",NA,NA,NA,NA,NA,NA,NA,NA,"58","14.2","O","Z",NA,NA,NA,NA,"2.7","1.2","8.4","35","18.3","5.89","15","17.1","16.9",NA,NA,""
"5","2G","2071","PIGL",12.5,NA,"0.8",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,"60","12.1","O","Z",NA,NA,NA,NA,"2.8","2.3","6.3","30","14.8","7.69","14.1","16.1","17.1",NA,NA,""
"5","2G","2070","PIGL",9.2,NA,"1.2","2.1",NA,NA,NA,NA,NA,NA,NA,NA,"55","12.1","S","N",NA,NA,NA,NA,"2.3","2.1","7.5","20","10.9","3.92","10.1","11","13.6",NA,NA,""
"5","2G","2073","PIGL",4.5,NA,"2.1",NA,"1.2","1991",NA,NA,NA,NA,NA,NA,"42","5.4","S","S",NA,NA,NA,NA,"1.1","1.4","2.2","20",NA,"0.83","4.5",NA,NA,"DD",NA,""
"5","2G","2075","POTR",16.2,"0.4",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"77","20.6","M","SSE",NA,NA,NA,NA,"3.2","3.4","14.4","50","19.5","6.53","17","18.1",NA,"LL",NA,""
"5","2G","2074","POTR",12.2,"2.2",NA,NA,"2.3","1985","14","2.5",NA,"0",NA,"1987","75","18.8","S","S",NA,NA,NA,NA,"1.7","1.1","17.4","40","13.8","1.01","12.5","11.2",NA,"DB2",NA,"2_m_snag._Exit_coords_top_E_2.5_(1991);_original_length_number_in_the_spreadsheet_was_4.0,_other_data_was_different_as_well_-_left_as_is_(2003)"
"5","2H","2062","PIGL",2.8,NA,"0.2","2.4",NA,"1981","4",NA,"0.2","2.4",NA,"1984",NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"No_tag_(1991)"
"5","2H","2101","PIGL",10.2,NA,"0.4","1.6",NA,NA,NA,NA,NA,NA,NA,NA,"51","12.7","O","Z",NA,NA,NA,NA,"2.2","2.1","6.7","35","12.3","5.99","10.7","11.7","14.9",NA,NA,""
"5","2H","2065","PIGL",12.8,NA,"1.1",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"63","14.9","O","Z",NA,NA,NA,NA,"3.8","2.6","10.5","65","15.5","6.86","14.3","16.6","17.3",NA,NA,""
"5","2H","2064","PIGL",8.8,NA,"1.5",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"48","9.8","O","Z",NA,NA,NA,NA,"2.5","2.5","4.9","50","11","3.28","9.3","9.6","11",NA,NA,""
"5","2H","2098","POTR",14.5,NA,"1.6","0.1",NA,"1991",NA,NA,NA,NA,NA,NA,"73","18","M","NW",NA,NA,NA,NA,"0.9","2.3","14.5",NA,"17.2","5.51","14.5",NA,NA,"DB1",NA,"Leaning_on_#_2101_(1991)"
"5","2H","2063","POTR",11.8,NA,"1.9","2.6",NA,"1981","15.9","0",NA,"0.5",NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Original_data_sheet_had_the_length_number_-_spreadsheet_is_corrected_to_match_(2003)"
"5","2H","2100","PIGL",9.2,NA,"2.1","0.8",NA,NA,NA,NA,NA,NA,NA,NA,"57","11.8","S","NW",NA,NA,NA,NA,"2.4","2.8","4.4","30","11","6.72","11","12.6","14.2",NA,NA,""
"5","2H","2066","POTR",11.5,NA,"2.5",NA,"0.6","1991",NA,NA,NA,NA,NA,NA,"73","15.9","O","Z",NA,NA,NA,NA,"0.8","0.9","14.8","40","13.8","2.16","11.6",NA,NA,"DL",NA,""
"5","2H","2067","POTR",7.8,"1.3",NA,NA,"1.1","1981","6.5",NA,"0",NA,"0.5","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","2I","2123","PIGL",9.8,NA,"0.7",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"14","O","Z",NA,NA,NA,NA,"2.3","2.4","5","55",NA,NA,"11.2","12.4","15.5",NA,NA,""
"5","2I","2099","POTR",9.8,NA,"1",NA,"2","1981","9.3",NA,"1.1",NA,"0","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","2I","2122","POTR",17,NA,"1","0.9",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"17.8","M","SW",NA,NA,NA,NA,"2.1","1.7","14",NA,NA,NA,"17",NA,NA,"DD",NA,"2.5_m_snag_(1991)"
"5","2I","2121","PIGL",6,NA,"1.2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.8","S","N",NA,NA,NA,NA,"2.2","2.5","2","20",NA,NA,"7.2","8","9",NA,NA,""
"5","2I","2124","PIGL",8.5,NA,"1.8",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"8.5","S","N",NA,NA,NA,NA,"1.5","2.7","3.2","30",NA,NA,"9","8.8","9.6",NA,NA,""
"5","2I","2126","PIGL",13.5,"0.1",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"14","O","Z",NA,NA,NA,NA,"2.9","3.1","8","30",NA,NA,"15.5","18","16.9",NA,NA,""
"5","2I","2119","POTR",17.2,"0.4",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","S","W",NA,NA,NA,NA,"2.5","3","13.6",NA,NA,NA,"18.1","19.4","18.8",NA,NA,""
"5","2I","2125","POTR",8.2,"0.5",NA,NA,"0.5","1981",NA,NA,NA,NA,NA,NA,NA,"11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.3",NA,NA,"DD",NA,"3_m_snag_(1991)"
"5","2I","2097","POTR",11.8,"1.3",NA,NA,"0.9","1981","4.4",NA,"0","1.3",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","2I","2120","PIGL",13.8,"1.4",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.7","O","Z",NA,NA,NA,NA,"3.2","3.2","6.4","55",NA,NA,"17.1","20.5","17",NA,NA,""
"5","2I","2096","PIGL",4.5,"1.9",NA,NA,"1.6","2000",NA,NA,NA,NA,NA,NA,"48","6.3","S","N",NA,NA,NA,NA,"1.7","1.2","2","30",NA,"2.89","4.8","4.6",NA,"DB2",NA,""
"5","2J","2115","PIGL",4.8,NA,"0.5",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.81","5.5","6.1","5.9",NA,NA,""
"5","2J","2114","POTR",9.8,NA,"1.6",NA,"0.7","1981","15","1.2",NA,"0",NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Original_length_number_in_the_spreadsheet_was_5.0;_other_data_as_well_is_different_-_left_as_is_(2003)"
"5","2J","2111","POTR",23.2,NA,"2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.1","25.8","21.9",NA,NA,""
"5","2J","2112","POTR",19.2,NA,"2.1",NA,"0.3","1985","19",NA,"2",NA,"0","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.7",NA,NA,"DD",NA,"Original_length_number_in_the_spreadsheet_was_90.0;_other_data_is_different_than_the_data_sheets,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
"5","2J","2113","POTR",10.2,NA,"2.3",NA,"2.1","1981","5.5",NA,"2.4","0",NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
"5","2J","2118","POTR",18.8,"0.7",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.2","21.4","23.2",NA,NA,""
"5","2J","2117","POTR",11,"1.4",NA,NA,"1.8","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.9",NA,NA,"DD",NA,""
"5","2J","2110","POTR",18.2,"1.4",NA,"0.9",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.9","20",NA,"DL",NA,""
"5","2J","2116","POTR",18.8,"1.9",NA,NA,"0.3","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.8",NA,NA,"DB1",NA,""
"5","3A","732","PIGL",13.2,NA,"0.6","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.9","17.3","17.6",NA,NA,""
"5","3A","729","PIGL",11.5,NA,"1.3",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.8","13.8","16.1",NA,NA,""
"5","3A","731","PIGL",2.5,NA,"1.5","2",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.7",NA,NA,"DD",NA,""
"5","3A","730","PIGL",4.2,NA,"1.6",NA,"2","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.4","4.3","5.3","DS",NA,""
"5","3A","728","PIGL",14,NA,"2.4",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","19.9","17.3",NA,NA,""
"5","3A","737","POTR",12.8,"0.4",NA,"2.7",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.2",NA,NA,"DD",NA,"4_m_snag_(1991)"
"5","3A","736","PIGL",8.5,"1",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.4","9.7","13.1",NA,NA,""
"5","3A","735","PIGL",5.5,"1.1",NA,"1.1",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.1","6.1","8.7","DS",NA,""
"5","3A","734","PIGL",5,"1.3",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.65","5.5","5.6","6.2",NA,NA,""
"5","3A","733","PIGL",4.5,"2.1",NA,"1.1",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6",NA,NA,"DD",NA,""
"5","3B","742","POTR",19.2,NA,"1.4",NA,"2.2","2000",NA,NA,NA,NA,NA,NA,NA,"21","O","Z",NA,NA,NA,NA,"2.7","2.9","17.6","50",NA,NA,"20.2","19.9",NA,"DB2",NA,""
"5","3B","741","POTR",20,NA,"1.6",NA,"0.5","1984",NA,NA,NA,NA,NA,NA,NA,"15","S","N",NA,NA,NA,NA,"2.4","2.1","14.9","0",NA,NA,"19.5",NA,NA,"DD",NA,"No_fill,_but_bark_green_(1983)"
"5","3B","743","PIGL",14,NA,"1.7","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","O","Z",NA,NA,NA,NA,"3.1","3.2","8","20",NA,NA,"17.1","20.3","19.1",NA,NA,""
"5","3B","740","PIGL",2.8,NA,"1.8",NA,"0.2","1981",NA,NA,NA,NA,NA,NA,NA,"3.6","S","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9",NA,NA,"DD",NA,""
"5","3B","749","PIGL",2.5,NA,"2.3",NA,"2.1","1981","3.3",NA,"0",NA,"1.4","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","3B","739","PIGL",4.8,"1.4",NA,NA,"0.1","2000",NA,NA,NA,NA,NA,NA,NA,"13.8","O","Z",NA,NA,NA,NA,"1.2","1.3","12.2","20",NA,NA,"5.1","5","6.1","DS",NA,""
"5","3B","738","PIGL",14.8,"1.4",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"16.6","O","Z",NA,NA,NA,NA,"2.8","2.6","9","70",NA,NA,"16.7","18.5","18.4",NA,NA,""
"5","3B","748","PIGL",16.5,"1.4",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.4","O","Z",NA,NA,NA,NA,"2.8","2.8","8.4","70",NA,NA,"18.8","20.6","17.3",NA,NA,""
"5","3B","747","POTR",19.8,"1.7",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","O","Z",NA,NA,NA,NA,"2.3","2.6","17.2",NA,NA,NA,"20.9","22.3","20.6",NA,NA,""
"5","3B","746","PIGL",5.5,"2",NA,"1",NA,"1984",NA,NA,NA,NA,NA,NA,NA,"6.2","S","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7",NA,NA,"DL",NA,""
"5","3B","744","PIGL",4.2,"2.4",NA,"1",NA,"2000",NA,NA,NA,NA,NA,NA,"50","6.5","S","S",NA,NA,NA,NA,"1.2","1.5","3.8","25",NA,"1.36","4.5",NA,NA,"DD",NA,""
"5","3B","745","PIGL",6,"2.4",NA,"1.3",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"8.3","O","Z",NA,NA,NA,NA,"1.8","1.5","4","40",NA,NA,"6.4","6.2","8.9","DS",NA,""
"5","3C","750","POTR",23,NA,"0.3",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"19.4","O","Z",NA,NA,NA,NA,"4.6","4.5","14.4",NA,"25.5","9.72","23.9","25.2","19.6",NA,NA,""
"5","3C","754","PIGL",3.2,"0.8",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5","O","Z",NA,NA,NA,NA,"1.7","1.2","1.6","5",NA,NA,"3.6","3.7","4.5",NA,NA,""
"5","3C","753","POTR",14.8,"1.4",NA,NA,"1.6","1991",NA,NA,NA,NA,NA,NA,"67","16.5","S","N",NA,NA,NA,NA,"1.6","1.6","8","90","18.5","2.47","15.1",NA,NA,"DL",NA,""
"5","3C","752","PIGL",3.8,"1.4",NA,NA,"1.2","2000",NA,NA,NA,NA,NA,NA,NA,"4.9","O","Z",NA,NA,NA,NA,"1.4","1.9","1.9","5",NA,NA,"4.2","3.9","4.7","DS",NA,""
"5","3C","751","PIGL",3,"1.7",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"50","4","S","SW",NA,NA,NA,NA,"1.6","1.6","1.6","5",NA,"0.71","3.5",NA,NA,NA,NA,""
"5","3D","764","PIGL",7.8,NA,"0.6",NA,"2",NA,NA,NA,NA,NA,NA,NA,"52","9.8","O","Z",NA,NA,NA,NA,"2.2","2.4","6.3","15","10","3.96","8.4","8.6","9",NA,NA,""
"5","3D","763","PIGL",12.8,NA,"1.4","2.6",NA,NA,NA,NA,NA,NA,NA,NA,"57","12.5","O","Z",NA,NA,NA,NA,"3.2","2","4.8","60","15.4","9.13","14.2","15.6","16.6",NA,NA,""
"5","3D","762","POTR",17,NA,"1.5","1.2",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"17.6","M","SW",NA,NA,NA,NA,"2.3","2.4","13.8","70","20.8","1.33","17.7",NA,NA,"DB1",NA,""
"5","3D","765","PIGL",9.2,NA,"1.6",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"53","10.5","O","Z",NA,NA,NA,NA,"2.3","2","5.6","10","10.9","6.32","10","10.6","11.5",NA,NA,""
"5","3D","755","PIGL",17.5,"0.4",NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,"56","16","O","Z",NA,NA,NA,NA,"4.4","3.5","8.6","50","22.5","13.1","19.7","21.5","19.4",NA,NA,""
"5","3D","760","PIGL",2.5,"0.5",NA,"0.5",NA,"1981",NA,NA,NA,NA,NA,NA,NA,"3.5","S","NW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9",NA,NA,"DD",NA,""
"5","3D","759","POTR",15,"0.6",NA,"0.3",NA,"1984","2","1.7",NA,NA,"0","1988","71","20.2","M","S",NA,NA,NA,NA,"2.2","2.2","15","60","20","2.6","15.6",NA,NA,"DD",NA,"Added_4_yrs_for_core_at_breast_(1983);_original_length_in_spreadsheet_was_0.0_,_other_data_is_different_but_left_as_is_(2003)"
"5","3D","757","POTR",10.8,"1.4",NA,NA,"2.2","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,"DD",NA,"757_and_758_are_joined_at_base_(1991)"
"5","3D","756","PIGL",17.5,"2",NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,"58","17.8","S","SW",NA,NA,NA,NA,"3.4","3.6","6.8","75","22.5","12.81","20.5","22.9","20.9",NA,NA,""
"5","3D","761","PIGL",7,"2.1",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"55","8.2","S","NE",NA,NA,NA,NA,"2.1","2.5","5.3","15",NA,"1.97","7.8","7.8","8.6",NA,NA,""
"5","3E","770","POTR",26.2,NA,"0","1.5",NA,"2000",NA,NA,NA,NA,NA,NA,"76","20","M","S",NA,NA,NA,NA,"5.2","6","14",NA,"33.1","18.76","28.3",NA,NA,"DD",NA,""
"5","3E","774","PIGL",13.5,NA,"0.8","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"51","13.5","S","E",NA,NA,NA,NA,"2.1","1.7","7","15","16.4","8.97","15.5","16.8","15.8",NA,NA,""
"5","3E","771","PIGL",5.8,NA,"0.8","1.6",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"7.8","O","Z",NA,NA,NA,NA,"1.6","1.4","6.8","5",NA,NA,"6.2","6.1",NA,"DL",NA,""
"5","3E","773","PIGL",9.2,NA,"0.9","0.7",NA,NA,NA,NA,NA,NA,NA,NA,"60","13.5","S","E",NA,NA,NA,NA,"2","1.1","8.5","30","11.7","2.85","10.4","10.6","15.7",NA,NA,""
"5","3E","775","PIGL",5.8,NA,"1.2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","S","SE",NA,NA,NA,NA,"2","1.6","4","50",NA,NA,"6.1","6.1","8.2",NA,NA,""
"5","3E","769","POTR",11,NA,"1.3",NA,"2.3","1981","8.7",NA,"0",NA,"2.1","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","3E","768","PIGL",9,NA,"1.4",NA,"1.7",NA,NA,NA,NA,NA,NA,NA,"59","11","S","W",NA,NA,NA,NA,"2.5","2.5","6.3","30","10.8","6.05","10.4","11.6","13.4",NA,NA,""
"5","3E","772","POTR",12.5,NA,"1.4","1.3",NA,"1981","14.8",NA,"0","0.7",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Original_data_sheet_had_the_length_number_-_spreadsheet_is_corrected_to_match_(2003)"
"5","3E","776","POTR",31,NA,"2.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,"78","22.4","O","Z",NA,NA,NA,NA,"4.5","5","15","80","4.4","32.62","34.5","37.9","23.4",NA,NA,""
"5","3E","780","PIGL",3.5,"0.6",NA,"2.1",NA,"1988",NA,NA,NA,NA,NA,NA,"41","4","S","E",NA,NA,NA,NA,"1.2","1.3","2.4","5",NA,"3.56","3.5",NA,NA,"DD",NA,""
"5","3E","766","PIGL",10,"1",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"53","10.3","S","N",NA,NA,NA,NA,"1.5","2","7.3","20","12","7.95","10.7","11.4","11.6",NA,NA,""
"5","3E","779","PIGL",12.2,"1",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"54","7.2","O","Z",NA,NA,NA,NA,"3.1","3.1","6.2","50","16","5.05","13.3",NA,NA,NA,NA,"Missed_00_DBH_and_HT_and_Fire_Code_(2000)"
"5","3E","778","PIGL",13.8,"1.8",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"57","14.2","S","N",NA,NA,NA,NA,"1.9","3","8.6","75","18.5","8.02","15.6","17.3","14.2","LB",NA,""
"5","3E","767","POTR",13.8,"2",NA,NA,"0.5","1981","8","0",NA,"0.5",NA,"1984",NA,"18","M","SW",NA,NA,NA,NA,NA,NA,NA,NA,"18.5","0.8",NA,NA,NA,"DD",NA,""
"5","3F","781","POTR",10.8,"0.6",NA,NA,"1","1983",NA,NA,"3.7",NA,NA,NA,NA,"16.6","M","SSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.96",NA,NA,NA,"DD",NA,""
"5","3F","1440","PIGL",6.8,"0.6",NA,NA,"1.3",NA,NA,NA,NA,NA,NA,NA,"48","10.4","S","E",NA,NA,NA,NA,"3.6","3.1","7.3","20",NA,"2.07","7.2","7.2","11.6",NA,NA,""
"5","3F","1442","POTR",7.8,"1.4",NA,"1.4",NA,"1981","9.3","0.7",NA,"0",NA,"1987",NA,"13.1","M","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
"5","3F","1444","PIGL",10,"1.5",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"40","13.2","S","NE",NA,NA,NA,NA,"2.3","2.7","8","35","11.5","7","11.1","12.2","15.7",NA,NA,""
"5","3F","1443","PIGL",8.8,"1.6",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"58","12.2","S","S",NA,NA,NA,NA,"2.7","2.2","7","40","10.8","4.58","9.5","9.9","12.7",NA,NA,""
"5","3F","1445","POTR",19,"2.8",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"66","21","O","Z",NA,NA,NA,NA,"3.6","2.7","14.4","80","23.5","19.2","21","23.4","21.9",NA,NA,""
"5","3G","1446","POTR",8.5,NA,"0.4",NA,"0.9","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.8",NA,NA,"DD",NA,"2_m_snag_(1991)"
"5","3G","1448","PIGL",2.8,NA,"0.4",NA,"1.3","2000",NA,NA,NA,NA,NA,NA,NA,"3.6","M","W",NA,NA,NA,NA,"1.8","1.8","1.6","10",NA,NA,"3.1","2.7","3.8","DS",NA,""
"5","3G","1447","PIGL",7,NA,"0.5",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,"53","9.3","S","W",NA,NA,NA,NA,"2.8","2.9","3.5","25",NA,"2.92","8.3","9.6","12.1",NA,NA,""
"5","3G","1450","POTR",17,NA,"0.6","0",NA,NA,NA,NA,NA,NA,NA,NA,"74","18","O","Z",NA,NA,NA,NA,"2.4","3.3","16.1","50","19.6","7.65","18.5","19.4","20.5",NA,NA,""
"5","3G","1451","POTR",8.8,NA,"1","1",NA,"1981",NA,NA,NA,NA,NA,NA,NA,"11.2","L","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","3G","1453","POTR",12.8,NA,"1.9","0.7",NA,"1981","8","0",NA,"0.5",NA,"1984",NA,"14.3","M","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","3G","1452","PIGL",11,NA,"1.9","1.2",NA,NA,NA,NA,NA,NA,NA,NA,"49","14.1","S","SW",NA,NA,NA,NA,"3.1","3","6.5","75","13","9.62","12.9","14.8","18.5",NA,NA,""
"5","3G","1449","POTR",12,NA,"2.2",NA,"1.8","1991",NA,NA,NA,NA,NA,NA,"63","19","S","S",NA,NA,NA,NA,"2.2","1.8","14.5","60","13.9","4.29","12.4",NA,NA,"DB2",NA,""
"5","3G","1455","POTR",14.2,"0.5",NA,"1",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"19.5","M","NE",NA,NA,NA,NA,"1.7","2.2","15.3","45","16.6","9.18","14.9",NA,NA,"DD",NA,"2_m_snag_(1991)"
"5","3G","1454","POTR",18.5,"1.7",NA,"0.4",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"20.9","M","E",NA,NA,NA,NA,"3.4","3.1","14.7","60","20.2",NA,"19.4","19.3",NA,"DB2",NA,""
"5","3H","1458","POTR",17.2,NA,"0",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"22.2","M","SE",NA,NA,NA,NA,"3.9","4.4","16.2","65","21.2",NA,"18.6","20.3","22",NA,NA,""
"5","3H","616","POTR",18,NA,"0.4",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"24","M","SE",NA,NA,NA,NA,"4.7","3.7","17.1","60","23","15.2","19.3","20.7","18.8",NA,NA,""
"5","3H","617","PIGL",12.8,NA,"2","0.3",NA,NA,NA,NA,NA,NA,NA,NA,"53","13.8","O","Z",NA,NA,NA,NA,"3.4","2.9","6.9","60","15","10.02","14.2","15.7","16.8",NA,NA,""
"5","3H","618","POTR",13.5,NA,"2.6","0.8",NA,"1983","14",NA,"0","1.7",NA,"1987","76","16","M","SE",NA,NA,NA,NA,NA,NA,NA,NA,"15.6","1.22",NA,NA,NA,"DD",NA,"2_yrs_added_for_1_m_ht_(1983);_original_length_number_in_the_spreadsheet_was_40.0;_other_data_is_different,_but_left_as_is(2003)"
"5","3H","876","PIGL",7.5,"0.2",NA,"2.5",NA,"1981",NA,NA,NA,NA,NA,NA,NA,"8.2","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,"DD",NA,""
"5","3H","878","POTR",14.2,"0.3",NA,NA,"2","1983",NA,NA,NA,NA,NA,NA,NA,"19.2","M","ESE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.3",NA,NA,"DL",NA,"9_m_snag_(1991)"
"5","3H","620","PIGL",9.8,"0.3",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"54","12.2","S","NE",NA,NA,NA,NA,"2.5","2.1","5.7","60","11.4","1.59","10.3","10.9","12.9",NA,NA,""
