"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"8","4H","4264","PIMA",6,"0.6",NA,"0.9",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"6.5","O","Z",NA,NA,NA,NA,"1","1.1","3.9","50",NA,NA,"2.3",NA,NA,"DS",NA,""
"8","4H","4266","PIMA",3.2,"0.6",NA,"1.8",NA,"2001",NA,NA,NA,NA,NA,NA,NA,"5.6","L","SW","20","SW","45","SW","0.7","0.6","3.5","30",NA,NA,"1.2","3.3",NA,"DL",NA,""
"8","4H","4269","PIMA",6.2,"0.6",NA,"2.2",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"8.5","M","SW","30","SW",NA,NA,"1.4","1.4","5.3","60",NA,NA,"2.5",NA,NA,"DB2",NA,""
"8","4H","4262","PIMA",5,"0.8",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.4","O","Z",NA,NA,NA,NA,"1","0.9","3.6","60",NA,NA,"2.1","5.8",NA,NA,NA,""
"8","4H","4272","PIMA",4.5,"1.4",NA,NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"6","M","W",NA,NA,"35","SW","1.3","1.3","3.3","40",NA,NA,"1.8","5.1",NA,"LL",NA,""
"8","4H","4270","PIMA",6.8,"1.9",NA,"2.4",NA,"2001",NA,NA,NA,NA,NA,NA,NA,"7.7","O","Z",NA,NA,NA,NA,"1.6","1.5","5","85",NA,NA,"2.9","7.6","8.6","DS",NA,""
"8","4H","4271","PIMA",8,"2.1",NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.1","O","Z",NA,NA,NA,NA,"1.6","1.5","5.2","80",NA,NA,"3.1","9",NA,NA,NA,""
"8","4I","4048","PIMA",6,NA,"0.1","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","S","NW",NA,NA,NA,NA,"0.7","0.8","5.7","70",NA,NA,"2.5","7",NA,NA,NA,""
"8","4I","4261","PIMA",5.5,NA,"0.1","2.1",NA,"1984","7",NA,"0","2",NA,"1983",NA,NA,"L","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"8","4I","4077","PIMA",9,NA,"0.4",NA,"1","2001",NA,NA,NA,NA,NA,NA,NA,"10.5","S","SE",NA,NA,NA,NA,"0.6","0.8","5.3","80",NA,NA,"3.5","9.5",NA,"DB2",NA,""
"8","4I","4081","PIMA",4.8,NA,"0.4","2.3",NA,NA,NA,NA,NA,NA,NA,NA,"118","6.8","S","N",NA,NA,NA,NA,"1.2","1.1","4","35",NA,"1.6","1.9","5.4","7.4",NA,NA,""
"8","4I","4079","PIMA",9,NA,"0.7",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,"9.3","O","Z",NA,NA,NA,NA,"1.3","1.3","5","65",NA,NA,"3.8","10.7",NA,NA,NA,""
"8","4I","4078","PIMA",2.5,NA,"0.8",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","L","SW",NA,NA,NA,NA,"0.9","1.3","2","35",NA,NA,"1.1","3.1","4.6",NA,NA,""
"8","4I","4080","PIMA",6,NA,"0.9",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,"7","S","N",NA,NA,NA,NA,"1","1.2","4","60",NA,NA,"2.5","6.5",NA,NA,NA,""
"8","4I","4075","PIMA",11.2,NA,"1.1",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"9.8","O","Z",NA,NA,NA,NA,"1.6","1.1","4","80",NA,NA,"4.8","13",NA,NA,NA,""
"8","4I","4076","PIMA",8.8,NA,"1.1",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"9.5","O","Z",NA,NA,NA,NA,"1.4","0.9","4","95",NA,NA,"3.7","10",NA,NA,NA,""
"8","4I","4074","PIMA",8,NA,"1.2",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"9.5","S","SW",NA,NA,NA,NA,"1","0.8","7.8","70",NA,NA,"3.3","8.8","11.4",NA,NA,""
"8","4I","4049","PIMA",5.8,NA,"1.2","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8","S","SE",NA,NA,NA,NA,"0.9","1.1","5.3","60",NA,NA,"2.5","6.6",NA,NA,NA,""
"8","4I","4073","PIMA",4.8,NA,"2",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,"5.5","M","SE",NA,NA,NA,NA,"1.5","1.9","2.1","35",NA,NA,"1.8","5",NA,NA,NA,""
"8","4I","4050","PIMA",6.2,NA,"2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9","S","SE",NA,NA,NA,NA,"1.1","1.9","5.4","80",NA,NA,"4.3","12","11.6",NA,NA,""
"8","4I","4072","PIMA",8.5,NA,"2.3",NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,"8.6","M","E",NA,NA,NA,NA,"1","0.7","5.8","85",NA,NA,"3.4","9.5","10.3",NA,NA,""
"8","4I","4051","PIMA",9,NA,"2.5","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.5","O","Z",NA,NA,NA,NA,"0.6","1","4.8","75",NA,NA,"3.7","9.9",NA,NA,NA,""
"8","4I","4059","PIMA",7.8,"0.3",NA,NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"8.9","O","Z",NA,NA,NA,NA,"0.9","0.8","6.4","80",NA,NA,"3.3","8.8",NA,NA,NA,""
"8","4I","4058","PIMA",7.2,"0.6",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.9","O","Z",NA,NA,NA,NA,"1.1","0.8","6.4","95",NA,NA,"3","9.5",NA,NA,NA,""
"8","4I","4067","PIMA",5.5,"0.8",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"7.8","O","Z",NA,NA,NA,NA,"0.9","0.7","4.7","35",NA,NA,"2.3","6",NA,NA,NA,""
"8","4I","4057","PIMA",6.8,"0.8",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","O","Z",NA,NA,NA,NA,"1","1","6","80",NA,NA,"2.8","8","10.5",NA,NA,""
"8","4I","4056","PIMA",8,"0.8",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","O","Z",NA,NA,NA,NA,"1.4","1","6.8","65",NA,NA,"3.3","9.4",NA,NA,NA,""
"8","4I","4055","PIMA",4.2,"0.8",NA,"1.5",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,NA,"DS",NA,""
"8","4I","4071","PIMA",7,"0.8",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"8.7","O","Z",NA,NA,NA,NA,"1.3","0.8","6.5","70",NA,NA,"2.9","8.2",NA,NA,NA,""
"8","4I","4070","PIMA",6.5,"0.9",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"8","O","Z",NA,NA,NA,NA,"0.7","0.5","5.8","40",NA,NA,"2.6","7",NA,NA,NA,""
"8","4I","4069","PIMA",6.2,"0.9",NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"8","O","Z",NA,NA,NA,NA,"1.3","0.7","5.8","60",NA,NA,"2.7","7.2","9.8",NA,NA,""
"8","4I","4068","PIMA",4,"0.9",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"5.2","L","SW","10","SW","25","W","1.1","1.2","3.2","40",NA,NA,"1.6","4.5",NA,"LL",NA,""
"8","4I","4062","PIMA",5.8,"0.9",NA,NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"8.3","O","Z",NA,NA,NA,NA,"0.8","0.6","6","75",NA,NA,"2.6","7",NA,NA,NA,""
"8","4I","4061","PIMA",4.8,"0.9",NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,"4.4","M","SE",NA,NA,NA,NA,"1","1.1","2.6","25",NA,NA,"1.3","3.8",NA,NA,NA,""
"8","4I","4060","PIMA",5.5,"0.9",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"7.5","S","N",NA,NA,NA,NA,"0.6","0.6","6.4","85",NA,NA,"2","5.5","9.1",NA,NA,""
"8","4I","4053","PIMA",6,"0.9",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","M","SE",NA,NA,NA,NA,"0.8","0.9","7","40",NA,NA,"2.5","6.7","9.4",NA,NA,""
"8","4I","4063","PIMA",10.8,"1",NA,NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,"10.7","O","Z",NA,NA,NA,NA,"1.1","0.8","5","80",NA,NA,"4.4","12.1","12.3",NA,NA,""
"8","4I","4054","PIMA",4.5,"1",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","S","SE",NA,NA,NA,NA,"0.9","0.8","5.7","60",NA,NA,"1.9","5.1",NA,NA,NA,""
"8","4I","4066","PIMA",7.5,"1.3",NA,NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,"9.2","O","Z",NA,NA,NA,NA,"1","0.9","5","85",NA,NA,"3.2","8.7","11.1",NA,NA,""
"8","4I","4064","PIMA",6,"1.3",NA,NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"7.3","S","N",NA,NA,NA,NA,"1.2","0.9","5.2","65",NA,NA,"2.3","6.4",NA,NA,NA,""
"8","4I","4065","PIMA",3.5,"1.4",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"3.8","M","SW",NA,NA,NA,NA,"1","1.2","1","35",NA,NA,"1.4","3.6",NA,NA,NA,""
"8","4I","4052","PIMA",6.2,"2.4",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.1","S","N",NA,NA,NA,NA,"0.8","0.9","5.4","85",NA,NA,"2.6","7.2",NA,NA,NA,""
"8","4J","4092","PIMA",2.8,NA,"0",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"3","N","E",NA,NA,NA,NA,"1.5","1.5","1.4","30",NA,NA,"1","3.4","3.6",NA,NA,""
"8","4J","4087","PIMA",10.2,NA,"1.1","1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.7","O","Z",NA,NA,NA,NA,"1","1","6.4","95",NA,NA,"4.2","11.5",NA,NA,NA,""
"8","4J","4084","PIMA",6,NA,"1.5","0.3",NA,"2001",NA,NA,NA,NA,NA,NA,NA,"8","S","SE",NA,NA,NA,NA,"1.2","1.2","5","80",NA,NA,"2.5","6.5",NA,"DS",NA,""
"8","4J","4085","PIMA",4.5,NA,"1.5","1.1",NA,"2001",NA,NA,NA,NA,NA,NA,"105","4","O","Z",NA,NA,NA,NA,"1.3","1.3","2.7","30",NA,"0.87","1.8","4.4",NA,"DS",NA,""
"8","4J","4086","PIMA",6.8,NA,"1.5","1.2",NA,"2001",NA,NA,NA,NA,NA,NA,NA,"8.1","O","Z",NA,NA,NA,NA,"1","1.1","4.5","75",NA,NA,"2.8","7.1","9","DS",NA,""
"8","4J","4089","PIMA",7,NA,"1.7",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,"9.5","S","S",NA,NA,NA,NA,"1.4","1.6","6.5","80",NA,NA,"3","7.9","10.1",NA,NA,""
"8","4J","4083","PIMA",4.2,NA,"1.8","0.6",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.6",NA,NA,"DS",NA,""
"8","4J","4088","PIMA",3.2,NA,"1.8","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","S","W","20","W","50","W","1.5","1.3","2.5","30",NA,NA,"1.4","3.7",NA,"LL",NA,""
"8","4J","4082","PIMA",7.5,NA,"2","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.7","O","Z",NA,NA,NA,NA,"0.7","1","6.5","95",NA,NA,"3.2","8.8","10.9",NA,NA,""
"8","4J","3970","PIMA",6.5,NA,"2.3","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8","S","E",NA,NA,NA,NA,"0.6","0.6","6.2","75",NA,NA,"2.6","7.2",NA,NA,NA,""
"8","4J","4090","PIMA",4.5,NA,"2.5",NA,"1.9","2001",NA,NA,NA,NA,NA,NA,NA,"5.8","L","ESE","10","ESE","45","SE","1.9","1.8","4","90",NA,NA,"1.8","4.5",NA,"DL",NA,""
"8","4J","4091","PIMA",2.8,NA,"2.5",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"3","L","E","10","E",NA,NA,"1.2","1.2","1.8","35",NA,NA,"1","2.9",NA,NA,NA,""
"8","4J","4103","PIMA",7.2,"0.1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"8.9","O","Z",NA,NA,NA,NA,"0.7","0.8","5.2","80",NA,NA,"2.9","8.2","11",NA,NA,""
"8","4J","4104","PIMA",5.5,"0.1",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6","O","Z",NA,NA,NA,NA,"1","0.6","5.5","65",NA,NA,"2.4","6.5",NA,NA,NA,""
"8","4J","4102","PIMA",2.5,"0.3",NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"2.9","O","Z",NA,NA,NA,NA,"1.3","1.2","1.5","30",NA,NA,"1.1","2.9",NA,NA,NA,""
"8","4J","4100","PIMA",3.5,"0.7",NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"4.9","S","NW",NA,NA,NA,NA,"1","1","3","35",NA,NA,"1.4","4.1","5.8",NA,NA,""
"8","4J","4101","PIMA",3,"0.7",NA,NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","M","NE","5","NE",NA,NA,"1.2","1","1.7","35",NA,NA,"1.2","3.5",NA,NA,NA,""
"8","4J","3966","PIMA",6.5,"0.7",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.2","S","NW",NA,NA,NA,NA,"1","1.2","5","80",NA,NA,"3","8.1",NA,NA,NA,""
"8","4J","4099","PIMA",5.5,"1.1",NA,NA,"1.7","1991",NA,NA,NA,NA,NA,NA,NA,"6.5","O","Z",NA,NA,NA,NA,"0.9","0.6","5.3","60",NA,NA,"2",NA,NA,"DD",NA,""
"8","4J","4105","PIMA",5.2,"1.1",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.9","S","NE",NA,NA,NA,NA,"1.6","1.8","3.2","46",NA,NA,"2.2","6.3",NA,NA,NA,""
"8","4J","4098","PIMA",6,"1.3",NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,"7.5","O","Z",NA,NA,NA,NA,"0.8","1","4.9","85",NA,NA,"2.6","7.3",NA,NA,NA,""
"8","4J","4097","PIMA",6,"1.4",NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"6","S","NE",NA,NA,NA,NA,"1.2","1.4","4.2","55",NA,NA,"2.3","6.6",NA,NA,NA,""
"8","4J","4096","PIMA",7.8,"1.9",NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"9.4","M","SE",NA,NA,NA,NA,"1.2","1","6.5","70",NA,NA,"3","9","10.9",NA,NA,""
"8","4J","4095","PIMA",5.5,"1.9",NA,NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"6.6","O","Z",NA,NA,NA,NA,"0.8","1.1","2.5","40",NA,NA,"2.2","6.5",NA,NA,NA,""
"8","4J","4047","PIMA",10.5,"2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","O","Z",NA,NA,NA,NA,"1.4","1.4","7.3","75",NA,NA,"4","10.8","11.7",NA,NA,""
"8","4J","4094","PIMA",5.2,"2.1",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"6.5","O","Z",NA,NA,NA,NA,"1","1.5","2.3","60",NA,NA,"2.1","6",NA,NA,NA,""
"8","4J","3967","PIMA",6.5,"2.1",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7","O","Z",NA,NA,NA,NA,"1","1.2","4.7","70",NA,NA,"2.6","7.7",NA,NA,NA,""
"8","4J","4093","PIMA",8.5,"2.2",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"9.7","S","NE",NA,NA,NA,NA,"1.1","0.8","6","75",NA,NA,"3.4","9.1","11.6",NA,NA,""
"8","4J","3968","PIMA",9,"2.3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"115","9.5","O","Z",NA,NA,NA,NA,"1.1","1","7.2","80",NA,NA,"3.7","10.4","11.4",NA,NA,""
"8","4J","3969","PIMA",3,"2.4",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2","S","SW",NA,NA,NA,NA,"0.8","1","3","35",NA,NA,"1.2","3.4",NA,NA,NA,""
"8","5A","4323","PIMA",4.2,NA,"0.2",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,"4.8","O","Z",NA,NA,NA,NA,"1","1.2","1.9","35",NA,NA,NA,"4.5","5.1",NA,NA,""
"8","5A","4322","PIMA",2.8,NA,"0.2",NA,"1.6","2000",NA,NA,NA,NA,NA,NA,NA,"3","S","NW",NA,NA,NA,NA,"0.9","1.4","1.1","25",NA,NA,NA,"3.6","5.2","DS",NA,""
"8","5A","4325","PIMA",3,NA,"0.4","1.1",NA,NA,NA,NA,NA,NA,NA,NA,"73","3.4","O","Z",NA,NA,NA,NA,"1.2","1.4","1.7","35",NA,"1.51",NA,"3.8","3.9",NA,NA,""
"8","5A","4321","PIMA",3.8,NA,"1.5",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"5.2","O","Z",NA,NA,NA,NA,"1.3","1","2","45",NA,NA,NA,"4.9","6.6",NA,NA,""
"8","5A","4326","PIMA",3.8,NA,"1.9","1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","O","Z",NA,NA,NA,NA,"1.2","1.2","3.6","35",NA,NA,NA,"4.9","5.7",NA,NA,""
"8","5A","4320","PIMA",4,"0.1",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","O","Z",NA,NA,NA,NA,"1.1","1.3","1.8","40",NA,NA,NA,"4.9","4.5",NA,NA,""
"8","5A","4324","LALA",8,"1.1",NA,"1.7",NA,"1982","5.6",NA,"0",NA,"2.7","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"8","5B","4327","PIMA",6.5,NA,"0",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"7.2","O","Z",NA,NA,NA,NA,"1","1.1","5.5","65",NA,NA,NA,"8","8.3",NA,NA,""
"8","5B","4328","PIMA",7.5,NA,"0.7",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"7.6","O","Z",NA,NA,NA,NA,"1","1.1","5","75",NA,NA,NA,"9","8.4",NA,NA,""
"8","5B","2673","PIMA",11.2,NA,"0.7","2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9","O","Z",NA,NA,NA,NA,"1.4","1.4","6.4","70",NA,NA,NA,"13.3","11",NA,NA,""
"8","5B","4329","LALA",10,NA,"2.5",NA,"0.3","2000","6.4",NA,"0","2.4",NA,NA,"89","5.7","S","NW",NA,NA,NA,NA,"1","0.6","4.3","10",NA,"1.21",NA,NA,NA,"DD",NA,"6.4 was in the 91 dbh column - moved it to the length column as the tree is DD in 2000 (2003)"
"8","5B","2666","LALA",10.8,"0.4",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"105","9","S","SW",NA,NA,NA,NA,"1.6","2.2","4.2","50",NA,"4.08",NA,"13.9","11.4",NA,NA,""
"8","5B","2669","PIMA",5.8,"0.4",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.8","O","Z",NA,NA,NA,NA,"0.5","0.6","2.7","60",NA,NA,NA,"6.6","7.9",NA,NA,""
"8","5B","2670","PIMA",4,"0.4",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,"83","4.5","O","Z",NA,NA,NA,NA,"1.2","1.4","3.2","35",NA,"2.88",NA,"5.3","5.5",NA,NA,""
"8","5B","2667","PIMA",11,"0.8",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1","S","NE",NA,NA,NA,NA,"1.2","1.3","3.7","95",NA,NA,NA,"12","11.5",NA,NA,""
"8","5B","2671","PIMA",7,"0.9",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5","S","SE",NA,NA,NA,NA,"1.7","1.3","3.2","70",NA,NA,NA,"9.1","8.8",NA,NA,""
"8","5B","4334","PIMA",13.2,"1.9",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"8.3","S","SE",NA,NA,NA,NA,"1.1","1.3","4.2","90",NA,NA,NA,"14","11.5",NA,NA,""
"8","5B","4335","PIMA",9.8,"1.9",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"8","S","SE",NA,NA,NA,NA,"1.8","1.6","5","65",NA,NA,NA,"11.1","9.2",NA,NA,""
"8","5B","2668","PIMA",5.5,"0.2",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"101","5.9","S","N",NA,NA,NA,NA,"1.2","1.3","2.9","40",NA,NA,NA,"6","6.8",NA,NA,""
"8","5B","2672","PIMA",3.2,"2.4",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.4","O","Z",NA,NA,NA,NA,"1.1","1.2","1.7","35",NA,NA,NA,"4.8","6.4",NA,NA,""
"8","5C","2674","PIMA",12.2,NA,"0",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"160","10.6","S","NE",NA,NA,NA,NA,"1.2","1","4.5","65",NA,NA,NA,"12.1","11.9",NA,NA,""
"8","5C","2650","PIMA",9.2,NA,"0","1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.7","S","E",NA,NA,NA,NA,"1.1","1.7","6.6","75",NA,NA,NA,"10.4","10.8",NA,NA,""
"8","5C","2679","PIMA",3.8,NA,"0.1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8","M","NW",NA,NA,"40","NW","0.8","0.8","2.8","50",NA,NA,NA,"4.3","5.3","LL",NA,""
"8","5C","2680","PIMA",6,NA,"0.2","1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.2","S","NW",NA,NA,NA,NA,"0.6","0.8","5","80",NA,NA,NA,"7.3","9.4",NA,NA,""
"8","5C","2675","PIMA",13,NA,"0",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"10.8","M","E",NA,NA,NA,NA,"0.6","1.8","4.5","65",NA,NA,NA,"13.5","9.8","DS",NA,"Near dead (2000); recorded as dead in 1987, but was deleted as it was recorded as near dead in 2000 (2003)"
"8","5C","2678","PIMA",6.2,NA,"0.3","2.4",NA,NA,NA,NA,NA,NA,NA,NA,"150","7","O","Z",NA,NA,NA,NA,"0.9","0.5","5","65",NA,"2.07",NA,"7.1","8",NA,NA,""
"8","5C","2676","PIMA",5,NA,"0.4",NA,"2","1982",NA,NA,NA,NA,NA,NA,NA,"3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.2","5.8","DS",NA,"2000 code wasn’t in the data sheet - changed DD to DS as the dbh and ht was measured and tree is dead (2003)"
"8","5C","2681","PIMA",4.2,NA,"0.4","2.2",NA,"1983",NA,NA,NA,NA,NA,NA,NA,"4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5","3.9","DS",NA,"2000 code wasn’t in the data sheet - changed DD to DS as the dbh and ht was measured and tree is dead (2003)"
"8","5C","2654","PIMA",3,NA,"0.5","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.8","S","W",NA,NA,NA,NA,"0.7","0.8","2.3","30",NA,NA,NA,"3.2","4.5",NA,NA,""
"8","5C","2652","PIMA",2.5,NA,"0.5","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.8","M","W",NA,NA,"20","W","0.7","0.7","3.7","10",NA,NA,NA,"2.8","3.6",NA,NA,""
"8","5C","2677","PIMA",6.2,NA,"0.7",NA,"2.3","2000",NA,NA,NA,NA,NA,NA,NA,"6","S","E",NA,NA,NA,NA,"1","0.8","2.6","65",NA,NA,NA,"6.4","5.9","DS",NA,"2000 code (DS) is not in original data sheet - left as is b/c the tree was recorded as dead in 2000 (2003)"
"8","5C","2653","PIMA",3.2,NA,"0.7","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.1","S","N",NA,NA,NA,NA,"0.8","0.9","1.3","60",NA,NA,NA,"4.6","5.2",NA,NA,""
"8","5C","2655","PIMA",6.5,NA,"0.8","0",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"8.8","M","E",NA,NA,NA,NA,"1","1.1","4.3","70",NA,NA,NA,"10.5","9.1","DS",NA,"2000 code (DS) is not in original data sheet - left as is b/c the tree was recorded as dead in 2000 (2003)"
"8","5C","2651","PIMA",5.2,NA,"0.9","0.8",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"5.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5","5.8","DS",NA,"2000 code (DS) is not in original data sheet - left as is b/c the tree was recorded as dead in 2000 (2003)"
"8","5C","2664","PIMA",6.8,NA,"2.1",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"6.7","S","NE",NA,NA,NA,NA,"1.1","0.9","3.2","70",NA,NA,NA,"8","7.9",NA,NA,""
"8","5C","2656","PIMA",3.2,"1.6",NA,"0.8",NA,"1983","4.8","1.7",NA,"0",NA,"1984",NA,"6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"2000 code is not in original data sheet - left as is b/c the tree was recorded as dead in 2000 (2003)"
"8","5C","2657","PIMA",8,"0.3",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2","S","S",NA,NA,"40","S","1","1.1","1.7","45",NA,NA,NA,"4","4.1","LL",NA,"2000 code is not in original data sheet - left as is b/c the tree was recorded as dead in 2000 (2003)"
"8","5C","2660","PIMA",2.5,"0.4",NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7","L","SE",NA,NA,"40","SE","0.7","0.6","1.5","20",NA,NA,NA,"2.8","4.4","LL",NA,"2000 code is not in original data sheet - left as is b/c the tree was recorded as dead in 2000 (2003)"
"8","5C","2658","PIMA",3,"0.2",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","S","N",NA,NA,NA,NA,"0.5","0.9","2.3","40",NA,NA,NA,"3.6","5",NA,NA,""
"8","5C","2661","PIMA",3.8,"1",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"4.5","O","Z",NA,NA,NA,NA,"1","1.2","2.5","40",NA,NA,NA,"5.8","6.2",NA,NA,""
