"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"3","1J","356","PIBA",26.2,"2",NA,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.6","O","Z",NA,NA,NA,NA,"4.9","5.1","15.2","80",NA,NA,"29.4","31.5","22.9",NA,NA,""
"3","2A","324","PIGL",8.2,"0.2",NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,"49","6.5","O","Z",NA,NA,NA,NA,"2.7","3.2","1.5","60",NA,NA,"10.6","14.9","10.5",NA,NA,""
"3","2A","323","PIGL",11.8,"0.9",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"41","12.1","O","Z",NA,NA,NA,NA,"3.9","3.8","1.7","75",NA,"26.8","16.3","23","15.8",NA,NA,""
"3","2B","325","PIBA",21.8,"0.2",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"72","20.6","S","SE",NA,NA,NA,NA,"3","3.2","7.2","40",NA,NA,"24.4","25.7","25.4",NA,NA,""
"3","2B","328","PIBA",23,NA,"0.3","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.4","S","SW",NA,NA,NA,NA,"4","3.7","16.8","70",NA,NA,"24.6","25.9","21.3",NA,NA,""
"3","2B","326","PIBA",19,"0.4",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"20.2","O","Z",NA,NA,NA,NA,"1.5","1.7","9.4","30",NA,NA,"19.7","19.9","24.5",NA,NA,""
"3","2B","327","PIBA",8.8,"1.7",NA,"0.3",NA,"1981","9.9",NA,"1.6",NA,"0","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"3","2C","330","PIBA",9.8,NA,"1.3",NA,"1.2","1981","12.2",NA,"0",NA,"0.5","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","2C","333","PIBA",21,"0.3",NA,"1",NA,"2000",NA,NA,NA,NA,NA,NA,"81","20","S","W",NA,NA,NA,NA,"3","1.8","13.6","15","24.4","6.87","22","22","17.1","DB2",NA,"Top Off (2000)"
"3","2C","334","PIBA",12,"0.4",NA,NA,"1.6","1981","11.8","0",NA,"2.2",NA,"1984",NA,"14.2","M","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","2C","332","PIBA",17.8,"1",NA,"0.5",NA,"1981","18.4","0.3",NA,"0",NA,NA,NA,"19.4","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.2",NA,NA,"DD",NA,"Top Off (2000)"
"3","2C","329","PIBA",23.8,"1.5",NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,"73","26","S","E",NA,NA,"15","S","3","2.8","13","60","27","2.64","26.9","26.6","22.7","LL",NA,""
"3","2C","331","PIBA",22.2,"1.9",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"76","21.8","M","SE",NA,NA,NA,NA,"3.5","3.7","14.6","40","28.4","12.76","23.7","23.6","24.6",NA,NA,""
"3","2D","338","PIBA",16.2,NA,"1.4","1.8",NA,"1983","17.4",NA,"0","2.4",NA,NA,"64","17","M","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.7",NA,NA,"DD",NA,""
"3","2D","336","PIBA",21.2,"0.3",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"68","21.8","O","Z",NA,NA,NA,NA,"2.2","2.2","11","46","25.5","5.93","24.3","26.5","23.9",NA,NA,""
"3","2D","335","PIBA",18.2,"2.5",NA,NA,"1.3","1991",NA,NA,NA,NA,NA,NA,"82","25.4","O","Z",NA,NA,NA,NA,"2.5","2.4","20","65","20.7","3.16","19.4","18.3","20.1","DB2",NA,""
"3","2D","337","PIBA",22.5,"2.5",NA,"0.6",NA,"2000",NA,NA,NA,NA,NA,NA,"75","23","M","NE",NA,NA,NA,NA,"2.5","2.8","13","30","25.9","5.3","23.5","22.5","19.2","DB2",NA,""
"3","2E","340","PIBA",25.8,"0.4",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"74","25.2","M","NE",NA,NA,NA,NA,"3","2.4","17.6","50","30.5","9.84","27.3","27.9","26.7",NA,NA,""
"3","2E","339","PIBA",22.8,"0.6",NA,"1",NA,"1991",NA,NA,NA,NA,NA,NA,"64","20","O","Z",NA,NA,NA,NA,"3.5","2.3","13","40","25","2.3","22.4","23.3","18.4","DB2",NA,"Top Off (2000)"
"3","2F","341","PIBA",25,NA,"0.6",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"43","20.2","S","W",NA,NA,NA,NA,"4.7","4","10","70","28.8","7.38","26.5","27.9","21.5",NA,NA,""
"3","1G","342","PIBA",22.8,NA,"0",NA,"0.6","2000",NA,NA,NA,NA,NA,NA,"78","20.6","S","N",NA,NA,NA,NA,"3","2.7","16","30","26.6","3.65","23.2","22.9","8.1","DB2",NA,""
"3","2G","343","PIBA",10.8,NA,"0.8",NA,"2.4","1981","9.5","0",NA,"1.2",NA,"1984",NA,"10","L","NW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"3","2G","344","PIGL",9.2,"1.6",NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"38","15.2","S","N",NA,NA,NA,NA,"2.9","2.9","1.3","50","26","16.56","10.2","12.8","10.8",NA,NA,""
"3","2H","346","PIBA",18.8,NA,"0.7",NA,"2.1","2000",NA,NA,NA,NA,NA,NA,"77","21.2","S","E",NA,NA,NA,NA,"2.8","3","16.8","50","21.5","6.82","19.4","19","23.2","DS",NA,""
"3","2H","345","PIBA",23.2,"0.2",NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"51","22.4","S","W",NA,NA,NA,NA,"4.3","3","16.4","70","29","6.26","24.6","25.5","19.3","LB",NA,"Top Off (2000)"
"3","2I","348","PIBA",8.8,"0",NA,NA,"0.4","1981","8.4","1.8",NA,NA,"0","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"3","2I","347","PIBA",25.5,"0.2",NA,NA,"1.1","1991",NA,NA,NA,NA,NA,NA,NA,"21.8","S","NW",NA,NA,NA,NA,"5.6","3.5","15.8","30",NA,NA,"26.5","26.2","18.9","DS",NA,""
"3","2I","349","PIBA",14.2,"1.8",NA,NA,"0.1","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5",NA,NA,"DD",NA,""
"3","2J","350","PIGL",6.8,NA,"1.8",NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"50","9.8","O","Z",NA,NA,NA,NA,"3.5","4.7","0.5","70",NA,"18.55","13.1","17.3","17.1",NA,NA,""
"3","2J","352","PIBA",22.2,"0.5",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.6","O","Z",NA,NA,NA,NA,"3.4","2.9","16.6","70",NA,NA,"24","25.4","19.6",NA,NA,""
"3","2J","351","PIBA",25.8,"1.6",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"24.2","O","Z",NA,NA,NA,NA,"3.9","4","15","40",NA,NA,"27.5","28.4","21.1",NA,NA,""
"3","3A","322","PIGL",5.8,NA,"0.2",NA,"0.5","1981","4.2","1.8",NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"3","3A","318","PIBA",11.2,NA,"1.8","0.2",NA,"1981","12.2",NA,"1.6","0",NA,"1985",NA,"15.4","S","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","3A","319","PIBA",21,NA,"1.8","1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.4","S","NE",NA,NA,NA,NA,"4","3.7","12","50",NA,NA,"24.1","25.8","21","LL",NA,"Leaning (2000)"
"3","3A","320","PIBA",14.5,NA,"2.5","2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","M","SW",NA,NA,NA,NA,"2.5","1.8","13.6","25",NA,NA,"15.7","17.1","17.7",NA,NA,""
"3","3A","321","PIBA",15,"1.2",NA,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.2","S","SW",NA,NA,NA,NA,"2","2.1","14.6","60",NA,NA,"16.5","17.4","17.7",NA,NA,""
"3","3B","314","PIBA",13,NA,"0.1",NA,"1.7","1981",NA,NA,NA,NA,NA,NA,NA,"16","L","NW",NA,NA,"40","W",NA,NA,NA,NA,NA,NA,"13.2","13.8",NA,"DL",NA,""
"3","3B","311","PIBA",5,NA,"0.7","1.5",NA,"1981","5.4",NA,"0.5","0",NA,NA,NA,"5","M","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3",NA,NA,"DD",NA,"311 & 312 are joined (1991)"
"3","3B","312","PIBA",16.8,NA,"1","1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","S","E",NA,NA,NA,NA,"3.5","2","9.8","80",NA,NA,"18.3","19.1","23.3",NA,NA,""
"3","3B","313","PIBA",21.2,NA,"1","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.8","O","Z",NA,NA,NA,NA,"4.1","3.2","15.4","75",NA,NA,"23.3","24","22.4",NA,NA,""
"3","3B","316","PIGL",4.5,"0.8",NA,"1.8",NA,"1991",NA,NA,NA,"4.1",NA,"1987","36","5","S","N",NA,NA,NA,NA,"2","2.2","1.2","30",NA,"10.52","5.6",NA,NA,"DD",NA,"Top broken (2000)"
"3","3B","317","PIBA",8.5,"1",NA,"0.7",NA,"1981","15.6","0.9",NA,"1.1",NA,"1985",NA,"12.7","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","3B","315","PIBA",6.5,"2.3",NA,NA,"2.5","1981",NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Too Rotten (2000)"
"3","3C","309","PIBA",22,NA,"0.3",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"79","24.2","M","E",NA,NA,NA,NA,"3.5","2.6","17.6","40","25.4","2.36","24.6","25.5","18.6","LB",NA,"Top Off (2000)"
"3","3C","307","PIBA",5.2,NA,"0.3","0.1",NA,"1981",NA,NA,"0","0.3",NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1",NA,NA,"DD",NA,"Too Rotten (2000)"
"3","3C","308","PIBA",9.8,NA,"2.2",NA,"2.4","1981","10.9",NA,"1",NA,"0","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","3C","310","PIBA",13.8,"1.5",NA,NA,"1.3","1981","11.7",NA,"0","1.9",NA,NA,"50","15","M","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.16","14.9",NA,NA,"DD",NA,"Top Off (2000)"
"3","3D","304","PIBA",18.2,NA,"1.2",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,"75","19.4","O","Z",NA,NA,NA,NA,"2.5","3.7","13.6","80","20.8","2.16","19.5","20","17.8","LB",NA,"Top Off (2000)"
"3","3D","305","PIBA",13.8,"1.3",NA,NA,"0.9","1981","9",NA,"1",NA,"0.9","1988","58","16.8","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.23",NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","3D","303","PIBA",24.5,"1.8",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"75","26","O","Z",NA,NA,NA,NA,"6","5.5","17.6","60","28.3","8.47","26.7","28.6","22.5",NA,NA,""
"3","3D","306","PIBA",11,"1.9",NA,NA,"2.1","1981","10.2",NA,"0.5",NA,"0","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","3E","301","PIGL",10.2,NA,"2.2","2.5",NA,NA,NA,NA,NA,NA,NA,NA,"34","11.5","O","Z",NA,NA,NA,NA,"2.7","2.6","1.6","70","12.4","28.82","14.1","19.3","19.2",NA,NA,""
"3","3E","302","PIGL",7.5,"1.5",NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,"52","6","M","N",NA,NA,NA,NA,"3","3.5","1.5","70","10.4","18.02","11","13.9","10.4",NA,NA,""
"3","3F","300","PIGL",10,NA,"1.3","1.7",NA,NA,NA,NA,NA,NA,NA,NA,"35","13","O","Z",NA,NA,NA,NA,"2.8","2.8","12","60","12.4","25.82","14.3","18.4","19.6",NA,NA,""
"3","3G","299","PIBA",23.2,NA,"0.3",NA,"1.1",NA,NA,NA,NA,NA,NA,NA,"69","20.6","S","SSW",NA,NA,NA,NA,"4.3","4.5","13.6","75","26.7","9.92","24.7","27","20.7",NA,NA,""
"3","3G","297","PIBA",23.8,"0.4",NA,NA,"0.6","1981","12.9",NA,"1.7",NA,"0",NA,"52","14.4","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.8","22.7",NA,NA,"DD",NA,""
"3","3H","292","PIBA",8.2,"0.5",NA,"0.5",NA,"1981",NA,NA,NA,NA,NA,NA,"43","13","S","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","8.5","8.6","15.2","DS",NA,"292 & 291 are joined (1991)"
"3","3G","293","PIBA",8.5,"0.7",NA,"1.6",NA,"1981",NA,NA,NA,NA,NA,NA,"42","12","L","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.4","9.3","9.3",NA,"DD",NA,"Broken in Middle (2000)"
"3","3G","294","PIBA",11.8,"0.8",NA,"1.8",NA,"1983","16.2",NA,"1.3","0",NA,NA,"51","17.2","S","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.28","12",NA,NA,"DD",NA,""
"3","3G","298","PIBA",11.5,"1.2",NA,NA,"1.2","2000","10.7",NA,"0","2.5",NA,NA,"59","11","S","SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.52","11.7",NA,NA,"DD",NA,"Top Off (2000)"
"3","3G","295","PIBA",22.8,"1.2",NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,"72","23","O","Z",NA,NA,NA,NA,"3","3.3","19","65","27.1","14.31","25.1","24.7","16.4",NA,NA,"295 & 296 are joined (1991)"
"3","3G","296","PIBA",8.5,"1.6",NA,"2",NA,"1981",NA,NA,NA,NA,NA,NA,NA,"7.6","L","SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4","8.9","7.7","DS",NA,""
"3","3H","282","PIBA",10.8,NA,"0.2","0.7",NA,"1981","12.2",NA,"0","0.1",NA,NA,"46","11","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6","11",NA,NA,"DD",NA,""
"3","3H","284","PIBA",4.8,NA,"0.4","1.4",NA,"1981",NA,NA,NA,NA,NA,NA,NA,"2.4","L","SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.1","4.9","2.4","DS",NA,"284 & 283 are joined (1991)"
"3","3H","283","PIBA",12.2,NA,"0.6","1.3",NA,"1985","14.3",NA,"0","1.6",NA,NA,"55","13.4","M","SW",NA,NA,NA,NA,"1.8","1.2","10","20","14.8","11.7","12.9",NA,NA,"DD",NA,""
"3","3H","285","PIBA",25.8,NA,"1","1.2",NA,NA,NA,NA,NA,NA,NA,NA,"75","23","S","E",NA,NA,NA,NA,"3.4","3.5","1.2","80","29","14.27","27","27.5","25.4",NA,NA,""
"3","3H","288","PIBA",11.5,NA,"1.4",NA,"0.3","1991",NA,NA,NA,NA,NA,NA,"55","11","L","SW",NA,NA,NA,NA,"2.6","1.5","8","15","14.1","1.07","11.8","11.6","9","DB2",NA,""
"3","3H","286","PIBA",16.5,NA,"1.7",NA,"1.9","2000",NA,NA,NA,NA,NA,NA,"85","21.8","S","E",NA,NA,NA,NA,"2.2","1.7","13.4","55","20.2","3.47","16.5","16.4","22.1","DS",NA,""
"3","3H","287","PIBA",20,NA,"1.9",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,"75","23.2","S","S",NA,NA,NA,NA,"2.6","1.8","16.8","80","23.3","6.6","21.2","21.5","24.8",NA,NA,""
"3","3H","291","PIBA",19.5,"0.5",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"70","19.8","S","SW",NA,NA,NA,NA,"2.2","1.8","13.8","75","22.8","5.4","20.5","20.4","24.6","LL",NA,"Leaning (2000); no stem lean angle or directin recorded (2003)"
"3","3H","289","PIBA",14.5,"1.8",NA,NA,"0.9","2000",NA,NA,NA,NA,NA,NA,"72","19.6","S","N",NA,NA,NA,NA,"2.3","2","14.4","85","17.8","1.22","14.8","14.7","16.8","DB2",NA,"289 & 290 are joined (1991); top Off (2000)"
"3","3H","290","PIBA",8.2,"1.9",NA,NA,"0.7","1984",NA,NA,NA,NA,NA,NA,"83","11","M","N",NA,NA,"15",NA,"0.9","0.5","9.6","25","9.7","1.02","8.4","8.6","10.4","DL",NA,"No stem lean direction recorded in 2000 (2003)"
"3","3I","278","PIBA",15.5,"0.8",NA,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.2","M","ESE",NA,NA,NA,NA,"1.9","2.1","12.6","60",NA,NA,"16.1","16.4","20","LL",NA,"Leaning (2000); no stem lean angle or directin recorded (2003)"
"3","3I","280","PIBA",14.8,"0.9",NA,NA,"0.9","2000",NA,NA,NA,NA,NA,NA,NA,"16.4","M","SE",NA,NA,NA,NA,"1.4","1.8","14.2","60",NA,NA,"12.6","13.5","18.5","DB2",NA,""
"3","3I","279","PIBA",10.5,"1.4",NA,NA,"1.5","1981","1.7",NA,"0","2.1",NA,"1987",NA,"7","E","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Too rotten (2000); had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","3I","281","PIBA",11.2,"2.5",NA,NA,"1.5","1981","3.8",NA,"2.2","0",NA,"1987",NA,"14.4","S","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,"DD",NA,"Too rotten (2000); had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","3I","277","PIBA",7.8,"2.6",NA,"1.3",NA,"1981",NA,NA,NA,NA,NA,NA,NA,"5.4","E","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6",NA,NA,"DD",NA,"Too Rotten (2000)"
"3","3J","276","PIBA",12.5,NA,"2.2",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"13.6","M","E",NA,NA,NA,NA,"3","3.1","9.2","50",NA,NA,"13.2","13.1","15.4",NA,NA,""
"3","3J","274","PIBA",18.5,"0.4",NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"24","O","Z",NA,NA,NA,NA,"2","2","13.2","60",NA,NA,"19.9","19.5","21.7",NA,NA,""
"3","3J","275","PIBA",23.2,"2.3",NA,NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"21","S","S",NA,NA,NA,NA,"4.1","3","11.6","70",NA,NA,"25.4","25.7","21.5",NA,NA,""
"3","3J","273","PIBA",25.2,"2.3",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.4","S","N",NA,NA,NA,NA,"3.6","3.4","15.4","65",NA,NA,"27.9","29","25.2",NA,NA,""
"3","4A","229","PIBA",24,NA,"0.7",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"20.6","O","Z",NA,NA,NA,NA,"0.4","3.5","12.4","40",NA,NA,"26.1","26","22.1",NA,NA,""
"3","4A","230","PIBA",16.8,NA,"0.7",NA,"1.1","1981","16.7",NA,"0.9","0",NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","4A","234","PIBA",21.5,NA,"0.9","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.8","S","E",NA,NA,NA,NA,"2.5","2.8","12.2","40",NA,NA,"22.5","23","16.1","LB",NA,"Top Off (2000)"
"3","4A","231","PIBA",9.5,"0.4",NA,"1.7",NA,"1981","7.5","0",NA,"2",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"3","4A","235","PIBA",20.2,"1.3",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.8","O","Z",NA,NA,NA,NA,"4.3","4","1.2","50",NA,NA,"22.8","23.9","18.4",NA,NA,""
"3","4A","232","PIBA",12,"1.4",NA,"1",NA,"1981","12.9",NA,"0","0.7",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Snag (1991); had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","4A","233","PIBA",14.2,"1.5",NA,"0.3",NA,"1981",NA,NA,NA,NA,NA,NA,"42","2.7","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,"16.8","6.52","15","14.6","2.5","DB2",NA,"Top Off (2000)"
"3","4A","236","PIBA",18.2,"2.2",NA,"1.3",NA,"2000","19.6",NA,"0","1.6",NA,NA,NA,"18.2","S","SW",NA,NA,NA,NA,"2","2.7","11.2","40",NA,NA,"19.4",NA,NA,"DD",NA,""
"3","4B","238","PIGL",6.2,NA,"1.6","0.2",NA,NA,NA,NA,NA,NA,NA,NA,"23","4.3","O","Z",NA,NA,NA,NA,"3","2.6","1.4","55",NA,"16.21","9.3","13.3","11.3",NA,NA,""
"3","4B","237","PIBA",21.5,"1.8",NA,"2",NA,"1981","14.1",NA,"1.7","0",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Had a 1 in a column in front of the year fallen - unknown data therefore deleted the column (2003)"
"3","4C","241","PIBA",18,NA,"0.4","0.1",NA,"1991",NA,NA,NA,NA,NA,NA,"82","24.4","S","SE",NA,NA,NA,NA,"1.6","1.5","12","80","20.5","6.81","18.5","18.4","19.8","DB2",NA,"Top Off (2000)"
"3","4C","240","PIBA",15.8,NA,"0.6",NA,"1.4","2000",NA,NA,NA,NA,NA,NA,"81","15.2","L","SW",NA,NA,NA,NA,"3","3","11.2","40","19","2.5","16.1","15.8","13.4","DB2",NA,"Lean, Top Off (2000)"
"3","4C","239","PIBA",26.2,NA,"1.7",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,"75","20","O","Z",NA,NA,NA,NA,"4.5","4.5","12.4","30","31.4","13.1","28.9","29.7","21.2","LL",NA,"Leaning (2000); no stem lean angle or directin recorded (2003)"
"3","4C","243","PIBA",8.8,"0.3",NA,"1.1",NA,"1981","3","0.8",NA,NA,"0.5","1981",NA,"8.2","M","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"3","4C","244","PIBA",5.8,"0.5",NA,"1",NA,"1981",NA,NA,"0","1.9",NA,NA,NA,"7","L","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.1",NA,NA,"DD",NA,"Top Off (2000)"
"3","4C","242","PIBA",15.8,"0.9",NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"74","21.2","S","SE",NA,NA,NA,NA,"1.8","2.2","13.2","55","18.3","3.43","18.3","20.2","16.5","LB",NA,"Top Off (2000)"
"3","4D","246","PIBA",16.8,NA,"0.8",NA,"0.1","1991",NA,NA,NA,NA,NA,NA,"81","21.4","L","ENE",NA,NA,NA,NA,"2.3","3.7","2.5","80","19.7","3.51","17.1",NA,NA,"DD",NA,""
"3","4D","249","PIGL",7.2,NA,"1.5",NA,"2",NA,NA,NA,NA,NA,NA,NA,"25","7.2","O","Z",NA,NA,NA,NA,"2.9","2.7","1.1","80","9.1","15.41","11","16.1","14.3",NA,NA,""
"3","4D","248","PIBA",19,NA,"2.5",NA,"1.7","2000","16.4",NA,"0",NA,"0.3",NA,"46","21.2","E","SSW",NA,NA,NA,NA,"1.4","1","18.6","50","21.7","6.7","19.2",NA,NA,"DD",NA,""
"3","4D","250","PIBA",18.2,NA,"2.5",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,"77","20","M","ESE",NA,NA,NA,NA,"1.8","1.9","11.6","50","24","3.74","19.8","21.3","23.5",NA,NA,""
"3","4D","251","PIBA",12,"1.7",NA,"0.7",NA,"1981",NA,NA,NA,"2.5",NA,NA,NA,"14.5","L","ESE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"3","4D","247","PIBA",17,"1.9",NA,NA,"1.9","1991","11.1","0",NA,"1.5",NA,NA,"63","19.2","O","Z",NA,NA,NA,NA,"1.8","1.6","12.2","40","20","3.36","17.3",NA,NA,"DD",NA,"Top Off (2000)"
"3","4E","253","PIGL",7,NA,"0.1","1.9",NA,NA,NA,NA,NA,NA,NA,NA,"26","6.7","O","Z",NA,NA,NA,NA,"2.5","3.2","1.1","85","9.5",NA,"10","13.3","14.2",NA,NA,""
"3","4E","252","PIBA",29.2,NA,"1",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,"78","23.2","S","N",NA,NA,NA,NA,"4.5","5","12.2","65","36.4","6.14","32.1","32.4","25.2",NA,NA,""
"3","4E","254","PIBA",21.8,"1.5",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"78","21.4","O","Z",NA,NA,NA,NA,"3.2","3.5","13.4","75","25.7","12.18","21.1","24.5","23.2",NA,NA,""
"3","4G","263","PIBA",20.5,NA,"0.1","1",NA,NA,NA,NA,NA,NA,NA,NA,"77","20.2","O","Z",NA,NA,NA,NA,"2.8","2.7","12","75","27","11.77","23.1","24","21.6",NA,NA,""
"3","4F","257","PIBA",22,NA,"0.4",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,"69","20.4","S","S",NA,NA,NA,NA,"3","4.4","12.6","70","26.2","4.05","23.5","23.7","20.3",NA,NA,""
"3","4F","258","PIBA",25.8,NA,"1.3",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,"72","23.4","O","Z",NA,NA,NA,NA,"2.6","2","14.6","60","29.8","10.12","28","29","24.7",NA,NA,""
