stand,quad,tree_tag,species_code,tree_code_1983,DBH_1983_cm,stem_height_1983_m,age_1983
NA,5F,3067,PIBA,L,19.558,NA,NA
NA,5D,3068,PIBA,L,18.796000000000003,NA,NA
NA,5D,3069,PIBA,L,16.51,NA,NA
NA,5C,3070,PIBA,L,17.272000000000002,16.3,67
NA,5C,3071,PIBA,L,18.288,NA,NA
NA,5C,3072,PIBA,L,15.24,NA,NA
NA,5B,3073,PIBA,L,16.764,NA,NA
NA,5B,3074,PIBA,L,22.351999999999997,NA,NA
NA,6A,3075,PIBA,L,22.605999999999998,NA,NA
NA,6A,3076,PIBA,L,7.874,NA,NA
NA,6A,3077,PIBA,L,18.796000000000003,NA,NA
NA,6A,3078,PIBA,L,13.462,NA,NA
NA,6B,3079,PIBA,L,16.51,NA,NA
NA,6B,3083,PIBA,L,16.51,NA,NA
NA,6B,3082,PIBA,L,15.494000000000002,NA,NA
NA,6B,3081,PIBA,L,14.985999999999999,NA,NA
NA,6B,3080,PIBA,L,12.954,NA,NA
NA,6B,3086,PIBA,D,6.858,NA,NA
NA,6B,3085,PIBA,L,5.334,NA,NA
NA,6B,3084,PIBA,L,15.748,NA,NA
NA,6C,3087,PIBA,L,10.414000000000001,15,77
NA,6C,3089,PIBA,L,12.446,NA,NA
NA,6C,3088,PIBA,L,12.954,NA,NA
NA,6C,3091,PIBA,L,17.272000000000002,NA,NA
NA,6F,3092,PIBA,D,4.3180000000000005,NA,NA
NA,6F,3093,PIBA,L,13.716,14.2,84
NA,6F,3095,PIBA,L,23.622,NA,NA
NA,6F,3094,PIBA,L,11.684000000000001,NA,NA
NA,6G,3096,PIBA,L,9.652000000000001,NA,NA
NA,6G,3097,PIBA,L,18.034000000000002,NA,NA
NA,6G,3098,PIBA,L,9.398000000000001,NA,NA
NA,6G,3099,PIBA,D,11.937999999999999,NA,NA
NA,6G,3110,PIBA,D,11.175999999999998,NA,NA
NA,6G,3111,PIBA,D,13.97,NA,NA
NA,6I,3112,PIBA,L,9.398000000000001,NA,NA
NA,6I,3113,PIBA,L,16.002,NA,NA
NA,6J,3114,PIBA,L,17.018,NA,NA
NA,6J,3116,PIBA,L,19.304000000000002,NA,NA
NA,6J,3115,PIBA,L,14.478,14,60
NA,7J,3117,PIBA,L,15.494000000000002,NA,NA
NA,7J,3118,PIBA,L,18.542,NA,NA
NA,7I,3119,PIBA,L,12.446,NA,NA
NA,7H,3120,PIBA,L,16.256,15.7,58
NA,7G,3121,PIBA,L,11.684000000000001,NA,NA
NA,7G,3122,PIBA,D,9.652000000000001,NA,NA
NA,7F,3123,PIBA,L,10.922,NA,NA
NA,7F,3124,PIBA,L,11.937999999999999,NA,NA
NA,7F,3125,PIBA,L,18.796000000000003,17.2,94
NA,7F,3148,PIBA,L,11.43,NA,NA
NA,7F,3147,PIBA,L,11.175999999999998,NA,NA
NA,7F,3149,PIBA,L,10.16,NA,NA
NA,7F,3151,PIBA,L,14.732000000000001,NA,NA
NA,7F,3152,PIBA,L,13.462,NA,NA
NA,7F,3146,PIBA,L,10.414000000000001,NA,NA
NA,7F,3145,PIBA,L,24.892,NA,NA
NA,7E,3153,PIBA,L,15.24,NA,NA
NA,7E,3157,PIBA,L,15.24,16.8,81
NA,7E,3154,PIBA,L,15.494000000000002,NA,NA
NA,7E,3155,PIBA,L,14.732000000000001,NA,NA
NA,7E,3156,PIBA,L,16.764,NA,NA
NA,7E,3158,PIBA,L,16.002,NA,NA
NA,7E,3159,PIBA,L,11.937999999999999,NA,NA
NA,7D,3160,PIBA,L,15.748,NA,NA
NA,7D,3161,PIBA,L,16.51,NA,NA
NA,7C,3162,PIBA,L,18.288,NA,NA
NA,7C,3164,PIBA,L,11.684000000000001,NA,NA
NA,7C,3163,PIBA,L,14.478,NA,NA
NA,7B,3252,PIBA,L,11.937999999999999,NA,NA
NA,7B,3251,PIBA,L,14.478,NA,NA
NA,7B,3250,PIBA,L,16.002,NA,NA
NA,7A,3253,PIBA,D,18.542,NA,NA
NA,7A,3255,PIBA,L,11.684000000000001,NA,NA
NA,7A,3256,PIBA,L,10.414000000000001,NA,NA
NA,7A,3259,PIBA,L,8.128,NA,NA
NA,7A,3257,PIBA,L,18.542,NA,NA
NA,7A,3258,PIBA,L,13.716,NA,NA
NA,7A,3254,PIBA,L,12.7,NA,NA
NA,7A,3260,PIBA,L,10.922,NA,NA
NA,7A,3261,PIBA,D,5.8420000000000005,NA,NA
NA,8A,3262,PIBA,L,16.764,NA,NA
NA,8B,3263,PIBA,L,15.748,NA,NA
NA,8B,3264,PIBA,L,18.542,NA,NA
NA,8B,3265,PIBA,D,5.08,NA,NA
NA,8B,3266,PIBA,L,16.256,NA,NA
NA,8B,3267,PIBA,L,12.7,NA,NA
NA,8B,3269,PIBA,L,8.128,NA,NA
NA,8C,3270,PIBA,L,20.32,NA,NA
NA,8C,3268,PIBA,L,18.034000000000002,NA,NA
NA,8C,3271,PIBA,L,8.89,NA,NA
NA,8C,3272,PIBA,L,11.684000000000001,NA,NA
NA,8C,3273,PIBA,D,4.572,NA,NA
NA,8C,3274,PIBA,D,8.128,NA,NA
NA,8C,3275,PIBA,D,8.89,NA,NA
NA,8C,3276,PIBA,L,8.128,NA,NA
NA,8C,3277,PIBA,D,9.398000000000001,NA,NA
NA,8D,3278,PIBA,L,10.414000000000001,NA,NA
NA,8D,3285,PIBA,L,14.224,NA,NA
NA,8D,3284,PIBA,L,11.937999999999999,NA,NA
NA,8D,3286,PIBA,L,13.97,NA,NA
NA,8D,3281,PIBA,D,13.208,NA,NA
NA,8D,3280,PIBA,L,21.844,NA,NA
NA,8D,3279,PIBA,L,15.494000000000002,NA,NA
NA,8D,3282,PIBA,L,18.796000000000003,NA,NA
NA,8D,3283,PIBA,L,22.605999999999998,NA,NA
NA,8E,3287,PIBA,L,12.446,NA,NA
NA,8E,3289,PIBA,L,18.796000000000003,NA,NA
NA,8E,3288,PIBA,D,9.144,NA,NA
NA,8F,3290,PIBA,D,9.144,NA,NA
NA,8F,3291,PIBA,L,18.034000000000002,NA,NA
NA,8F,3292,PIBA,L,11.43,NA,NA
NA,8F,3293,PIBA,L,21.336,NA,NA
NA,8G,3294,PIBA,D,11.684000000000001,NA,NA
NA,8G,3295,PIBA,D,8.89,NA,NA
NA,8G,3296,PIBA,L,18.542,NA,NA
NA,8G,3297,PIBA,L,17.526,NA,NA
NA,8H,3298,PIBA,L,13.208,NA,NA
NA,8I,3299,PIBA,L,19.558,NA,NA
NA,8I,3300,PIBA,L,20.066000000000003,NA,NA
NA,8I,3301,PIBA,L,21.081999999999997,NA,NA
NA,8J,3302,PIBA,D,10.668,NA,NA
NA,9J,3303,PIBA,L,18.034000000000002,NA,NA
NA,9J,3304,PIBA,L,18.288,NA,NA
NA,9G,3305,PIBA,L,19.558,NA,NA
NA,9D,3306,PIBA,L,13.462,NA,NA
NA,9D,3307,PIBA,L,14.732000000000001,NA,NA
NA,9D,3308,PIBA,L,14.478,NA,NA
NA,9D,3309,PIBA,L,14.732000000000001,NA,NA
NA,9C,3310,PIBA,L,12.192,NA,NA
NA,9C,3312,PIBA,L,13.462,NA,NA
NA,9C,3311,PIBA,L,18.542,NA,NA
NA,9C,3314,PIBA,D,14.985999999999999,NA,NA
NA,9C,3313,PIBA,L,16.764,NA,NA
NA,9C,3315,PIBA,D,8.382,NA,NA
NA,9B,3317,PIBA,L,11.684000000000001,NA,NA
NA,9B,3321,PIBA,D,10.16,NA,NA
NA,9B,3320,PIBA,L,12.7,NA,NA
NA,9B,3318,PIBA,L,16.002,NA,NA
NA,9B,3319,PIBA,L,18.034000000000002,NA,NA
NA,9B,3322,PIBA,L,17.78,NA,NA
NA,9B,3323,PIBA,L,21.59,NA,NA
NA,9B,3324,PIBA,L,11.937999999999999,NA,NA
NA,NA,NA,PIGL,NA,NA,NA,NA
