stand,quadrat,tree_tag,dead,height_m,age,dbh_m,sp_codes
1,9,NA,d,NA,NA,5.587996982,PIBA
1,9,NA,l,NA,NA,9.397994925,PIBA
1,9,NA,d,NA,NA,4.825997394,PIBA
1,9,NA,l,NA,NA,10.9219941,PIBA
1,9,NA,l,NA,NA,12.19199342,PIBA
1,9,NA,l,NA,NA,11.42999383,PIBA
1,9,NA,l,NA,NA,7.873995748,PIBA
1,9,NA,l,NA,NA,15.23999177,PIBA
1,9,NA,l,NA,NA,8.889995199,PIBA
1,9,NA,l,NA,NA,10.9219941,PIBA
1,9,NA,l,NA,NA,8.889995199,PIBA
1,9,NA,l,NA,NA,11.68399369,PIBA
1,9,NA,l,NA,NA,8.889995199,PIBA
1,9,NA,d,NA,NA,6.349996571,PIBA
1,9,NA,l,NA,NA,12.953993,PIBA
1,9,NA,l,NA,NA,12.19199342,PIBA
1,9,NA,l,NA,NA,18.28799012,PIBA
1,9,NA,l,NA,NA,21.33598848,PIBA
1,9,NA,l,NA,NA,16.25599122,PIBA
1,9,NA,l,NA,NA,18.03399026,PIBA
1,9,NA,l,NA,NA,18.28799012,PIBA
1,9,NA,l,NA,NA,15.23999177,PIBA
1,9,NA,l,NA,NA,8.635995337,PIBA
1,9,NA,l,NA,NA,13.96999246,PIBA
1,9,NA,l,NA,NA,13.96999246,PIBA
1,9,NA,l,NA,NA,9.651994788,PIBA
1,50,NA,l,NA,NA,12.44599328,PIBA
1,50,NA,l,NA,NA,13.20799287,PIBA
1,50,NA,l,NA,NA,13.96999246,PIBA
1,50,NA,l,NA,NA,13.96999246,PIBA
1,50,NA,l,NA,NA,12.19199342,PIBA
1,50,NA,l,NA,NA,12.19199342,PIBA
1,50,NA,l,NA,NA,7.619995885,PIBA
1,50,NA,l,NA,NA,10.9219941,PIBA
1,50,NA,l,NA,NA,17.01799081,PIBA
1,50,NA,l,NA,NA,4.063997805,PIMA
1,50,NA,l,NA,NA,12.19199342,PIBA
1,50,NA,l,NA,NA,9.143995062,PIBA
1,50,NA,l,NA,NA,17.52599054,PIBA
1,50,NA,l,NA,NA,14.73199204,PIBA
1,50,NA,l,NA,NA,13.71599259,PIBA
1,50,NA,l,NA,NA,11.93799355,PIBA
1,50,NA,l,NA,NA,13.46199273,PIBA
1,50,NA,l,NA,NA,12.69999314,PIBA
1,50,NA,l,NA,NA,9.651994788,PIBA
1,50,NA,l,NA,NA,17.7799904,PIBA
1,50,NA,l,NA,NA,15.7479915,PIBA
1,50,NA,l,NA,NA,3.809997943,PIBA
1,50,NA,l,NA,NA,15.49399163,PIBA
1,50,NA,l,NA,NA,15.7479915,PIBA
1,50,NA,l,NA,NA,17.27199067,PIBA
1,50,NA,l,NA,NA,6.603996434,PIBA
1,50,NA,l,NA,NA,14.47799218,PIBA
1,50,NA,l,NA,NA,14.47799218,PIBA
1,50,NA,l,NA,NA,12.44599328,PIBA
1,50,NA,l,NA,NA,12.953993,PIBA
1,50,NA,l,NA,NA,15.49399163,PIBA
1,50,NA,d,NA,NA,4.317997668,PIBA
1,50,NA,l,NA,NA,9.143995062,PIBA
1,50,NA,l,10.4,30,8.889995199,PIBA
1,50,NA,l,NA,NA,6.857996297,PIBA
1,50,NA,l,NA,NA,16.25599122,PIBA
1,50,NA,l,NA,NA,12.19199342,PIBA
1,50,NA,l,NA,NA,11.68399369,PIBA
1,50,NA,l,14.4,37,14.98599191,PIBA
1,50,NA,d,NA,NA,5.079997257,PIBA
1,50,NA,l,13.6,34,10.15999451,PIBA
1,50,NA,l,NA,NA,8.635995337,PIBA
1,50,NA,l,NA,NA,10.41399438,PIBA
1,50,NA,l,NA,NA,12.44599328,PIBA
1,50,NA,l,NA,NA,9.143995062,PIBA
1,50,NA,l,NA,NA,11.17599396,PIBA
1,50,NA,l,NA,NA,16.25599122,PIBA
1,50,NA,d,NA,NA,8.127995611,PIBA
1,50,NA,l,NA,NA,14.98599191,PIBA
1,50,NA,l,NA,NA,4.063997805,PIBA
1,51,NA,l,NA,NA,7.873995748,PIBA
1,51,NA,l,NA,NA,11.17599396,PIBA
1,51,NA,l,NA,NA,15.49399163,PIBA
1,51,NA,l,NA,NA,13.46199273,PIBA
1,51,NA,d,NA,NA,9.651994788,PIBA
1,51,NA,l,NA,NA,11.93799355,PIBA
1,51,NA,l,NA,NA,4.317997668,PIMA
1,51,NA,l,NA,NA,12.953993,PIBA
1,51,NA,l,NA,NA,11.42999383,PIBA
1,51,NA,l,NA,NA,9.143995062,PIBA
1,51,NA,l,NA,NA,12.44599328,PIBA
1,51,NA,l,NA,NA,11.42999383,PIBA
1,51,NA,l,NA,NA,16.00199136,PIBA
1,51,NA,l,NA,NA,16.25599122,PIBA
1,51,NA,l,NA,NA,2.539998628,PIBA
1,51,NA,d,NA,NA,11.17599396,PIBA
1,51,NA,l,NA,NA,6.857996297,PIBA
1,51,NA,d,NA,NA,6.095996708,PIBA
1,51,NA,l,NA,NA,9.651994788,PIBA
1,51,NA,d,NA,NA,8.889995199,PIBA
1,51,NA,d,NA,NA,5.841996845,PIBA
1,51,NA,l,NA,NA,14.98599191,PIBA
1,51,NA,l,NA,NA,7.873995748,PIBA
1,51,NA,l,NA,NA,13.46199273,PIBA
1,51,NA,d,NA,NA,10.15999451,PIBA
1,51,NA,l,13.8,38,15.49399163,PIBA
1,51,NA,l,NA,NA,8.889995199,PIBA
1,51,NA,l,NA,NA,11.42999383,PIBA
1,51,NA,l,NA,NA,8.889995199,PIBA
1,51,NA,l,NA,NA,4.317997668,PIBA
1,51,NA,l,NA,NA,12.44599328,PIBA
1,51,NA,l,NA,NA,12.19199342,PIBA
1,51,NA,d,NA,NA,8.889995199,PIBA
1,51,NA,l,NA,NA,11.68399369,PIBA
1,51,NA,l,NA,NA,14.22399232,PIBA
1,51,NA,d,NA,NA,8.635995337,PIBA
1,51,NA,d,NA,NA,8.889995199,PIBA
1,51,NA,l,NA,NA,13.71599259,PIBA
1,51,NA,l,NA,NA,8.381995474,PIBA
1,51,NA,l,NA,NA,12.953993,PIBA
1,51,NA,l,NA,NA,6.095996708,PIBA
1,51,NA,l,NA,NA,18.54198999,PIBA
1,51,NA,l,NA,NA,5.33399712,PIBA
1,51,NA,l,NA,NA,9.905994651,PIBA
1,51,NA,d,NA,NA,10.9219941,PIBA
1,51,NA,l,NA,NA,7.11199616,PIBA
1,51,NA,d,NA,NA,10.66799424,PIBA
1,51,NA,l,NA,NA,14.47799218,PIBA
1,52,NA,d,NA,NA,3.55599808,PIBA
1,52,NA,l,NA,NA,8.381995474,PIBA
1,52,NA,l,NA,NA,10.66799424,PIBA
1,52,NA,d,NA,NA,3.809997943,PIBA
1,52,NA,d,NA,NA,5.079997257,PIBA
1,52,NA,l,10.8,33,6.095996708,PIBA
1,52,NA,l,NA,NA,4.317997668,PIBA
1,52,NA,l,NA,NA,14.22399232,PIBA
1,52,NA,l,NA,NA,6.603996434,PIBA
1,52,NA,d,NA,NA,10.15999451,PIBA
1,52,NA,l,NA,NA,10.9219941,PIMA
1,52,NA,l,8.2,35,6.857996297,PIMA
1,52,NA,l,NA,NA,10.15999451,PIBA
1,52,NA,l,NA,NA,4.825997394,PIBA
1,52,NA,l,NA,NA,13.20799287,PIBA
1,52,NA,l,NA,NA,5.079997257,PIBA
1,52,NA,l,NA,NA,15.49399163,PIBA
1,52,NA,l,NA,NA,12.69999314,PIBA
1,52,NA,l,NA,NA,12.44599328,PIBA
1,52,NA,l,NA,NA,8.635995337,PIBA
1,52,NA,l,NA,NA,11.68399369,PIBA
1,52,NA,l,NA,NA,6.349996571,PIBA
1,52,NA,l,NA,NA,12.69999314,PIBA
1,52,NA,l,NA,NA,12.19199342,PIBA
1,52,NA,d,NA,NA,4.571997531,PIBA
1,52,NA,l,NA,NA,4.317997668,PIBA
1,52,NA,l,NA,NA,8.889995199,PIBA
1,52,NA,l,NA,NA,13.20799287,PIBA
1,52,NA,l,NA,NA,12.953993,PIBA
1,52,NA,l,NA,NA,12.953993,PIBA
1,52,NA,l,NA,NA,12.69999314,PIBA
1,52,NA,l,NA,NA,3.301998217,PIBA
1,52,NA,l,NA,NA,9.397994925,PIBA
1,52,NA,l,NA,NA,14.47799218,PIBA
1,52,NA,l,NA,NA,13.96999246,PIBA
1,52,NA,l,NA,NA,12.69999314,PIBA
1,52,NA,l,NA,NA,4.571997531,PIBA
1,52,NA,l,NA,NA,17.7799904,PIBA
1,52,NA,l,NA,NA,11.68399369,PIBA
1,52,NA,d,NA,NA,3.809997943,PIBA
1,52,NA,l,NA,NA,14.22399232,PIBA
1,52,NA,d,NA,NA,4.571997531,PIBA
1,52,NA,l,NA,NA,17.27199067,PIBA
1,52,NA,d,NA,NA,11.93799355,PIBA
1,52,NA,l,NA,NA,10.9219941,PIBA
1,52,NA,l,NA,NA,3.047998354,PIMA
1,52,NA,d,NA,NA,5.079997257,PIBA
1,52,NA,l,NA,NA,16.00199136,PIBA
1,52,NA,l,NA,NA,16.25599122,PIBA
1,52,NA,d,NA,NA,4.317997668,PIBA
1,52,NA,l,NA,NA,15.23999177,PIBA
1,52,NA,l,NA,NA,9.397994925,PIBA
1,52,NA,l,NA,NA,16.50999108,PIBA
1,52,NA,l,NA,NA,10.41399438,PIBA
1,52,NA,l,NA,NA,12.69999314,PIBA
1,52,NA,l,NA,NA,11.42999383,PIBA
1,52,NA,l,NA,NA,5.33399712,PIBA
1,52,NA,l,NA,NA,10.41399438,PIBA
1,52,NA,l,NA,NA,12.953993,PIBA
1,52,NA,l,NA,NA,10.9219941,PIBA
1,52,NA,l,NA,NA,10.15999451,PIBA
1,52,NA,l,13,38,12.69999314,PIBA
1,52,NA,l,NA,NA,6.857996297,PIBA
1,52,NA,l,NA,NA,13.20799287,PIBA
1,52,NA,l,NA,NA,15.7479915,PIBA
1,53,NA,l,NA,NA,8.635995337,PIBA
1,53,NA,l,NA,NA,10.66799424,PIBA
1,53,NA,l,NA,NA,17.7799904,PIBA
1,53,NA,l,NA,NA,9.143995062,PIBA
1,53,NA,l,NA,NA,13.96999246,PIBA
1,53,NA,l,NA,NA,3.809997943,PIBA
1,53,NA,d,NA,NA,7.619995885,PIBA
1,53,NA,d,NA,NA,3.55599808,PIBA
1,53,NA,l,NA,NA,16.76399095,PIBA
1,53,NA,l,NA,NA,10.15999451,PIBA
1,53,NA,l,NA,NA,9.143995062,PIBA
1,53,NA,l,NA,NA,8.127995611,PIBA
1,53,NA,l,NA,NA,10.15999451,PIBA
1,53,NA,l,NA,NA,11.42999383,PIBA
1,53,NA,l,NA,NA,18.28799012,PIBA
1,53,NA,l,NA,NA,14.98599191,PIBA
1,53,NA,d,NA,NA,6.603996434,PIBA
1,53,NA,l,NA,NA,5.587996982,PIBA
1,53,NA,l,NA,NA,10.9219941,PIBA
1,53,NA,l,NA,NA,11.17599396,PIBA
1,53,NA,l,NA,NA,5.841996845,PIBA
1,53,NA,l,NA,NA,16.25599122,PIBA
1,53,NA,l,NA,NA,6.857996297,PIBA
1,53,NA,l,NA,NA,16.25599122,PIBA
1,53,NA,d,NA,NA,6.857996297,PIBA
1,53,NA,l,NA,NA,16.50999108,PIBA
1,53,NA,l,NA,NA,11.42999383,PIBA
1,53,NA,l,NA,NA,10.9219941,PIBA
1,53,NA,l,NA,NA,15.23999177,PIBA
1,53,NA,l,14.6,38,13.96999246,PIBA
1,53,NA,l,NA,NA,9.143995062,PIBA
1,53,NA,d,NA,NA,6.857996297,PIBA
1,53,NA,d,NA,NA,10.15999451,PIBA
1,53,NA,l,NA,NA,11.93799355,PIBA
1,53,NA,l,NA,NA,6.857996297,PIBA
1,53,NA,l,NA,NA,9.397994925,PIBA
1,53,NA,l,NA,NA,8.889995199,PIBA
1,53,NA,l,NA,NA,9.143995062,PIBA
1,53,NA,d,NA,NA,3.55599808,PIBA
1,53,NA,l,NA,NA,14.73199204,PIBA
1,53,NA,l,NA,NA,15.23999177,PIBA
1,53,NA,l,NA,NA,7.365996022,PIBA
1,53,NA,l,NA,NA,9.143995062,PIBA
1,53,NA,l,NA,NA,8.127995611,PIBA
1,53,NA,d,NA,NA,6.603996434,PIBA
1,53,NA,d,NA,NA,5.33399712,PIBA
1,53,NA,d,NA,NA,5.587996982,PIBA
1,53,NA,l,9.3,29,5.587996982,PIBA
1,53,NA,d,NA,NA,6.095996708,PIBA
1,53,NA,l,NA,NA,12.19199342,PIBA
1,53,NA,d,NA,NA,4.063997805,PIBA
1,54,NA,l,NA,NA,3.809997943,PIMA
1,54,NA,l,NA,NA,12.953993,PIBA
1,54,NA,l,NA,NA,8.889995199,PIBA
1,54,NA,l,8.5,29,4.825997394,PIBA
1,54,NA,d,NA,NA,3.047998354,PIBA
1,54,NA,l,NA,NA,6.603996434,PIBA
1,54,NA,l,NA,NA,5.33399712,PIBA
1,54,NA,l,NA,NA,5.841996845,PIBA
1,54,NA,l,NA,NA,10.41399438,PIBA
1,54,NA,d,NA,NA,8.635995337,PIBA
1,54,NA,l,NA,NA,9.397994925,PIBA
1,54,NA,l,NA,NA,13.71599259,PIBA
1,54,NA,d,NA,NA,8.127995611,PIBA
1,54,NA,l,NA,NA,13.20799287,PIBA
1,54,NA,l,NA,NA,11.42999383,PIBA
1,54,NA,d,NA,NA,9.143995062,PIBA
1,54,NA,l,NA,NA,6.095996708,PIBA
1,54,NA,l,NA,NA,9.397994925,PIBA
1,54,NA,l,NA,NA,12.44599328,PIBA
1,54,NA,l,NA,NA,14.73199204,PIBA
1,54,NA,l,NA,NA,14.73199204,PIBA
1,54,NA,l,NA,NA,8.127995611,PIBA
1,54,NA,l,NA,NA,5.079997257,PIBA
1,54,NA,l,NA,NA,7.619995885,PIBA
1,54,NA,l,NA,NA,7.365996022,PIBA
1,54,NA,l,NA,NA,3.55599808,PIBA
1,54,NA,l,NA,NA,8.889995199,PIBA
1,54,NA,l,NA,NA,7.873995748,PIBA
1,54,NA,l,NA,NA,13.71599259,PIBA
1,54,NA,l,NA,NA,8.889995199,PIBA
1,54,NA,l,NA,NA,17.01799081,PIBA
1,54,NA,l,NA,NA,14.98599191,PIBA
1,54,NA,l,NA,NA,7.619995885,PIBA
1,54,NA,l,NA,NA,8.889995199,PIBA
1,54,NA,l,NA,NA,8.381995474,PIBA
1,54,NA,l,NA,NA,15.23999177,PIBA
1,54,NA,l,NA,NA,8.635995337,PIBA
1,54,NA,d,NA,NA,10.41399438,PIBA
1,54,NA,l,NA,NA,15.49399163,PIBA
1,54,NA,l,NA,NA,13.46199273,PIBA
1,54,NA,l,NA,NA,14.73199204,PIBA
1,54,NA,l,NA,NA,12.19199342,PIBA
1,54,NA,l,NA,NA,14.47799218,PIBA
1,54,NA,l,NA,NA,7.11199616,PIBA
1,54,NA,l,NA,NA,9.143995062,PIBA
1,54,NA,d,NA,NA,4.063997805,PIBA
1,54,NA,l,12.3,36,10.15999451,PIBA
1,54,NA,l,NA,NA,12.69999314,PIBA
1,54,NA,l,NA,NA,10.41399438,PIBA
1,54,NA,l,NA,NA,11.42999383,PIBA
1,54,NA,l,NA,NA,19.04998971,PIBA
1,54,NA,l,NA,NA,10.15999451,PIBA
1,54,NA,l,NA,NA,10.66799424,PIBA
1,54,NA,l,NA,NA,7.11199616,PIBA
1,54,NA,l,NA,NA,14.47799218,PIBA
1,54,NA,l,NA,NA,6.857996297,PIBA
1,54,NA,l,NA,NA,5.33399712,PIBA
1,54,NA,l,NA,NA,11.93799355,PIBA
1,54,NA,l,NA,NA,16.50999108,PIBA
1,54,NA,l,15,35,13.71599259,PIBA
1,54,NA,l,NA,NA,4.063997805,PIBA
1,54,NA,l,NA,NA,8.635995337,PIBA
1,54,NA,l,NA,NA,16.00199136,PIBA
1,55,NA,l,NA,NA,12.44599328,PIBA
1,55,NA,l,NA,NA,16.25599122,PIBA
1,55,NA,l,NA,NA,11.42999383,PIBA
1,55,NA,d,NA,NA,7.873995748,PIBA
1,55,NA,l,NA,NA,5.079997257,PIBA
1,55,NA,l,NA,NA,17.7799904,PIBA
1,55,NA,l,NA,NA,17.27199067,PIBA
1,55,NA,l,NA,NA,14.22399232,PIBA
1,55,NA,l,NA,NA,12.44599328,PIBA
1,55,NA,d,NA,NA,3.047998354,PIBA
1,55,NA,l,NA,NA,7.873995748,PIBA
1,55,NA,l,NA,NA,6.603996434,PIBA
1,55,NA,l,NA,NA,12.953993,PIBA
1,55,NA,l,NA,NA,12.19199342,PIBA
1,55,NA,l,NA,NA,7.619995885,PIBA
1,55,NA,l,NA,NA,11.68399369,PIBA
1,55,NA,l,NA,NA,13.46199273,PIBA
1,55,NA,l,NA,NA,5.079997257,PIBA
1,55,NA,l,NA,NA,9.143995062,PIBA
1,55,NA,l,NA,NA,12.953993,PIBA
1,55,NA,l,NA,NA,13.20799287,PIBA
1,55,NA,l,13,36,12.69999314,PIBA
1,55,NA,l,NA,NA,6.095996708,PIBA
1,55,NA,l,NA,NA,13.20799287,PIBA
1,55,NA,l,NA,NA,4.571997531,PIBA
1,55,NA,l,NA,NA,10.15999451,PIBA
1,55,NA,l,NA,NA,6.349996571,PIBA
1,55,NA,l,NA,NA,11.42999383,PIBA
1,55,NA,l,NA,NA,12.953993,PIBA
1,55,NA,l,NA,NA,11.93799355,PIBA
1,55,NA,l,NA,NA,12.44599328,PIBA
1,55,NA,l,NA,NA,14.73199204,PIBA
1,55,NA,l,NA,NA,6.349996571,PIBA
1,55,NA,d,NA,NA,4.825997394,PIBA
1,55,NA,l,NA,NA,8.381995474,PIBA
1,55,NA,l,NA,NA,8.889995199,PIBA
1,55,NA,l,NA,NA,10.15999451,PIBA
1,55,NA,l,NA,NA,12.953993,PIBA
1,55,NA,l,NA,NA,8.635995337,PIBA
1,55,NA,l,12.8,31,9.651994788,PIBA
1,55,NA,d,NA,NA,3.55599808,PIBA
1,55,NA,l,NA,NA,9.651994788,PIBA
1,55,NA,l,NA,NA,10.15999451,PIBA
1,55,NA,l,NA,NA,7.11199616,PIBA
1,55,NA,l,NA,NA,15.7479915,PIBA
1,55,NA,l,NA,NA,13.71599259,PIBA
1,55,NA,l,NA,NA,10.41399438,PIBA
1,55,NA,l,NA,NA,5.587996982,PIBA
1,55,NA,d,NA,NA,4.825997394,PIBA
1,55,NA,d,NA,NA,5.079997257,PIBA
1,55,NA,l,NA,NA,16.00199136,PIBA
1,55,NA,l,NA,NA,11.17599396,PIBA
1,55,NA,l,NA,NA,4.571997531,PIBA
1,55,NA,l,NA,NA,10.15999451,PIBA
1,55,NA,l,12.6,31,12.69999314,PIBA
1,55,NA,l,NA,NA,6.603996434,PIBA
1,55,NA,l,NA,NA,13.96999246,PIBA
1,55,NA,l,NA,NA,13.46199273,PIBA
1,55,NA,l,12.3,38,8.889995199,PIBA
1,55,NA,l,NA,NA,13.71599259,PIBA
1,55,NA,l,NA,NA,9.397994925,PIBA
1,55,NA,l,NA,NA,12.19199342,PIBA
1,55,NA,l,NA,NA,12.19199342,PIBA
1,55,NA,l,NA,NA,10.41399438,PIBA
1,55,NA,d,NA,NA,7.365996022,PIBA
1,55,NA,l,NA,NA,10.41399438,PIBA
1,55,NA,l,NA,NA,8.889995199,PIBA
1,55,NA,d,NA,NA,11.17599396,PIBA
1,55,NA,d,NA,NA,8.889995199,PIBA
1,56,NA,l,NA,NA,12.953993,PIBA
1,56,NA,d,NA,NA,4.571997531,PIBA
1,56,NA,l,13.8,37,12.44599328,PIBA
1,56,NA,l,NA,NA,8.889995199,PIBA
1,56,NA,d,NA,NA,5.33399712,PIBA
1,56,NA,d,NA,NA,6.349996571,PIBA
1,56,NA,d,NA,NA,9.651994788,PIBA
1,56,NA,l,NA,NA,13.96999246,PIBA
1,56,NA,l,NA,NA,11.68399369,PIBA
1,56,NA,l,NA,NA,8.889995199,PIBA
1,56,NA,l,NA,NA,8.127995611,PIBA
1,56,NA,l,NA,NA,13.71599259,PIBA
1,56,NA,d,NA,NA,3.809997943,PIBA
1,56,NA,l,NA,NA,8.635995337,PIBA
1,56,NA,l,NA,NA,11.42999383,PIBA
1,56,NA,l,NA,NA,13.46199273,PIBA
1,56,NA,l,NA,NA,9.651994788,PIBA
1,56,NA,l,NA,NA,10.9219941,PIBA
1,56,NA,l,NA,NA,7.619995885,PIBA
1,56,NA,l,NA,NA,14.47799218,PIBA
1,56,NA,l,NA,NA,13.96999246,PIBA
1,56,NA,l,NA,NA,12.44599328,PIBA
1,56,NA,l,NA,NA,10.9219941,PIBA
1,56,NA,d,NA,NA,10.41399438,PIBA
1,56,NA,l,NA,NA,14.73199204,PIBA
1,56,NA,l,NA,NA,10.41399438,PIBA
1,56,NA,l,NA,NA,13.20799287,PIBA
1,56,NA,l,10.6,26,5.33399712,PIBA
1,56,NA,l,NA,NA,5.33399712,PIBA
1,56,NA,l,NA,NA,3.301998217,PIMA
1,56,NA,l,NA,NA,12.44599328,PIBA
1,56,NA,d,NA,NA,10.66799424,PIBA
1,56,NA,l,NA,NA,11.93799355,PIBA
1,56,NA,l,NA,NA,15.23999177,PIBA
1,56,NA,l,NA,NA,12.69999314,PIBA
1,56,NA,l,NA,NA,4.825997394,PIBA
1,56,NA,d,NA,NA,11.42999383,PIBA
1,56,NA,l,NA,NA,14.98599191,PIBA
1,56,NA,d,NA,NA,8.381995474,PIBA
1,56,NA,l,NA,NA,14.98599191,PIBA
1,56,NA,l,NA,NA,14.47799218,PIBA
1,56,NA,d,NA,NA,7.11199616,PIBA
1,56,NA,l,NA,NA,11.17599396,PIBA
1,56,NA,l,NA,NA,11.93799355,PIBA
1,56,NA,d,NA,NA,3.55599808,PIBA
1,56,NA,l,NA,NA,11.42999383,PIBA
1,56,NA,d,NA,NA,3.809997943,PIBA
1,56,NA,l,NA,NA,11.93799355,PIBA
1,56,NA,l,NA,NA,10.9219941,PIBA
1,56,NA,l,NA,NA,7.873995748,PIBA
1,56,NA,l,NA,NA,10.9219941,PIBA
1,56,NA,l,NA,NA,10.66799424,PIBA
1,56,NA,l,NA,NA,11.93799355,PIBA
1,56,NA,l,NA,NA,13.71599259,PIBA
1,56,NA,l,NA,NA,3.809997943,PIMA
1,56,NA,d,NA,NA,12.69999314,PIBA
1,57,NA,l,NA,NA,14.73199204,PIBA
1,57,NA,l,NA,NA,11.93799355,PIBA
1,57,NA,d,NA,NA,5.587996982,PIBA
1,57,NA,l,NA,NA,16.00199136,PIBA
1,57,NA,l,NA,NA,13.20799287,PIBA
1,57,NA,l,NA,NA,14.98599191,PIBA
1,57,NA,l,NA,NA,14.22399232,PIBA
1,57,NA,l,NA,NA,11.42999383,PIBA
1,57,NA,l,NA,NA,8.127995611,PIBA
1,57,NA,d,NA,NA,10.41399438,PIBA
1,57,NA,l,NA,NA,6.603996434,PIBA
1,57,NA,l,NA,NA,9.651994788,PIBA
1,57,NA,l,NA,NA,15.7479915,PIBA
1,57,NA,l,NA,NA,9.397994925,PIBA
1,57,NA,l,NA,NA,8.127995611,PIBA
1,57,NA,l,NA,NA,7.873995748,PIBA
1,57,NA,l,NA,NA,12.19199342,PIBA
1,57,NA,d,NA,NA,8.635995337,PIBA
1,57,NA,l,NA,NA,8.381995474,PIBA
1,57,NA,l,NA,NA,4.571997531,PIBA
1,57,NA,l,NA,NA,11.17599396,PIBA
1,57,NA,l,NA,NA,11.93799355,PIBA
1,57,NA,l,NA,NA,13.20799287,PIBA
1,57,NA,l,NA,NA,16.76399095,PIBA
1,57,NA,l,15.2,33,15.23999177,PIBA
1,57,NA,l,NA,NA,11.17599396,PIBA
1,57,NA,l,NA,NA,12.69999314,PIBA
1,57,NA,l,NA,NA,10.9219941,PIBA
1,57,NA,l,NA,NA,15.23999177,PIBA
1,57,NA,l,NA,NA,14.47799218,PIBA
1,57,NA,l,NA,NA,5.841996845,PIBA
1,57,NA,l,13.8,34,10.9219941,PIBA
1,57,NA,l,NA,NA,9.143995062,PIBA
1,57,NA,l,NA,NA,14.73199204,PIBA
1,57,NA,l,NA,NA,2.793998491,PIBA
1,57,NA,l,NA,NA,3.047998354,PIBA
1,57,NA,l,NA,NA,13.20799287,PIBA
1,57,NA,d,NA,NA,3.301998217,PIBA
1,57,NA,l,NA,NA,11.17599396,PIBA
1,57,NA,l,NA,NA,7.873995748,PIBA
1,57,NA,d,NA,NA,6.857996297,PIBA
1,57,NA,l,NA,NA,13.46199273,PIBA
1,57,NA,l,NA,NA,10.66799424,PIBA
1,57,NA,l,NA,NA,4.063997805,PIBA
1,57,NA,l,NA,NA,12.44599328,PIBA
1,57,NA,d,NA,NA,3.809997943,PIBA
1,57,NA,l,NA,NA,8.127995611,PIBA
1,57,NA,l,NA,NA,16.76399095,PIBA
1,57,NA,d,NA,NA,7.365996022,PIBA
1,57,NA,l,NA,NA,12.69999314,PIBA
1,57,NA,l,13.3,41,8.889995199,PIBA
1,57,NA,l,NA,NA,4.571997531,PIBA
1,57,NA,l,NA,NA,4.571997531,PIBA
1,57,NA,l,NA,NA,13.96999246,PIBA
1,57,NA,l,NA,NA,3.809997943,PIBA
1,57,NA,l,NA,NA,7.365996022,PIBA
1,57,NA,l,NA,NA,8.889995199,PIBA
1,58,NA,l,NA,NA,5.587996982,PIBA
1,58,NA,l,NA,NA,6.095996708,PIBA
1,58,NA,l,NA,NA,12.69999314,PIBA
1,58,NA,l,NA,NA,6.603996434,PIBA
1,58,NA,l,NA,NA,11.17599396,PIBA
1,58,NA,d,NA,NA,10.41399438,PIBA
1,58,NA,l,NA,NA,9.397994925,PIBA
1,58,NA,l,NA,NA,5.587996982,PIBA
1,58,NA,l,NA,NA,12.69999314,PIBA
1,58,NA,l,NA,NA,7.11199616,PIBA
1,58,NA,d,NA,NA,4.063997805,PIBA
1,58,NA,l,NA,NA,5.587996982,PIBA
1,58,NA,l,NA,NA,6.857996297,PIBA
1,58,NA,l,NA,NA,12.953993,PIBA
1,58,NA,d,NA,NA,5.587996982,PIBA
1,58,NA,l,NA,NA,13.96999246,PIBA
1,58,NA,l,9.8,28,8.889995199,PIBA
1,58,NA,l,NA,NA,11.93799355,PIBA
1,58,NA,l,NA,NA,3.809997943,PIBA
1,58,NA,l,NA,NA,16.76399095,PIBA
1,58,NA,l,NA,NA,5.079997257,PIBA
1,58,NA,l,NA,NA,7.873995748,PIBA
1,58,NA,l,NA,NA,8.635995337,PIBA
1,58,NA,l,NA,NA,8.381995474,PIBA
1,58,NA,l,NA,NA,10.41399438,PIBA
1,58,NA,d,NA,NA,8.381995474,PIBA
1,58,NA,l,NA,NA,10.15999451,PIBA
1,58,NA,l,NA,NA,8.635995337,PIBA
1,58,NA,l,NA,NA,15.49399163,PIBA
1,58,NA,l,NA,NA,8.127995611,PIBA
1,58,NA,l,NA,NA,12.19199342,PIBA
1,58,NA,d,NA,NA,3.301998217,PIBA
1,58,NA,l,NA,NA,10.41399438,PIBA
1,58,NA,l,NA,NA,7.619995885,PIBA
1,58,NA,l,NA,NA,8.381995474,PIBA
1,58,NA,l,NA,NA,5.841996845,PIBA
1,58,NA,l,NA,NA,11.93799355,PIBA
1,58,NA,l,NA,NA,13.96999246,PIBA
1,58,NA,l,NA,NA,13.71599259,PIBA
1,58,NA,l,NA,NA,7.11199616,PIBA
1,58,NA,d,NA,NA,3.047998354,PIBA
1,58,NA,l,NA,NA,5.33399712,PIBA
1,58,NA,l,NA,NA,11.93799355,PIBA
1,58,NA,l,NA,NA,8.889995199,PIBA
1,58,NA,l,NA,NA,4.317997668,PIBA
1,58,NA,l,NA,NA,15.23999177,PIBA
1,58,NA,l,NA,NA,8.381995474,PIBA
1,58,NA,l,NA,NA,4.063997805,PIBA
1,58,NA,l,NA,NA,13.71599259,PIBA
1,58,NA,l,NA,NA,16.50999108,PIBA
1,58,NA,l,NA,NA,2.793998491,PIBA
1,58,NA,l,NA,NA,12.953993,PIBA
