"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"6","2B","5031","POTR",35.8,"2.1",NA,NA,"0.3","1991","21",NA,"0.2","0","0","1988","132","19","M","SSE",NA,NA,NA,NA,"9.2","2.2","15.2","10",NA,"10.85","37.2",NA,NA,"DB2",NA,"8 m snag, top exit coords E0.3 (1991); three exit coordinates??; data is different than the original data sheet, but left as is, b/c it is the original data entry (2003)"
"6","2C","5030","PIGL",3.2,NA,"0.6",NA,"0.4","1991",NA,NA,NA,NA,NA,NA,"51","4.1","S","N",NA,NA,NA,NA,"1.8","1.6","2","10",NA,"1.5","4",NA,NA,"DD",NA,""
"6","2D","5027","PIGL",16.2,NA,"1.5","2.4",NA,NA,NA,NA,NA,NA,NA,NA,"127","16","O","Z",NA,NA,NA,NA,"2.9","1.6","5.8","80","20","7.04","18.4","19.7","18.4",NA,"RB",""
"6","2D","5028","PIGL",22.8,NA,"2.1",NA,"1.9",NA,NA,NA,NA,NA,NA,NA,"136","24.4","O","Z",NA,NA,NA,NA,"3.1","2.6","3.6","95","27.2","13.59","25.8","27.7","27.9",NA,"RB",""
"6","2D","5029","PIGL",41.8,"1.4",NA,NA,"1","2001",NA,NA,NA,NA,NA,NA,"121","22.8","O","Z",NA,NA,NA,NA,"4.6","2.8","13.8","80","42.1","0.86","39","39.6","27.5","DS","FC","Twin trunk (1991)"
"6","2D","5025","PIGL",33,"2.3",NA,"1.8",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"22.8","M","SE",NA,NA,NA,NA,"3","2","13.8","90","39.3","3.8","35",NA,NA,"DB1",NA,""
"6","2D","5026","PIGL",6.2,"2.5",NA,"1.2",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"4","M","SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.9",NA,NA,"DD",NA,"Crossed out in original data sheet, but entered in original data entry, therfore left as is (2003)"
"6","2E","4625","POTR",36.8,NA,"0.3",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"23.4","O","Z",NA,NA,NA,NA,"6.5","5.7","15.6","40","43.2",NA,"37.7","38.8","23.5",NA,NA,""
"6","2E","5024","ABBA",4.8,NA,"2.3",NA,"1","2001",NA,NA,NA,NA,NA,NA,"33","4.5","O","Z",NA,NA,NA,NA,"2.7","2.2","2","90",NA,"16.5","8.3","8.4",NA,"DD",NA,"Porcupine girdled - top half dead (1991)"
"6","2F","4624","ABBA",3.8,"0",NA,NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"5","O","Z",NA,NA,NA,NA,"1.2","1.7","0.4","70",NA,NA,"5.1","6.9","7.7",NA,NA,""
"6","2F","4623","ABBA",3,"0",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.6","S","SW",NA,NA,NA,NA,"1.7","1.1","1.5","70",NA,NA,"3.7","4.1","4.4",NA,NA,""
"6","2F","4622","ABBA",5.2,"0.4",NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,"39","5.6","O","Z",NA,NA,NA,NA,"1.9","1.9","0.3","60",NA,"18.64","7.4","9.3","11.1",NA,NA,""
"6","2G","4620","PIGL",40.5,"0.8",NA,NA,"0.5","2001",NA,NA,NA,NA,NA,NA,"92","29","S","ENE",NA,NA,NA,NA,"3.4","3.5","14.2","95","48","10.65","43","42.9","33","DS",NA,""
"6","2G","4621","PIGL",3,NA,"1.6",NA,"1.6","1982",NA,NA,NA,NA,NA,NA,NA,"3.3","L","W","50","W",NA,NA,NA,NA,NA,NA,NA,NA,"3.8",NA,NA,"DD",NA,""
"6","2H","4616","PIGL",29.8,NA,"0.2",NA,"0.3","1982","13.6",NA,"0",NA,"0.3","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"6","2H","4617","POTR",19.5,NA,"0.2",NA,"1.1","1982","13.4",NA,"0",NA,"0.9","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"6","2H","4615","POTR",19.2,NA,"2.1","0.3",NA,"1983",NA,NA,NA,NA,NA,NA,NA,"16.8","S","SE",NA,NA,NA,NA,NA,NA,NA,NA,"23",NA,"19.9",NA,NA,"DB2",NA,"8 m snag (1991)"
"6","2H","4619","ABBA",11.5,"0.2",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"37","10.6","O","Z",NA,NA,NA,NA,"3.8","4","1.1","80","13.6","24","15.5","17.5","10.8",NA,NA,""
"6","2H","4618","POTR",42.2,"1",NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,"136","25.8","M","SW",NA,NA,NA,NA,"7.6","8.9","16.4","75","50.4","10.73","46.3","49.1","28.2",NA,NA,""
"6","2I","4612","PIGL",59.5,"0.2",NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.6","S","NE",NA,NA,NA,NA,"8.2","6.7","7.8","95",NA,"19.59","62.4","64.1","37.9",NA,NA,""
"6","2I","4614","POTR",28.2,"1.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"138","21.4","S","E",NA,NA,NA,NA,"6.7","3.7","17.4","45",NA,"9.95","28.4","29.2","25",NA,NA,""
"6","2I","4613","POTR",30.8,"2",NA,"1.9",NA,"1991",NA,NA,NA,NA,NA,NA,"130","22.4","S","W",NA,NA,NA,NA,"6.9","3.4","16.8","25",NA,"10.67","30.1",NA,NA,"DB1",NA,""
"6","2J","4610","PIGL",28,NA,"2.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"20.4","O","Z",NA,NA,NA,NA,"4.5","6.5","9.4","80",NA,NA,"30.5","31.1","23",NA,NA,""
"6","2J","4611","POTR",5,"1.1",NA,NA,"0.5","1982",NA,NA,NA,NA,NA,NA,NA,"6.3","S","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1",NA,NA,"DL",NA,"Leaning against #4612 (1991); crossed out in original data sheet, but entered in original data entry, therfore left as is (2003)"
"6","3A","5011","PIGL",33.5,NA,"2.5","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.2","S","SE",NA,NA,NA,NA,"3","3.5","1.9","95",NA,NA,"38.1","40.6","31.5",NA,NA,""
"6","3A","5012","PIGL",14.8,"0.6",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.8","O","Z",NA,NA,NA,NA,"2.5","2.7","1.3","85",NA,NA,"16.8","18.7","17.7",NA,NA,""
"6","3A","5013","ABBA",3.2,"0.7",NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"31","3.3","O","Z",NA,NA,NA,NA,"1.8","1.8","0.2","90",NA,"13.51","4.6","6.3","7.3",NA,NA,"Wire tag # ABBA-4"
"6","3B","5014","PIGL",11.2,"0.1",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,"101","9.9","M","W",NA,NA,NA,NA,"2.3","1.6","1.7","60","15.3","2.97","12.5","12.8","10.8",NA,NA,""
"6","3B","5015","POTR",37.5,"1.1",NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,"114","24.4","S","W",NA,NA,NA,NA,"6.5","4.8","19","75","50.1","4.07","40.3","40.8","25.6",NA,NA,""
"6","3B","5016","PIGL",26.5,"2.2",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"121","19","S","SSE",NA,NA,NA,NA,"3.7","4","4.8","70","30.7","11.94","27.7","30.1","21.7",NA,NA,""
"6","3C","5018","PIGL",39,NA,"2.7","2.3",NA,NA,NA,NA,NA,NA,NA,NA,"104","30.4","O","Z",NA,NA,NA,NA,"4.3","3.8","15.6","95","52.1","12.29","45.6","47.3","31.2","DS","FRC",""
"6","3C","5017","PIGL",15.5,"1.9",NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,"102","14.2","S","SW",NA,NA,NA,NA,"3.4","2","1","95","18.8","3.37","16.3","16.8","15.5",NA,NA,""
"6","3C","5019","PIGL",5.8,"2.2",NA,"1.9",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2",NA,NA,"DS",NA,"5 m snag, leaning against #5018 (1991)"
"6","3D","5021","ABBA",4.2,"0",NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.1","O","Z",NA,NA,NA,NA,"1.8","1.5","0.1","40",NA,NA,"6","7.5","7.8",NA,NA,""
"6","3D","5022","ABBA",3.2,"1",NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5","O","Z",NA,NA,NA,NA,"1.8","1.8","0.4","60",NA,NA,"5.7","7.1","8.3",NA,NA,""
"6","3D","5020","ABBA",5.2,"1.7",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"35","6","O","Z",NA,NA,NA,NA,"2","1.9","0.1","35",NA,"14.52","8.3","10.7","11.5",NA,NA,""
"6","3E","5006","ABBA",3.5,NA,"0.7","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.8","O","Z",NA,NA,NA,NA,"2","2.5","0","90",NA,NA,"6.7","8.5","6",NA,NA,""
"6","3E","5023","POTR",28.5,NA,"1.3",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"134","23.2","O","Z",NA,NA,NA,NA,"5.2","5","16.8","70","38.4","4.25","32.3","35.8","26",NA,NA,"Missing tag and nail (2000)"
"6","3E","5005","PIGL",26.8,NA,"1.7",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,"109","18","O","Z",NA,NA,NA,NA,"5.3","4.7","4","90","3.4","16.57","28.8","30.2","18.7",NA,NA,""
"6","3E","4582","ABBA",2.5,"0.1",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","O","Z",NA,NA,NA,NA,"1.1","1.3","0.3","60",NA,NA,"4",NA,NA,"DD",NA,"Gone (2000)"
"6","3E","5007","ABBA",2.5,"0.3",NA,NA,"0.5","2001",NA,NA,NA,NA,NA,NA,"30","4.3","O","Z",NA,NA,NA,NA,"1.2","1.7","0.5","50",NA,"10.75","4.4","4.9",NA,"DD",NA,""
"6","3F","4587","ABBA",7.2,NA,"0.4",NA,"2.4","2001",NA,NA,NA,NA,NA,NA,NA,"8.7","O","Z",NA,NA,NA,NA,"2.3","2.3","1.4","60",NA,NA,"9.2","10.8","8.5","DS",NA,""
"6","3F","4588","ABBA",4.5,NA,"0.9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7","O","Z",NA,NA,NA,NA,"2","2.2","0.7","45",NA,NA,"7.1","8.8","11.4",NA,NA,""
"6","3F","4586","ABBA",5.8,NA,"1",NA,"2",NA,NA,NA,NA,NA,NA,NA,"48","8.1","O","Z",NA,NA,NA,NA,"1.6","2.1","1","60",NA,"13.83","7.8","9.7","13.6",NA,NA,""
"6","3F","4584","ABBA",6.8,NA,"1.3",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"8.6","O","Z",NA,NA,NA,NA,"2.3","2.1","1.6","80",NA,NA,"9.2","11.8","15.5",NA,NA,""
"6","3F","4585","ABBA",3.5,NA,"1.4",NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","S","N",NA,NA,NA,NA,"2.2","1.9","1.3","45",NA,NA,"4.3","4.7","4.6",NA,NA,""
"6","3F","4589","ABBA",3.8,NA,"2.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.9","O","Z",NA,NA,NA,NA,"1.8","2","0.8","70",NA,NA,"5.7","7.6","9.1",NA,NA,""
"6","3F","4592","POTR",28.2,"0.8",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"77","24","S","S",NA,NA,NA,NA,"6.1","5.4","17","45","34.1","8.34","30.3","33.7","26.5",NA,NA,""
"6","3F","4591","PIGL",20.5,"1",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"78","17.2","O","Z",NA,NA,NA,NA,"4.5","3.7","3.7","90","24.8","20.34","22.7","25","21.4",NA,NA,""
"6","3F","4583","PIGL",13.2,"1.4",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"77","12.8","O","Z",NA,NA,NA,NA,"2.7","2.4","5.2","20","15.8","8.34","14.6","15.6","15.6",NA,NA,""
"6","3F","4590","ABBA",3,"2.5",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7","O","Z",NA,NA,NA,NA,"1.6","1.5","0.4","70",NA,NA,"4.2","4.7","4.9",NA,NA,""
"6","3G","4594","ABBA",7.8,NA,"1","1.6",NA,NA,NA,NA,NA,NA,NA,NA,"26","7.5","O","Z",NA,NA,NA,NA,"2.8","2.4","1.3","95","10.3","16.18","10","12.9","13.9",NA,NA,""
"6","3G","4593","POTR",30.2,NA,"2",NA,"1","1982","2.5",NA,"0",NA,"0.5","1984",NA,NA,"S","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"6","3G","4595","ABBA",6.8,"0.9",NA,"1.6",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"8.5","O","Z",NA,NA,NA,NA,"2.1","2.2","1.3","55",NA,NA,"9",NA,NA,"DD",NA,"Porcupine girdle? - killed (1991)"
"6","3G","4596","ABBA",6.5,"1.6",NA,NA,"1.3",NA,NA,NA,NA,NA,NA,NA,"46","9","S","S",NA,NA,NA,NA,"2.7","2.1","1.4","60",NA,"16.1","8.9","11.1","12.7",NA,NA,""
"6","3H","4597","ABBA",8,NA,"0.2",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"49","9.9","O","Z",NA,NA,NA,NA,"2.7","1.7","1.3","65","9.8","17.55","10.3","12.9","12.5",NA,NA,"Changed dbh91 from 45.1 to 10.3 based on linear projection."
"6","3H","4602","ABBA",4.2,NA,"1.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.9","S","E",NA,NA,NA,NA,"1.4","1.2","0.4","50",NA,NA,"6.3","7.5","9",NA,NA,""
"6","3H","4601","PIGL",10,"0.6",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,"41","8.4","O","Z",NA,NA,NA,NA,"2.5","2.8","4.8","60","12.3","4.7","11.4","11.8","10.7",NA,NA,""
"6","3H","4600","ABBA",6.5,"0.9",NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,"62","8.7","O","Z",NA,NA,NA,NA,"2","1.8","2","60",NA,"11.43","9","11.1","14.7",NA,NA,""
"6","3H","4599","PIGL",7.8,"2",NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,"63","8.5","O","Z",NA,NA,NA,NA,"2.2","2","4.5","45","10","7.19","9.1","9.5","11.9",NA,NA,""
"6","3H","4598","PIGL",6.2,"2.2",NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"53","6.5","S","E",NA,NA,NA,NA,"1.8","2","4.2","45",NA,"5.87","7.1","7.1",NA,"DD",NA,""
"6","3I","4604","POTR",47,"0",NA,"0.8",NA,"2001",NA,NA,NA,NA,NA,NA,NA,"22.2","O","Z",NA,NA,NA,NA,"7.1","6.5","16.6","50","50.1","15.79","47.9","48.7",NA,"DB2",NA,""
"6","3I","4605","ABBA",8.2,"0.7",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"34","9.9","O","Z",NA,NA,NA,NA,"2.5","2.5","0.6","80","10.3","22.14","12.5","15.8","17.9",NA,NA,""
"6","3I","4603","ABBA",5,"2.4",NA,NA,"2.2",NA,NA,NA,NA,NA,NA,NA,"34","5.9","O","Z",NA,NA,NA,NA,"1.9","1.7","0.6","65",NA,"9.89","7.4","9.9","12.4",NA,NA,""
"6","3J","4356","ABBA",6.8,NA,"1.6","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.1","O","Z",NA,NA,NA,NA,"3.3","2.5","0.4","65",NA,NA,"10.6","14.1","14.2",NA,NA,""
"6","3J","4357","ABBA",7.2,NA,"1.7","0.7",NA,NA,NA,NA,NA,NA,NA,NA,"40","7.6","O","Z",NA,NA,NA,NA,"2.9","2.6","0.1","40",NA,"22.73","11.6","15.9","16.8",NA,NA,""
"6","3J","4606","PIGL",24.8,"1.2",NA,"2.3",NA,"1982","2.8",NA,"2","0",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"6","4A","4626","PIGL",4.2,"0.8",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"75","4.9","O","Z",NA,NA,NA,NA,"1.5","1.5","2.6","20",NA,"2.22","4.8","5.3","6.1",NA,NA,""
"6","4B","4391","PIGL",46.2,NA,"1.1",NA,"2.3","2001",NA,NA,NA,NA,NA,NA,NA,"28.6","S","W",NA,NA,NA,NA,"3.6","4.4","15","75","53.1",NA,"50.6","51.4","29","DS","FC",""
"6","4C","4386","POTR",29.2,NA,"1.4","1.5",NA,"2001",NA,NA,NA,NA,NA,NA,NA,"20.6","O","Z",NA,NA,NA,NA,"3.6","4.3","17","10","40.2","5.16","30.7","30.4",NA,"DD",NA,""
"6","4C","4385","ABBA",21.8,NA,"1.5","0.7",NA,"2001",NA,NA,NA,NA,NA,NA,"55","18","M","E",NA,NA,NA,NA,"4.9","4.8","2.2","65","26","26.65","24.3","24.4",NA,"DD",NA,""
"6","4C","4389","PIGL",28.5,"0.7",NA,NA,"0.9","2001",NA,NA,NA,NA,NA,NA,"111","25.2","S","NE",NA,NA,NA,NA,"1.8","2.9","4.9","90","33.7","12.99","30.8","31.4","28.2","DS","FCR",""
"6","4C","4388","ABBA",2.8,"0.7",NA,NA,"2.8",NA,NA,NA,NA,NA,NA,NA,NA,"3.9","M","W",NA,NA,NA,NA,"1.2","1.4","1.4","25",NA,NA,"4.5","5.7","6.4",NA,NA,""
"6","4C","4390","PIGL",12,"1.2",NA,NA,"0.5","2001",NA,NA,NA,NA,NA,NA,"111","15","S","NE",NA,NA,NA,NA,"1.4","1.7","5","95","14.3","1.51","12.6","12.4","15.7","DS","FCR",""
"6","4C","4387","ABBA",3.8,"1.5",NA,NA,"2.5",NA,NA,NA,NA,NA,NA,NA,"40","3.9","M","SW",NA,NA,NA,NA,"1.8","1.8","0.6","50",NA,"9.7","5.9","8.2","8.5",NA,NA,""
"6","4D","4384","PIGL",41,"0.5",NA,"1.5",NA,"2001",NA,NA,NA,NA,NA,NA,"123","30","M","SW",NA,NA,NA,NA,"5","5","11.4","95","48","10.66","43.7","45","30.1","DS","FR ",""
"6","4E","4383","ABBA",4.8,NA,"1.1",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"5.6","O","Z",NA,NA,NA,NA,"2.2","2.2","0.2","40",NA,NA,"7.4","9.6","9.4",NA,NA,""
"6","4E","4380","POTR",28.2,NA,"1.3","0.8",NA,"1982","16",NA,"0","1.2",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"No tag - LOST (1991)"
"6","4E","4378","POTR",29.2,"0.1",NA,"1.1",NA,"1982","18.1","2",NA,"0",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"No tag - LOST (1991)"
"6","4E","4382","PIGL",28,"1.3",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"115","27","M","SW",NA,NA,NA,NA,"3.4","2.6","14","95","35.1","7.53","30.5","32","26.4",NA,NA,""
"6","4E","4379","POTR",16.5,"2",NA,"1.4",NA,"1982","15",NA,"0",NA,"1.2","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"6","4E","4381","ABBA",4.8,"2.4",NA,NA,"2.1",NA,NA,NA,NA,NA,NA,NA,"39","6.1","O","Z",NA,NA,NA,NA,"2.1","2.1","0.7","40",NA,"16.66","7.6","10","12.8",NA,NA,""
"6","4F","4377","BEPA",12.8,NA,"0.4",NA,"1.3","1982","6.5",NA,"0",NA,"1","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"6","4F","4376","ABBA",6.2,NA,"1.3",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"9","S","E",NA,NA,NA,NA,"2.7","2.5","0.2","70",NA,NA,"9.7","11.3","10.1",NA,NA,""
"6","4F","4375","PIGL",55,"0.6",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"117","32","S","E",NA,NA,NA,NA,"4.1","4.5","9.6","90","60.2","13.74","56.3","56.9","32.6",NA,NA,""
"6","4F","4373","ABBA",5,"2.4",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.3","S","E",NA,NA,NA,NA,"2","2.5","1.4","50",NA,NA,"7","7.9","12.7",NA,NA,""
"6","4F","4374","ABBA",4.8,"2.5",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"55","6.3","S","E",NA,NA,NA,NA,"2.3","2.5","1.5","50",NA,"10.91","6.5","7.3","12.2",NA,NA,""
"6","4F","7033","ABBA",NA,NA,"2.2","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983 DBH and stem height was 0.0 in the spreadsheet - deleted; cant find tree number in the original data sheet (2003)"
"6","4G","4372","ABBA",8.2,NA,"0.3",NA,"0",NA,NA,NA,NA,NA,NA,NA,"38","7.5","S","E",NA,NA,NA,NA,"3.2","2.8","1.9","40","10.5","12.2","10.5","12","11.8",NA,NA,""
"6","4G","4370","PIGL",22.8,NA,"0.7","1.9",NA,NA,NA,NA,NA,NA,NA,NA,"71","25","S","S",NA,NA,NA,NA,"2.7","2.5","12","90","31.8","14.17","26.1","28.7","29.2",NA,NA,""
"6","4G","4371","ABBA",5.2,NA,"1.5",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"49","6.3","O","Z",NA,NA,NA,NA,"2.3","2.6","1.3","40",NA,"13.55","7.1","8.1","11.9",NA,NA,""
"6","4H","4363","ABBA",5.5,NA,"0.9","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5","O","Z",NA,NA,NA,NA,"1.7","1.9","0.2","50",NA,NA,"9.2","10.6","9.6",NA,NA,"Regrown top above tag (1991)"
"6","4H","4369","ABBA",3.2,NA,"1.1",NA,"0.4","2001",NA,NA,NA,NA,NA,"1985",NA,"2.4","E","ENE","75","ENE",NA,NA,"0.7","1.3","0.7","35",NA,NA,"4.6","5",NA,"DD",NA,""
"6","4H","4367","ABBA",6.2,"0.5",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"32","8","S","N",NA,NA,NA,NA,"2","2.5","2.1","40",NA,"11.5","7.9","8.9","13",NA,NA,""
"6","4H","4366","ABBA",5.5,"1.1",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"7","O","Z",NA,NA,NA,NA,"2.3","2","2.3","50",NA,NA,"7.1","8.1","11.8",NA,NA,""
"6","4H","4364","ABBA",3.8,"1.2",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"5.2","S","S",NA,NA,NA,NA,"2.2","1.8","1.5","70",NA,NA,"6","7.8","9.6",NA,NA,"Joined at base with #4365 (1991)"
"6","4H","4365","ABBA",3,"1.2",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"3.9","O","Z",NA,NA,NA,NA,"2","1.6","1.6","40",NA,NA,"4.4","4.9","4.8",NA,NA,""
"6","4H","4368","ABBA",8.8,"2",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,"53","11.4","O","Z",NA,NA,NA,NA,"2.7","3","1.4","70","11.3","17.32","12.6","16.2","19.6",NA,NA,""
"6","4I","4362","POTR",10,NA,"0.2",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"15","S","NE",NA,NA,NA,NA,"1.9","2.2","10.1","30","12.4",NA,"11.6","15.8","19.3",NA,NA,""
"6","4I","4361","ABBA",9.2,NA,"1.2","1.9",NA,"2001",NA,NA,NA,NA,NA,NA,"34","11.4","S","S",NA,NA,NA,NA,"2.8","2.7","0.9","60","10.9","20.73","13.8","17.6",NA,"DD",NA,""
"6","4I","4360","BEPA",17.5,NA,"1.8",NA,"0.2","1991",NA,NA,NA,NA,NA,NA,"106","5","M","NE",NA,NA,NA,NA,"3.2","3","1.4","20","20.4","2.43","18.2",NA,NA,"DB2",NA,""
"6","4J","4359","PIGL",4.2,NA,"0.5","0.3",NA,"2001",NA,NA,NA,NA,NA,NA,"48","3.7","S","W",NA,NA,"25","W","1.8","1.6","1.4","65",NA,"4.22","4.7","4.6",NA,"DL",NA,""
"6","4J","4358","PIGL",15.5,"0.6",NA,"0.1",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"12.8","S","N",NA,NA,NA,NA,"1.9","1.8","1.6","80",NA,NA,"15.5",NA,NA,"DS",NA,""
"6","5A","4627","PIGL",31,NA,"1.6","1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","S","E",NA,NA,NA,NA,"3.7","3","9","75",NA,NA,"33.2","34.8","26.8",NA,NA,""
"6","5B","4629","PIGL",43.8,NA,"2","0.8",NA,"2000",NA,NA,NA,NA,NA,NA,"127","30.2","S","E",NA,NA,NA,NA,"3.7","2","12.8","85","5.2","9.7","46.8","47.5","28.9","DS",NA,""
"6","5B","4630","POTR",24,"0.8",NA,"2",NA,"2000","18.8",NA,"1","0","0","1987","140","25.2","S","N",NA,NA,NA,NA,"4.3","4.2","20.4","30","31.5","2.12","24.4","24.4",NA,"DB2",NA,"6 m snag, top exit coords E3.1 (1991); three exit coordinates??; data is different but left as is, b/c it is the original data entry (2003)"
"6","5B","4628","POTR",27.5,"2.3",NA,NA,"1.7","1982","13.6",NA,"0",NA,"1.2","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"6","5C","4635","ABBA",2.5,NA,"1.1","0.1",NA,"2000","3.5","0","0","0.5",NA,"1987",NA,"3.4","L","S","85","S",NA,NA,"1","1.3","1.2","50",NA,NA,"3.3",NA,NA,"DD",NA,"Three exit coordinates??; data is different than the original  data sheet, but left as is, b/c it is the original data entry (2003)"
"6","5C","4632","ABBA",2.8,"0",NA,NA,"2.8","2000",NA,NA,NA,NA,NA,NA,NA,"3.3","O","Z",NA,NA,NA,NA,"2","1.9","1.1","40",NA,NA,"3.8","3.9","3.8","DS",NA,"Porcupine girdled? - dying (1991)"
"6","5C","4633","ABBA",6.2,"0.4",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"53","7","O","Z",NA,NA,NA,NA,"2.7","1.8","1","45",NA,"17.78","9.2","12.3","11.7",NA,NA,""
"6","5C","4631","ABBA",5.5,"1.9",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"6.1","O","Z",NA,NA,NA,NA,"2.2","2.1","1.2","50",NA,NA,"7.7","8.8","9.3",NA,NA,""
