"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"7","2C","5206","PIMA",10.5,NA,"0.8","1.1",NA,NA,NA,NA,NA,NA,NA,NA,"45","7.1","O","Z",NA,NA,NA,NA,"1.9","1.5","1.2","90","14.4","6.2","4.4","11.3","9",NA,NA,""
"7","2C","5207","PIMA",4.8,NA,"2.1","1.8",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"4.3","O","Z",NA,NA,NA,NA,"0.8","0.7","2.9","35",NA,NA,"1.8","3.9",NA,"DD",NA,""
"7","2C","5208","PIMA",5.5,"0.5",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","O","Z",NA,NA,NA,NA,"0.6","1.1","2","60",NA,NA,"2.2","6.3","5.9",NA,NA,""
"7","2C","5209","PIMA",2.5,"0.5",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1","S","W",NA,NA,NA,NA,"0.9","0.6","1.4","50",NA,NA,"1.1","3.2",NA,NA,NA,""
"7","2C","3365","PIMA",5.8,"0.6",NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,"5.1","S","NE",NA,NA,NA,NA,"0.8","0.9","2","80",NA,NA,"2.4","6.6","6.8",NA,NA,""
"7","2C","5210","PIMA",5.8,"0.6",NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.1","S","W",NA,NA,NA,NA,"0.8","1.5","1.4","80",NA,NA,"2.6","8",NA,NA,NA,""
"7","2C","5211","PIMA",4.2,"1.3",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7","S","NW",NA,NA,NA,NA,"0.7","0.7","1.3","70",NA,NA,"1.8","5.2","5.8",NA,NA,""
"7","2C","3366","PIMA",2.8,"1.7",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"3.6","M","S",NA,NA,NA,NA,"0.6","0.6","1.3","60",NA,NA,"1.3","4.2","4.3",NA,NA,""
"7","2C","5212","PIMA",3.2,"1.7",NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4","S","NE",NA,NA,NA,NA,"0.8","0.7","1.3","60",NA,NA,"1.4","4.3",NA,NA,NA,""
"7","2C","5214","PIMA",4.2,"1.7",NA,"2.4",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"4.4","S","N",NA,NA,NA,NA,"0.8","0.7","2.1","60",NA,NA,"1.7","4.3",NA,"DB1",NA,""
"7","2C","3364","PIMA",5.8,"1.8",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"4.7","O","Z",NA,NA,NA,NA,"0.8","0.9","1.4","60",NA,NA,"2.1","6.3",NA,NA,NA,""
"7","2C","3363","PIMA",6,"2",NA,"2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3","O","Z",NA,NA,NA,NA,"1.2","0.9","2","70",NA,NA,"2.7","7.3",NA,NA,NA,""
"7","2C","5213","PIMA",5.2,"2.1",NA,"2.1",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"5.5","O","Z",NA,NA,NA,NA,"0.6","0.7","1.7","80",NA,NA,"2.1","5.3",NA,"DS",NA,""
"7","2C","5215","PIMA",3.2,"2.1",NA,"2.4",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"3.6","O","Z",NA,NA,NA,NA,"1","0.7","1","45",NA,NA,"1.2",NA,NA,"DD",NA,""
"7","2D","3367","PIMA",3.2,NA,"0.1",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","O","Z",NA,NA,NA,NA,"1","0.8","0.6","55",NA,NA,"1.6","5.4","5.2",NA,NA,""
"7","2D","3368","PIMA",3,NA,"0.6",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"3.3","O","Z",NA,NA,NA,NA,"0.8","1","1.4","50",NA,NA,"1.4","4.9",NA,NA,NA,""
"7","2D","3369","PIMA",3.2,NA,"0.9","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","S","E",NA,NA,NA,NA,"1","0.9","0.5","35",NA,NA,"1.3","4.4",NA,NA,NA,""
"7","2D","3370","PIMA",3.5,NA,"1.8","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5","S","SW",NA,NA,NA,NA,"0.9","0.7","1.2","40",NA,NA,"1.5","5.1","4.5",NA,NA,""
"7","2D","3373","PIMA",5.2,"1",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","O","Z",NA,NA,NA,NA,"0.8","0.8","0","40",NA,NA,"1.3","4",NA,NA,NA,""
"7","2D","3374","PIMA",3.2,"0.9",NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"4.1","S","NE",NA,NA,NA,NA,"0.8","0.6","1.3","45",NA,NA,"1.5","4.7",NA,NA,NA,""
"7","2D","3375","PIMA",3.5,"1",NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,"3.4","O","Z",NA,NA,NA,NA,"0.7","0.7","1.4","35",NA,NA,"1.5","4.4",NA,NA,NA,""
"7","2D","3372","PIMA",3,"1.2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7","S","N",NA,NA,NA,NA,"1","0.6","1","35",NA,NA,"1.5","5",NA,NA,NA,""
"7","2D","3371","PIMA",5.2,"1.3",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1","O","Z",NA,NA,NA,NA,"1","1.1","1","70",NA,NA,"2.4","7.4","6.5",NA,NA,""
"7","2E","4491","PIMA",7.8,NA,"0.6","1.3",NA,NA,NA,NA,NA,NA,NA,NA,"38","5.3","O","Z",NA,NA,NA,NA,"1.5","1.3","0.5","90","11.7","6.48","3.3","9",NA,NA,NA,""
"7","2E","3376","PIMA",3.2,NA,"1.2",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"3","O","Z",NA,NA,NA,NA,"0.8","0.9","1","60",NA,NA,"1.4","4.2",NA,NA,NA,""
"7","2E","4492","PIMA",4,NA,"1.2","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.3","S","N",NA,NA,NA,NA,"0.8","0.8","1","40",NA,NA,"1.9","6.7","6.6",NA,NA,""
"7","2E","4493","PIMA",4,NA,"1.5","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2","M","N",NA,NA,NA,NA,"0.9","1","0.6","50",NA,NA,"1.9","6",NA,NA,NA,""
"7","2E","3377","PIMA",4.8,NA,"1.8",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"2.5","L","SE",NA,NA,NA,NA,"1.4","1.1","0.6","60",NA,NA,"2.3","6.5",NA,"LL",NA,"Regrown top (1991)"
"7","2E","3378","PIMA",4.5,NA,"2.3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"3.9","O","Z",NA,NA,NA,NA,"1","1.1","0.3","50",NA,NA,"1.8","5.6","5.7",NA,NA,""
"7","2E","3383","PIMA",7.2,"0.6",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"4.4","M","SE",NA,NA,NA,NA,"1.3","0.5","1.3","40",NA,NA,"3","7.5",NA,NA,NA,""
"7","2E","3382","PIMA",8.2,"0.7",NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"54","7.1","S","SE",NA,NA,NA,NA,"1.6","1.2","1.4","80","10.9","8.42","3.7","10","7.4",NA,NA,""
"7","2E","3380","PIMA",4,"0.9",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"4.1","O","Z",NA,NA,NA,NA,"0.7","0.8","1.2","40",NA,NA,"1.8","5.4",NA,NA,NA,""
"7","2E","3381","PIMA",2.5,"1",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"3.2","O","Z",NA,NA,NA,NA,"0.6","0.7","0.4","50",NA,NA,"1","3.5","4.1",NA,NA,""
"7","2E","3379","PIMA",2.8,"1.3",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"3","O","Z",NA,NA,NA,NA,"0.6","0.6","0","50",NA,NA,"1.2","3.4",NA,NA,NA,""
"7","2F","4505","PIMA",3,NA,"0.4","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.8","O","Z",NA,NA,NA,NA,"0.8","0.8","0.6","70",NA,NA,"1.4","3.9","3.9",NA,NA,""
"7","2F","4495","PIMA",5.5,NA,"2.2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"4.5","O","Z",NA,NA,NA,NA,"0.8","0.9","0.9","45",NA,NA,"2.4","6.1","6.1",NA,NA,""
"7","2F","4494","PIMA",6.5,NA,"2.3",NA,"1.3","2000",NA,NA,NA,NA,NA,NA,"58","5.2","O","Z",NA,NA,NA,NA,"1.4","1.3","0.8","50",NA,"8.63","2.8","7.4",NA,"DS",NA,""
"7","2F","4500","PIMA",3.5,"0.1",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.9","O","Z",NA,NA,NA,NA,"0.9","0.7","1.4","30",NA,NA,"1.5","4.7",NA,NA,NA,""
"7","2F","4499","PIMA",3.2,"0.1",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","S","E",NA,NA,NA,NA,"0.5","0.4","1.6","30",NA,NA,"1.4","4","5",NA,NA,""
"7","2F","4501","PIMA",2.8,"0.7",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7",NA,"NW",NA,NA,NA,NA,"0.6","0.6","2","50",NA,NA,"1.2","3.4",NA,NA,NA,""
"7","2F","4502","PIMA",6.2,"0.9",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5","S","N",NA,NA,NA,NA,"1.1","1","1.5","70",NA,NA,"2.8","8.1",NA,NA,NA,""
"7","2F","4497","PIMA",5.5,"1",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"4.7","O","Z",NA,NA,NA,NA,"0.9","0.9","1.1","90",NA,NA,"2.4","6.7","6.4",NA,NA,""
"7","2F","4496","PIMA",2.8,"1",NA,NA,"0.8","2000",NA,NA,NA,NA,NA,NA,NA,"3","O","Z",NA,NA,NA,NA,"0.8","0.6","0","65",NA,NA,"1.2","2.8",NA,"DL",NA,""
"7","2F","4503","PIMA",5.5,"1.1",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5","O","Z",NA,NA,NA,NA,"0.9","0.8","1.9","85",NA,NA,"2.2","6.1","5.6",NA,NA,""
"7","2F","4504","PIMA",7.2,"1.4",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.6","S","S",NA,NA,NA,NA,"1","1.2","1.3","75",NA,NA,"2.9","8",NA,NA,NA,""
"7","2F","4498","PIMA",2.5,"1.4",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.7","S","SW",NA,NA,NA,NA,"1","0.9","0","40",NA,NA,"1.2","4.1",NA,NA,NA,""
"7","2G","4506","PIMA",2.5,NA,"0.3",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"3","O","Z",NA,NA,NA,NA,"0.7","0.8","1.3","40",NA,NA,"1.4","4.3","4.6",NA,NA,""
"7","2G","4512","PIMA",3,NA,"0.3","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6","S","S",NA,NA,NA,NA,"0.5","0.8","0.6","55",NA,NA,"1.3","4.1",NA,NA,NA,""
"7","2G","4507","PIMA",5,NA,"0.4",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,"64","3.5","S","W",NA,NA,NA,NA,"1","1","2.8","50",NA,"3.31","2","5.6",NA,NA,NA,""
"7","2G","4513","PIMA",3.8,NA,"0.8","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5","O","Z",NA,NA,NA,NA,"1","1","1","50",NA,NA,"1.8","5.7","5",NA,NA,""
"7","2G","4510","PIMA",3.2,NA,"1.3","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5","O","Z",NA,NA,NA,NA,"1","0.5","1","70",NA,NA,"1.5","4.8",NA,NA,NA,""
"7","2G","4508","PIMA",5.2,NA,"1.4",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"5.1","O","Z",NA,NA,NA,NA,"0.8","1","1.7","85",NA,NA,"2.3","7",NA,NA,NA,""
"7","2G","4511","PIMA",6,NA,"1.4","1.4",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"1.2","O","Z",NA,NA,NA,NA,"1.2","0.6","0","60",NA,NA,"2.2",NA,NA,"DB2",NA,""
"7","2G","4509","PIMA",5,NA,"1.8",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"5.3","O","Z",NA,NA,NA,NA,"0.9","1","0.9","95",NA,NA,"2.4","7","6.5",NA,NA,""
"7","2G","4514","PIMA",3,NA,"2.5","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1","S","N",NA,NA,NA,NA,"0.6","0.8","1.6","30",NA,NA,"1.3","3.7",NA,NA,NA,""
"7","2G","4516","PIMA",6.5,"1.2",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3","S","SE",NA,NA,NA,NA,"0.8","1","1.8","80",NA,NA,"2.7","7.4","6.9",NA,NA,""
"7","2G","4515","PIMA",3.2,"1.4",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6","O","Z",NA,NA,NA,NA,"0.8","0.9","0.7","70",NA,NA,"1.5","4.7",NA,NA,NA,"Changed the Stem Lean from 'S' to 'Z'  (2003)"
"7","2G","4517","PIMA",2.5,"1.6",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.4","O","Z",NA,NA,NA,NA,"0.6","0.7","0.9","70",NA,NA,"1.2","3.8",NA,NA,NA,""
"7","2G","4518","PIMA",2.5,"2.2",NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,"2.6","O","Z",NA,NA,NA,NA,"0.6","0.6","1.3","25",NA,NA,"1.1","3.5",NA,NA,NA,""
"7","2H","4777","PIMA",4.8,NA,"0.6","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2","S","N",NA,NA,NA,NA,"1.2","1","1.1","80",NA,NA,"2.1","6.8","5.9",NA,NA,""
"7","2H","4521","PIMA",9.2,NA,"2.1","1.5",NA,"2000",NA,NA,NA,NA,NA,NA,"54","3.7","O","Z",NA,NA,NA,NA,"2","2.1","0.4","85","11.4","4.08","3.9","9.5",NA,"DB2",NA,""
"7","2H","4519","PIMA",4.2,"0.5",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","O","Z",NA,NA,NA,NA,"1","0.8","1","75",NA,NA,"1.6","5.1","4.8",NA,NA,""
"7","2H","4520","PIMA",5.2,"0.6",NA,"1.8",NA,"2000",NA,NA,NA,NA,NA,NA,"49","4.1","L","SSW","15","SSW",NA,NA,"1","0.9","1.3","80",NA,"1.9","2.4","5.2",NA,"DD",NA,"Top died (1991)"
"7","2I","3508","PIMA",2.8,NA,"0.1","2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.6","S","S",NA,NA,NA,NA,"0.6","0.6","0.3","40",NA,NA,"1.5","3.9","4.3",NA,NA,""
"7","2I","4779","PIMA",5.2,NA,"0.3",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"4.6","S","W",NA,NA,NA,NA,"0.9","1","1.3","80",NA,NA,"2.4","7",NA,NA,NA,""
"7","2I","4778","PIMA",5.8,NA,"0.4",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,"55","4.9","S","S",NA,NA,NA,NA,"0.7","1.1","3","60",NA,"2.37","2.5","6.3","5.9",NA,NA,""
"7","2I","3507","PIMA",5.2,NA,"1","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7","M","SE",NA,NA,NA,NA,"1.3","1.2","0.3","60",NA,NA,"2.1","5.6",NA,NA,NA,""
"7","2I","3506","PIMA",4.8,NA,"1","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.3","O","Z",NA,NA,NA,NA,"1.1","1.3","0.2","55",NA,NA,"2","6.1","5.7",NA,NA,""
"7","2I","3509","PIMA",4,NA,"1.4","2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.6","M","NW","15","NW",NA,NA,"0.8","0.9","0.4","75",NA,NA,"1.7","5.3",NA,"LL",NA,""
"7","2I","4780","PIMA",3,NA,"1.5",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"3.1","S","S",NA,NA,NA,NA,"0.7","0.8","0.7","70",NA,NA,"1.3","4.3",NA,NA,NA,""
"7","2I","4781","PIMA",4.5,NA,"1.7",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"3.9","S","N",NA,NA,NA,NA,"0.7","0.9","1.5","70",NA,NA,"2","6.1",NA,NA,NA,""
"7","2I","4792","PIMA",2.5,NA,"2.3","1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5","O","Z",NA,NA,NA,NA,"0.7","0.6","1.4","30",NA,NA,"1.1","3.5",NA,NA,NA,""
"7","2I","4790","PIMA",2.5,"0",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"3","S","NE",NA,NA,NA,NA,"0.6","0.6","0.7","80",NA,NA,"1.1","3.1",NA,NA,NA,""
"7","2I","4786","PIMA",3.2,"0.3",NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,"3.2","S","SW",NA,NA,NA,NA,"1","0.9","0.8","80",NA,NA,"1.3","4.1",NA,NA,NA,""
"7","2I","4787","PIMA",3.8,"0.3",NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"4.7","S","S",NA,NA,NA,NA,"0.6","0.5","3.8","40",NA,NA,"1.6","4.3",NA,NA,NA,""
"7","2I","4789","PIMA",4,"0.3",NA,NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"4.3","S","N",NA,NA,NA,NA,"0.5","0.8","1.4","50",NA,NA,"1.6","5","5.4",NA,NA,""
"7","2I","4788","PIMA",5.5,"0.5",NA,NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"4.9","O","Z",NA,NA,NA,NA,"0.7","0.8","2.6","90",NA,NA,"2.4","6.5",NA,NA,NA,""
"7","2I","4791","PIMA",4,"0.5",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","O","Z",NA,NA,NA,NA,"0.6","0.7","1.7","50",NA,NA,"1.7","4.6","5.5",NA,NA,""
"7","2I","4785","PIMA",2.8,"0.7",NA,NA,"0.6","1982",NA,NA,NA,NA,NA,NA,NA,"2.2","M","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"DS",NA,""
"7","2I","4784","PIMA",4,"0.8",NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"4.1","S","SW",NA,NA,NA,NA,"0.9","0.6","0.8","65",NA,NA,"1.7","5",NA,NA,NA,""
"7","2I","4783","PIMA",3.5,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","S","E",NA,NA,NA,NA,"0.7","0.6","1","60",NA,NA,"1.5","4.4",NA,NA,NA,""
"7","2I","4782","PIMA",4.5,"1.2",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","S","S",NA,NA,NA,NA,"0.8","0.8","1.3","80",NA,NA,"2","5.6","5.4",NA,NA,""
"7","2J","3528","PIMA",3,NA,"0.7","2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.8","M","SW",NA,NA,NA,NA,"0.6","0.6","8","60",NA,NA,"1.3","3.7",NA,NA,NA,""
"7","2J","3529","PIMA",3.2,NA,"1",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"3","S","SE",NA,NA,NA,NA,"0.6","0.5","1.2","50",NA,NA,"1.2","3.6","4",NA,NA,""
"7","2J","3527","PIMA",3.2,NA,"1.2","2.3",NA,NA,NA,NA,NA,NA,NA,NA,"56","3","S","S",NA,NA,NA,NA,"0.7","0.7","1.2","40",NA,"3.98","1.4","4.1",NA,NA,NA,""
"7","2J","3510","PIMA",6.5,NA,"1.7",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"4.9","S","SE",NA,NA,NA,NA,"1","0.8","1","80",NA,NA,"2.7","7.8",NA,NA,NA,""
"7","2J","3525","PIMA",2.8,NA,"2.1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9","O","Z",NA,NA,NA,NA,"0.7","0.6","1.4","45",NA,NA,"1.3","4.1","4.7",NA,NA,""
"7","2J","3526","PIMA",2.5,NA,"2.4","1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.7","S","E",NA,NA,NA,NA,"0.7","0.5","0.8","30",NA,NA,"1.1","3.3",NA,NA,NA,""
"7","2J","3511","PIMA",3.2,NA,"2.5",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"3.1","O","Z",NA,NA,NA,NA,"0.6","0.6","1.4","80",NA,NA,"1.4","4.5","4.5",NA,NA,""
"7","2J","3512","PIMA",4.8,NA,"2.9",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"4.5","S","E",NA,NA,NA,NA,"0.7","0.6","1.2","75",NA,NA,"2.2","6.4",NA,NA,NA,""
"7","2J","3513","PIMA",5.5,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"4.4","O","Z",NA,NA,NA,NA,"1.2","0.1","1.2","45",NA,NA,"2.2","6.6",NA,NA,NA,""
"7","2J","3514","PIMA",3.8,NA,"3",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"0.7","O","Z",NA,NA,NA,NA,"0.7","0.8","1.3","80",NA,NA,"1.6","5",NA,NA,NA,""
"7","2J","3515","PIMA",3.2,NA,"3.2",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,"3.4","L","WSW",NA,NA,NA,NA,"0.9","0.6","1","30",NA,NA,"1.4","4.2","4.1",NA,NA,""
"7","2J","3520","PIMA",4.2,"0.3",NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","S","W",NA,NA,NA,NA,"0.9","0.8","1.7","70",NA,NA,"1.7","5.1",NA,NA,NA,""
"7","2J","3521","PIMA",3.8,"0.3",NA,NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"3.5","S","NE",NA,NA,NA,NA,"0.7","0.5","0.4","60",NA,NA,"1.4","4.5",NA,NA,NA,""
"7","2J","3519","PIMA",4,"0.9",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"3.9","M","N",NA,NA,NA,NA,"0.7","0.8","1.3","60",NA,NA,"1.6","4.6",NA,NA,NA,""
"7","2J","3518","PIMA",4.2,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"4.4","L","SSE",NA,NA,NA,NA,"0.7","0.6","1.6","50",NA,NA,"1.8","4.9","5.4",NA,NA,""
"7","2J","3516","PIMA",4,"1.2",NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","S","S",NA,NA,NA,NA,"0.6","0.7","2.5","60",NA,NA,"1.5","5",NA,NA,NA,""
"7","2J","3517","PIMA",4.8,"1.2",NA,NA,"1.4","1984",NA,NA,NA,NA,NA,NA,NA,"2.5","S","W",NA,NA,NA,NA,"0.7","0.5","1.3","65",NA,NA,"1.8",NA,NA,"DL",NA,""
"7","2J","3522","PIMA",5,"1.6",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.3","O","Z",NA,NA,NA,NA,"0.7","0.8","1.1","75",NA,NA,"2.2","6.7",NA,NA,NA,""
"7","2J","3523","PIMA",3.2,"1.7",NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2","O","Z",NA,NA,NA,NA,"0.8","0.8","0.9","60",NA,NA,"1.5","5","5.4",NA,NA,""
"7","2J","3524","PIMA",2.5,"2.2",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9","S","S",NA,NA,NA,NA,"0.6","1","1","40",NA,NA,"1.2","4",NA,NA,NA,""
"7","3A","4403","PIMA",4.8,NA,"0.3","2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8","M","S",NA,NA,NA,NA,"1.2","0.8","1.2","45",NA,NA,"2.1","6","6.7",NA,NA,""
"7","3A","4404","PIMA",4.8,NA,"0.4","2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2","O","Z",NA,NA,NA,NA,"1","1.1","1.8","70",NA,NA,"2","5.8",NA,NA,NA,""
"7","3A","4405","PIMA",6.5,NA,"0.6",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"52","5.6","S","S",NA,NA,NA,NA,"1.2","1.3","1.2","60",NA,"8.14","3.2","9.3","9.2",NA,NA,""
"7","3A","4406","PIMA",2.5,NA,"0.7",NA,"0.6","1982",NA,NA,NA,NA,NA,NA,NA,"2.6","M","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"DL",NA,""
"7","3A","4407","PIMA",10.8,NA,"0.8",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,"58","7.6","S","N",NA,NA,NA,NA,"1.9","1.5","2","85","13.8","6.35","4.6","12.5",NA,NA,NA,""
"7","3A","5792","PIMA",5.5,"0.3",NA,NA,"0.7","2000",NA,NA,NA,NA,NA,NA,NA,"4.8","O","Z",NA,NA,NA,NA,"1.3","1","1.4","75",NA,NA,"2.3","6.6","6","DS",NA,""
"7","3A","5793","PIMA",3.2,"0.7",NA,NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"4.6","O","Z",NA,NA,NA,NA,"1.2","1.3","0.7","40",NA,NA,"1.5","4.8","5.9",NA,NA,""
"7","3A","4396","PIMA",8,"0.8",NA,"0.1",NA,"2000",NA,NA,NA,NA,NA,NA,"54","7.3","O","Z",NA,NA,NA,NA,"1.4","1.8","2","70","10.5","6.57","3.4","8.8",NA,"DS",NA,""
"7","3A","4397","PIMA",2.5,"1",NA,"0.4",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"3.2","O","Z",NA,NA,NA,NA,"1","1","0.9","30",NA,NA,"1.2","3.6",NA,"DS",NA,""
"7","3A","4411","LALA",18.8,"1.2",NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"56","12.8","S","E",NA,NA,NA,NA,"3.8","4.4","2.5","85","24.3","6.23","8.5","25.5","15.3",NA,NA,""
"7","3A","4410","PIMA",4.5,"1.4",NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,"4.7","O","Z",NA,NA,NA,NA,"1.3","1.3","1.2","60",NA,NA,"2.1","6.9",NA,NA,NA,""
"7","3A","4412","PIMA",12.8,"1.4",NA,NA,"2.1",NA,NA,NA,NA,NA,NA,NA,"55","5.2","S","W",NA,NA,NA,NA,"2","1.3","1.4","80","9.8","3.21","4.3","10.5",NA,"LL",NA,""
