Hondo-SEADYN Project:  Rack 005971 File HSL Stemtbl   ,,,,,,,Data checked: 2003 Feb 18,,,,2005 Data Entered and Checked: 2005-Aug-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stand 1:  Square plots 5m x 5m,,,,,,,,,,,2010 Data Entered: 2010-Sep-01; Checked: 2010-Sep-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,1983,,,,,,Fallen Stems,,,,,,,,1983,,,,,,,          1983 Crown,,,,1983,1983,1991,2000,2000,,2000,,2005,,,,,,2010,,,,,,
,,,,DBH,1983 Base Coordinates (m),,,,Year,Length,Exit Coordinates (m),,,,Year,Uprooted,,Stem,       1983 Stem Lean,,       1991 Stem Lean,,       2000 Stem Lean,,         Width ,,Ht to crown,,BSD,Radial Inc.,DBH,DBH,Height,2000,Fire ,Comments,(cm),(m),,Stem Lean,,,(cm),(m),,Stem Lean,,,
Stand,Plot,Tag #,Species,(inches),N,S,E,W,Dead,(m),N,S,E,W,Fallen,/ Broken,Age,Height(m),AmtChar,Direction,AmtNum,Direction,AmtNum,Direction,N-S,E-W,bottom (m),Fill%,(cm),(cm),(cm),(cm),(m),Code,Codes,(year recorded),DBH05,Height05,Code05,AmtNum05,Direction05,Comments05,DBH10,Height10,Code10,AmtNum10,Direction10,Comments10,Dummy
1,2C,6439,J,1.7,1.9,.,1.3,.,.,.,.,.,.,.,.,.,33,6.2,O,Z,.,.,.,.,0.9,0.8,1.5,75,.,4.17,4.9,5.1,6.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2C,6440,J,4.3,1.4,.,1.3,.,.,.,.,.,.,.,.,.,33,11.9,S,W,.,.,.,.,2.4,2.1,4,45,12.6,.,12.3,14.6,17.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2C,6441,J,4.6,.,0.5,2.2,.,.,.,.,.,.,.,.,.,31,10.3,O,Z,.,.,.,.,3.6,2.9,3.7,25,14.9,9.95,12.2,13,11.5,.,.,.,12.8,11.5,DS,.,.,DBH_CHECKED,.,.,DS,.,.,.,X 
1,2C,6442,J,6,.,0.9,.,0.6,.,.,.,.,.,.,.,.,34,11,S,SE,.,.,.,.,3.7,3,5,45,20.1,14.89,17.6,19.5,16.7,.,.,.,.,.,.,.,.,.,21.9,18.1,.,.,.,.,X 
1,2D,631,W,.,.,0.2,0.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.9,4.8,3.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2D,6437,J,6.9,2.3,.,1.5,.,.,.,.,.,.,.,.,.,36,14,S,S,.,.,.,.,5.2,5.1,3.7,30,22.8,22.98,20.1,21.8,18.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2D,6438,J,3.2,2.3,.,.,0.2,.,.,.,.,.,.,.,.,31,11,O,Z,.,.,.,.,1.4,1.4,4.4,50,.,.,10.9,13.3,16.7,.,.,.,13.6,17.4,.,.,.,.,14.4,18.6,.,.,.,.,X 
1,2E,6435,J,4.5,2.2,.,0.9,.,.,.,.,.,.,.,.,.,30,12.6,S,NE,.,.,.,.,2.9,3.5,5.4,40,13.3,19.25,14.3,16.4,16.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2E,6436,J,4.9,2.2,.,0.9,.,.,.,.,.,.,.,.,.,30,12.7,S,SW,.,.,.,.,2.2,2.5,2.7,55,15.4,23.59,15.7,18.4,18.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2F,6432,J,4.2,.,1.2,0.2,.,.,.,.,.,.,.,.,.,31,12.4,O,Z,.,.,.,.,2.4,2.6,5.5,30,13.7,12.7,12.8,14.6,17.1,.,.,.,15.3,17.6,.,.,.,.,15.8,18.1,.,.,.,.,X 
1,2F,6433,J,4.6,.,0.9,1,.,.,.,.,.,.,.,.,.,38,11.8,S,W,.,.,.,.,2.3,2.4,5.2,40,14.9,16.82,14.7,16.8,16.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2F,6434,J,4.1,0.2,.,.,0.2,.,.,.,.,.,.,.,.,28,10.6,S,W,.,.,.,.,2.8,2.7,2,50,12.7,18.07,11.6,13.4,15.8,.,.,.,13.8,16.3,.,.,.,.,14.6,18.1,.,.,.,.,X 
1,2G,6480,J,6.6,.,0.2,.,2.3,.,.,.,.,.,.,.,.,39,11.5,S,SE,.,.,.,.,3.9,3.3,3.6,40,20.4,15.13,19.5,20.8,15.4,.,.,branches_off_at_the_top_(2000),21,14.2,LB,.,.,.,21,14.2,.,.,.,ht_and_dbh_checked,X 
1,2G,6481,J,2.8,.,1,.,1.8,.,.,.,.,.,.,.,.,30,11.1,O,Z,.,.,25,.,0.8,1.7,6.1,50,.,7.94,7.8,7.3,11.6,LL,.,No_stem_lean_direction_recorded_in_2000_(2003),.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2G,6482,J,4.7,.,1.5,.,1.3,.,.,.,.,.,.,.,.,34,12.7,S,N,.,.,.,.,3,2.1,4.3,35,16,15.29,14.3,16.4,17.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2G,6483,J,4.8,.,0.9,.,0.9,.,.,.,.,.,.,.,.,34,14.2,m,S,.,.,.,.,2.4,1.8,4.3,65,13.5,12.41,12.8,14.1,14.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2G,6484,J,4.2,.,0.3,.,0.5,.,.,.,.,.,.,.,.,34,14,O,Z,.,.,.,.,2.4,1.8,4.5,65,13.4,11.78,12.9,15.8,18.8,.,.,.,16.5,19.5,.,.,.,.,17.2,20.9,.,.,.,.,X 
1,2H,6478,J,4,1.9,.,.,1.6,.,.,.,.,.,.,.,.,33,9.7,S,W,.,.,.,.,3.4,3.5,2.2,30,14.2,13.35,12.2,13,13.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2H,6479,J,9.4,2.4,.,.,1.6,.,.,.,.,.,.,.,.,43,14.5,S,NW,.,.,.,.,7.3,5.5,2.2,30,27.2,.,26.1,28.3,18.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,2I,6477,J,4.1,.,0.2,1.4,.,.,.,.,.,.,.,.,.,30,11.8,S,N,.,.,.,.,2.1,2.2,3.3,65,.,.,13.2,16.1,16.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3A,6356,J,5.9,2.1,.,.,1.1,.,.,.,.,.,.,.,.,.,12.4,O,Z,.,.,.,.,3.9,3.8,3.1,45,.,.,18.9,21.2,17.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3A,6357,J,2.5,2.5,.,.,1.9,.,.,.,.,.,.,.,.,29,9.2,S,W,.,.,.,.,1.8,1.2,2.1,35,.,12.26,8,9.1,10.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3A,6358,J,1,2,.,.,2.4,1991,.,.,.,.,.,.,.,37,2,S,W,.,.,.,.,1.3,1,1.2,15,.,9.01,2.6,2.5,2,DB2,.,top_broken_off_(2000),.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3A,6359,J,3.2,2,.,.,2.4,.,.,.,.,.,.,.,.,.,11.1,S,S,.,.,.,.,1.5,0.7,7.1,35,.,.,8.5,6,11.6,.,.,6358_59_60_and_61_are_really_one_individual_(1991),.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3A,6360,J,2.5,2,.,.,2.4,.,.,.,.,.,.,.,.,22,9.2,m,NE,.,.,.,.,1.2,1.5,3.7,40,.,14.47,7.6,8.2,13.8,.,.,.,.,.,.,.,.,.,8.9,16.4,.,.,.,.,X 
1,3A,6361,J,3.4,2,.,.,2.4,.,.,.,.,.,.,.,.,.,8.8,m,N,.,.,.,.,2.1,1.4,3.6,40,.,.,9,9.4,10.3,.,.,leaning_a_fair_bit_(2000),9.1,.,DB2,.,.,DBH_CHECKED,.,.,DB2,.,.,.,X 
1,3A,6362,J,3.8,2.6,.,1.6,.,.,.,.,.,.,.,.,.,.,11.7,S,NE,.,.,.,.,2.5,1.9,5.6,60,.,.,11.1,12.2,16.7,.,.,.,12.6,17.3,.,.,.,.,12.8,18.6,.,.,.,.,X 
1,3A,6363,J,2.3,2.4,.,1.3,.,.,.,.,.,.,.,.,.,29,9,m,NE,.,.,.,.,2.4,1.3,2.5,30,.,6.58,6.5,6.2,9.2,.,.,has_strange_branch_at_the_top_in_2000_(2000),.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3A,6364,J,3.5,0.1,.,0.1,.,.,.,.,.,.,.,.,.,.,11,O,Z,.,.,.,.,2.4,1.4,3,65,.,.,11.2,14.2,17.1,.,.,.,15.3,17.6,.,.,.,.,16.4,19.6,.,.,.,.,X 
1,3A,6365,J,5.9,.,0.5,2.1,.,.,.,.,.,.,.,.,.,.,12.7,O,Z,.,.,.,.,3.8,2.8,4.1,40,.,.,17.4,19.2,17,.,.,.,.,.,.,.,.,.,21,20.1,.,.,.,.,X 
1,3B,6366,J,7.2,.,0.7,.,2,.,.,.,.,.,.,.,.,36,14.7,O,Z,.,.,.,.,4,2.8,1.3,55,22.1,.,21,23,19.9,.,.,.,24,21,.,.,.,.,24.6,21.9,.,.,.,.,X 
1,3B,6367,J,5.2,.,0.6,1.9,.,.,.,.,.,.,.,.,.,33,12,S,NE,.,.,.,.,3.3,1.9,1.3,60,18.4,14.32,16.2,18.1,17.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3B,6368,J,5.9,.,1.1,0.2,.,.,.,.,.,.,.,.,.,39,12.7,O,Z,.,.,.,.,4.3,2.6,5.4,40,19.5,13.99,17.8,19.5,17.6,.,.,.,21.1,18.5,.,.,.,.,21.5,20.5,.,.,.,.,X 
1,3C,6453,J,5.9,.,1.4,.,2.2,.,.,.,.,.,.,.,.,33,11.8,O,Z,.,.,.,.,4.1,3.7,5.6,30,18,14.11,17.5,19.1,17.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3C,6454,J,7.3,0.4,.,.,1.6,.,.,.,.,.,.,.,.,38,13.2,O,Z,.,.,.,.,5.4,2.6,4.6,55,22.6,21.84,20.6,22.1,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3C,6455,J,5.5,0.3,.,.,2.4,.,.,.,.,.,.,.,.,32,13,S,N,.,.,.,.,4,3.7,3.3,45,17.5,16.47,16.5,18.1,17.5,.,.,.,19.2,18.2,.,.,.,.,20.1,20.9,.,.,.,.,X 
1,3C,6456,J,3.7,0.3,.,.,2.4,.,.,.,.,.,.,.,.,32,10.4,S,NE,.,.,.,.,3.5,2.6,3.6,35,11.1,18.42,10.9,13.2,14.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3D,6457,J,5.9,0.8,.,.,2.4,.,.,.,.,.,.,.,.,35,12.4,O,Z,.,.,.,.,3.4,4.2,3.7,38,18.2,21.74,17.8,20.2,17.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3D,6458,J,4.6,2.1,.,.,1.7,.,.,.,.,.,.,.,.,37,12.7,S,SW,.,.,.,.,2.8,2.6,4,35,15.6,16.7,15,16.9,17.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3D,6459,J,4.5,.,1.9,.,2.2,.,.,.,.,.,.,.,.,36,11.6,S,E,.,.,.,.,2.1,1.9,3.7,55,13.1,16.52,12.8,13.8,16.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3D,6460,J,2.7,.,0.6,.,2.4,.,.,.,.,.,.,.,.,27,10.3,m,W,.,.,.,.,1.4,1.5,2.8,30,.,8.02,8.3,10.3,14.4,.,.,.,10.1,14.7,LL,10,W,DBH_CHECKED,10.1,14.7,.,.,.,less_than_10%_lean,X 
1,3D,6461,J,4.8,.,0.8,.,2.8,.,.,.,.,.,.,.,.,31,12.3,S,S,.,.,.,.,2.5,2.7,3.7,45,16.9,9.46,13.4,14.9,16.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3E,6462,J,1.8,.,0.2,0.6,.,1982,3.5,1.3,.,.,0.2,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3E,6463,J,6.4,1.2,.,.,1.1,.,.,.,.,.,.,.,.,34,12.7,S,W,.,.,.,.,4,3.6,3.8,35,21.2,17.36,18.4,21,17.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3E,6464,J,4.3,.,2.1,2.3,.,.,.,.,.,.,.,.,.,31,5.3,S,W,.,.,.,.,6.7,2.8,4.3,15,12.8,12.26,10.6,10.8,5.2,.,.,top_broken_off_(2000),11,.,DB2,.,.,.,.,.,DB2,.,.,.,X 
1,3E,6465,J,4.6,.,1.9,1.3,.,.,.,.,.,.,.,.,.,29,12.1,S,W,.,.,.,.,3,3,4.1,50,15,11.23,12.4,13.5,13.8,.,.,.,.,.,.,.,.,.,14.3,15.9,.,.,.,.,X 
1,3F,6466,J,4.4,.,2.2,.,1.6,.,.,.,.,.,.,.,.,31,11.2,S,W,.,.,.,.,3,2.7,4.6,35,13.3,13.1,13.5,14.3,15.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3F,6467,J,4.6,.,1.2,.,2.7,.,.,.,.,.,.,.,.,45,11.6,O,Z,.,.,.,.,3.5,2.8,6.8,35,16.2,7.16,13.5,14.2,16.2,.,.,.,14.6,16.8,.,.,.,.,14.8,18.1,.,.,.,.,X 
1,3F,6468,J,3.4,.,0.3,0.1,.,.,.,.,.,.,.,.,.,42,10,O,Z,.,.,.,.,2.3,1.8,3.5,35,.,9.31,11.1,13.2,15.5,.,.,.,14,16,.,.,.,.,15,17.2,.,.,.,.,X 
1,3G,6469,J,5.7,0.3,.,.,0.4,.,.,.,.,.,.,.,.,34,10.6,O,Z,.,.,.,.,5,4.1,2.4,50,17.1,15.91,17.1,19.8,15.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3G,6470,J,5.5,1.7,.,.,2,.,.,.,.,.,.,.,.,35,11.3,O,Z,.,.,.,.,4.2,3.9,3.3,40,17.9,27.64,17.3,20.1,16.8,.,.,.,21.5,17.6,.,.,.,.,22.4,18.7,.,.,.,.,X 
1,3H,6471,J,5.5,1.6,.,2.5,.,.,.,.,.,.,.,.,.,20,11.5,O,Z,.,.,.,.,4.9,5,2.2,35,19.3,20.1,17.7,21.6,16.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3H,6472,J,4.6,1.1,.,1.4,.,.,.,.,.,.,.,.,.,29,11.1,S,E,.,.,.,.,2.2,2.8,2.7,40,15.3,20.32,15.1,17.2,17.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3I,6473,J,7.4,.,1,0.8,.,.,.,.,.,.,.,.,.,35,12.7,S,SW,.,.,.,.,7.9,7,1.3,30,.,.,22.5,26,18,.,.,.,26.6,18.7,.,.,.,.,28,19.4,.,.,.,.,X 
1,3J,6474,J,1.9,.,2,.,2.4,.,.,.,.,.,.,.,.,34,6.4,S,N,.,.,.,.,1.4,0.9,1.8,35,.,8.83,5.9,5.8,8.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,3J,6475,J,4.4,.,0.1,1.7,.,.,.,.,.,.,.,.,.,.,11.7,S,SW,.,.,.,.,2.8,2.6,3.6,50,.,.,13.8,16,17.1,.,.,.,17,17.4,.,.,.,.,17.7,17.9,.,.,.,.,X 
1,3J,6476,J,4.5,.,1,0.6,.,.,.,.,.,.,.,.,.,.,12.1,S,W,.,.,.,.,2.4,2.8,4.4,35,.,.,13.8,15.4,16.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,4A,6355,J,6,1.9,.,.,0.8,.,.,.,.,.,.,.,.,.,13.3,O,Z,.,.,.,.,4.9,4.4,1.5,35,.,.,20.1,24.1,19.1,.,.,.,26.1,19.9,.,.,.,.,27.5,21.3,.,.,.,.,X 
1,4C,6354,J,4.2,0.7,.,.,1.3,.,.,.,.,.,.,.,.,36,10.8,S,W,.,.,.,.,2.2,2.4,3.3,55,12.6,12.63,12.9,14.8,15.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,4D,6352,J,6,2,.,0.1,.,.,.,.,.,.,.,.,.,30,11,O,Z,.,.,.,.,4.9,5.4,1.6,40,20.5,35.84,19.2,23.3,17.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,4D,6353,J,4.5,.,0.4,1.5,.,.,.,.,.,.,.,.,.,31,11.6,S,N,.,.,.,.,2.8,3.2,3.7,30,14.3,18.57,12.5,15.7,16.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,4F,6350,J,1.8,.,0.9,0.9,.,.,.,.,.,.,.,.,.,34,8.3,O,Z,.,.,.,.,1.2,1.5,3.7,25,.,7.79,5.2,4.8,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,4F,6351,J,5.7,.,1.8,1.4,.,.,.,.,.,.,.,.,.,30,11.2,O,Z,.,.,.,.,5.2,5.1,5,45,18.6,18.5,17,18.7,15.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,4G,6349,J,4.6,.,0.8,2.1,.,2000,.,.,.,.,.,.,.,30,10.9,S,N,.,.,.,.,3.5,3.1,2.7,30,14.4,12.58,13.1,13.2,12.6,DS,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,4H,6348,J,2.8,.,1.3,.,0.9,.,.,.,.,.,.,.,.,29,8.4,S,NW,.,.,.,.,3.4,2.5,1.5,30,.,13.15,9.4,12.1,13.9,.,.,.,13.1,15.2,.,.,.,.,14.2,16.9,.,.,.,.,X 
1,4I,6347,J,5.5,.,2.5,2.3,.,.,.,.,.,.,.,.,.,31,11.5,S,W,.,.,.,.,4.9,4.1,1.9,30,17.4,22.94,18,22.3,15.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5A,6594,J,9.2,1,.,.,1.1,.,.,.,.,.,.,.,.,.,14.1,S,E,.,.,.,.,5.4,4.9,3,28,.,.,25.5,27.1,18.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5B,6369,J,5.1,.,0.4,1,.,.,.,.,.,.,.,.,.,34,12.3,O,Z,.,.,.,.,2,3.3,2.1,30,15.1,14.9,15.4,17.1,17.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5B,6595,J,6.1,.,2,0.9,.,.,.,.,.,.,.,.,.,33,11.6,S,W,.,.,.,.,3.7,4,3.8,25,17.8,16.69,17.1,19.3,16.1,.,.,.,19.3,16.8,.,.,.,.,19.7,18.6,.,.,.,.,X 
1,5C,6370,J,6.1,.,2.4,.,1.6,.,.,.,.,.,.,.,.,36,13.2,O,Z,.,.,.,.,5.2,4,2.3,35,20,.,17.9,19.6,18,.,.,broken_top_(2000),20.4,18.4,.,.,.,.,20.9,18.5,.,.,.,.,X 
1,5C,6371,J,2.7,.,2.4,.,1.6,.,.,.,.,.,.,.,.,.,6.3,l,N,.,.,.,.,1.5,1.8,3.5,10,.,.,7.1,7.8,2.6,.,.,branch_of_6370_not_joined_for_purpose_of_age_(1983_1991_2000),.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5D,6372,J,6.5,1.7,.,.,0.2,.,.,.,.,.,.,.,.,37,12.2,S,N,.,.,.,.,3.5,3.6,2.3,33,18.1,17.82,18.5,21.6,17.5,.,.,6372_and_73_are_one_individual_(1983),.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5D,6373,J,4.5,1.7,.,.,0.2,.,.,.,.,.,.,.,.,30,11.3,S,SW,.,.,.,.,2.9,2.1,2.5,35,11.6,11.9,12.4,13.9,13.5,.,.,.,14.2,15.4,.,.,.,HT_CHECKED_SAME_STUMP_AS_6372,15,17.2,.,.,.,.,X 
1,5D,6374,J,4,0.6,.,2.2,.,.,.,.,.,.,.,.,.,23,10.6,O,Z,.,.,.,.,3.3,2.3,1.9,40,.,.,13.3,16.9,15.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5F,6375,J,7.4,0.4,.,.,2.3,.,.,.,.,.,.,.,.,40,13.5,S,SW,.,.,.,.,5,5.1,2,55,24.9,17.6,21.9,23.9,17.6,.,.,.,24.8,18.8,.,.,.,.,26.1,20.3,.,.,.,.,X 
1,5F,6376,J,6,.,1.1,.,2.2,.,.,.,.,.,.,.,.,34,12.5,O,Z,.,.,.,.,3.4,4.8,2.8,40,18.5,20.11,17.7,19.7,16.8,.,.,.,20.6,17.9,.,.,.,.,21,19.1,.,.,.,.,X 
1,5F,6377,J,4.6,.,0.3,.,2.2,.,.,.,.,.,.,.,.,38,11.3,O,Z,.,.,.,.,2.6,3.1,2.3,50,14.4,10.82,12.9,14.7,15.3,.,.,.,14.5,16.8,.,.,.,DBH_CHECKED,15.2,18,.,.,.,.,X 
1,5G,6378,J,3.8,.,0.5,.,1.2,2000,11.3,.,0.2,.,0,.,.,32,10.5,S,SW,.,.,.,.,3.6,2.1,2.5,35,11.6,11.42,9.3,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5G,6379,J,5,.,1.8,.,1.8,.,.,.,.,.,.,.,.,33,12.8,O,Z,.,.,.,.,2.9,3.2,3.5,35,15.2,14.65,15.5,17.4,18.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5G,6380,J,5,.,1.6,1.8,.,2000,.,.,.,.,.,.,.,37,11.8,S,S,.,.,.,.,1.9,3.4,2.2,40,15,7.17,14.1,14.2,11.6,DB2,.,broken_top_dead_(2000),.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5G,6381,J,4.7,.,2.5,1.4,.,.,.,.,.,.,.,.,.,38,11.9,S,NW,.,.,.,.,4.4,2.4,6.2,25,14.5,10.17,13.9,15.5,16.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5H,6382,J,4.7,1.3,.,.,0.3,.,.,.,.,.,.,.,.,32,11.8,S,S,.,.,.,.,4.2,2.3,4.2,25,14.6,17.43,13.4,16.7,17.1,.,.,.,17.3,18.2,.,.,.,.,18.4,19.6,.,.,.,.,X 
1,5H,6383,J,4.5,0.7,.,.,2.2,.,.,.,.,.,.,.,.,32,11.6,O,Z,.,.,.,.,2.6,2.4,2.1,40,14.9,16.15,13.7,15.9,16.3,.,.,.,16.8,17.4,.,.,.,.,17.6,18.7,.,.,.,.,X 
1,5I,6596,J,2.6,0.8,.,.,0.7,.,.,.,.,.,.,.,.,29,8.9,S,W,.,.,.,.,2.2,1.6,1.8,30,.,8.41,7.8,9.7,13.3, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5I,6597,J,3.2,.,2.4,2.2,.,.,.,.,.,.,.,.,.,34,8.9,S,W,.,.,.,.,2.2,1.6,1.6,60,10.9,13.48,11.1,14.2,15.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5I,6598,J,2.6,.,2.8,1.4,.,.,.,.,.,.,.,.,.,28,9.3,m,W,.,.,.,.,1.8,1.2,3.1,55,.,8.61,7.5,7.9,10.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5I,6599,J,10.9,.,1.6,0.5,.,.,.,.,.,.,.,.,.,54,14.3,S,E,.,.,.,.,5,4.6,3.8,20,32.6,11.86,29.4,32.1,18.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,5J,6346,J,4,1.8,.,1.3,.,.,.,.,.,.,.,.,.,.,11.3,O,Z,.,.,.,.,2.1,2.1,1.3,45,.,.,12.7,16,17.1, ---,.,.,17.4,17.8,.,.,.,.,19.1,19.8,.,.,.,.,X 
1,6C,6592,J,6.4,.,2.1,.,0.5,.,.,.,.,.,.,.,.,31,12.9,S,W,.,.,.,.,3.4,3.9,1.2,45,19.3,16.83,19.4,23.2,18.2, ---,.,.,24,18.6,.,.,.,.,26.1,19.8,.,.,.,.,X 
1,6C,6593,J,5.1,2,.,.,0.2,.,.,.,.,.,.,.,.,31,11.9,S,NW,.,.,.,.,3,3.7,2.5,35,15,10.43,14.5,15.9,16, ---,.,.,.,.,.,.,.,.,16.1,17.9,.,.,.,.,X 
1,6D,6590,J,10.5,.,1.7,1.2,.,.,.,.,.,.,.,.,.,58,15.9,S,N,.,.,.,.,8.4,5.8,3.1,30,33.5,14.81,28.5,31.3,21.5, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6D,6591,J,2.1,.,1.3,.,1.9,.,.,.,.,.,.,.,.,24,7.6,S,NW,.,.,.,.,1.7,1.4,1.8,50,.,6.6,6.5,6.7,6.5, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6F,6588,J,4,1.5,.,1.7,.,.,.,.,.,.,.,.,.,33,11.3,S,W,.,.,.,.,3.2,2.8,4,35,13.1,13.4,12.6,13.8,16.2, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6F,6589,J,6.3,1.1,.,.,1.5,.,.,.,.,.,.,.,.,31,12.7,O,Z,.,.,.,.,4.2,4.2,3.1,45,19,.,19.7,20.3,18.6, ---,.,.,23.6,19.1,.,.,.,.,24.5,20.7,.,.,.,.,X 
1,6G,6583,J,4.5,.,0.6,0.9,.,.,.,.,.,.,.,.,.,30,10.3,O,Z,.,.,.,.,2.8,1.9,3.2,45,14,14.64,13.4,15.5,13.9, ---,.,.,16,15.2,.,.,.,HT_CHECKED,15.8,17.3,.,.,.,dbh_checked,X 
1,6G,6584,J,7.5,1.5,.,.,2.7,.,.,.,.,.,.,.,.,35,14.6,O,Z,.,.,.,.,4.5,4,5.4,30,22,17.28,21.5,24,20.2, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6G,6585,J,5.5,1.3,.,.,1.1,.,.,.,.,.,.,.,.,33,13.4,O,Z,.,.,.,.,3.4,2.6,5.6,55,17,18.97,17.4,20.9,19.9, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6G,6586,J,5.3,2.4,.,.,0.1,.,.,.,.,.,.,.,.,35,14.1,S,W,.,.,.,.,3.8,2.4,3.1,45,15.9,13.95,14.8,17,18.6, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6G,6587,J,2,.,0.2,.,1.7,2000,4.4,.,0,.,1.9,.,.,24,7.3,m,S,.,.,.,.,1.3,1.7,2.6,40,.,15.18,4.9,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6H,6582,J,4.4,.,0.6,1.5,.,.,.,.,.,.,.,.,.,30,10.4,O,Z,.,.,.,.,2.7,3.1,3.3,30,13.2,15.07,12.5,14.9,15.6, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6H,6648,J,3.7,0.1,.,1.8,.,1982,12.8,.,0.5,0,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6H,6649,J,5.3,0.3,.,.,1.4,.,.,.,.,.,.,.,.,33,12.5,S,S,.,.,.,.,4,3.2,2.9,45,16.3,14.75,16,17.8,17, ---,.,.,.,.,.,.,.,.,18.2,20.2,.,.,.,.,X 
