Month,Year,Stand,Quad,ABBA,BEPA,PIGL,POBA,POTR,AMAL,LEGR,LODI,LOIN,PRPE,RIGL,RILA,RITR,ROAC,RUID,SHCA,SYAL,VAVI,VIED,ACMI,ACRU,ARNU,ASCI,ASCO,AQBR,COCA,COTR,DITR,EPAN,FRVE,FRVI,GABO,GATR,GORE,HIUM,LAOC,LIBO,MACA,MEPA,MINU,MOUN,PEPA,PYAS,ORSE,PYCH,RUPU,TRBO,VIAM,AGTR,BRCI,CACA,ELGL,ELIN,SCPU,EQAR,EQSY,LYAN,VIRE,GEAM,LOCA,TAOF,CXSI,COST,SABE,POYE,PIMA,MINT,GEBI,SASP,UNKA,LAVE,PIBA,RIOX,RUSP,CIAR,COAU,SEER,THVE,TRHY,CABU,TRPR,CRTE,CXAE,ASPU,EPCI,CXDE,SOUL,ALCR,PESA,STLO,AGSC,GERI,DRPA,LALA,GEPU,ALTE,HAHY,SOCA,SAPL,SAPS,SAMY,ACSI,SAMA,GEPU?
6,1985,6,6C,15,0,15,0,25,0.01,0,0,0.5,0,0,0.01,0,0.1,0,0,0,0,0.1,0,0,0,0.01,0.5,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.5,0.01,0.5,0.5,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,6A,3,0,8,0,45,0,0,0.5,9,0,0,0.1,0.5,1,1,0,0,0,5,0,1,0,0.1,0.1,0,2,0,0,0.1,0.1,0,0.1,0.1,0,0,0.1,1,0.1,6,4,0,0.01,0,0,0,1,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,8A,3,0,20,0,0,0,0,0.1,7,0,0,0.1,0.01,0.5,0,0,0,0,4,0,0,0.1,0.1,0.01,0,1,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.5,0.1,4,2,0,0.1,0,0,0,3,0.1,0,0,0,0.1,0,0.01,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,8C,10,0,5,0,15,0,0,0.01,0.5,0,0,0.01,0.01,0.1,0,0,0,0,0.5,0,0,0,0.1,0,0,0.1,0,0,0,0.01,0.1,0.01,0.01,0,0,0,2,0,0.1,0.5,0,0,0,0,0,0.1,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,8E,10,0,12,0,0,0.1,0,0.01,1,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,0.1,0,0,0.5,0,0,0,0,0.1,0.1,0.1,0,0,0,0.5,0.01,0.01,0.1,0,0,0.01,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,8G,18,0,0,0,0,0,0,0,1,0,0,0.01,0.01,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0,0.01,0,0,0,0,0.01,0,0,0.01,0,0,0.5,0.1,0,1,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,8I,0,0,15,6,65,0,0,0.1,1,0,0,0,0.5,2,0,0,0,0,4,0.1,0,0.5,0.5,0,0,3,0,0,0,0,0,0.1,0.1,0,0.01,0.1,4,0.1,3,10,0,0.1,0,0.01,0,4,0,0,0,0,0.1,0,0.01,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,4A.1,4,0,1,0,6,0,0,0.1,6,0,0,0.1,0.5,4,0,0,0,0,4,0.1,0,1,0,0.01,0,10,0,0,0.1,0.1,0,0.1,0,0,0,0.1,1,0,2,3,0,0.5,0,0,0,3,0,0.01,0,0,0.5,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,4C.1,15,0,12,0,22,0,0,0.01,1,0,0,0.01,0.5,0.5,0,0,0,0,1,0.01,0.1,0.1,0.1,0,0,1,0,0,0,0,0.1,0.1,0,0,0,0,0,2,1,1,0,0.1,0,0,0,0.5,0.1,0,0,0,0.01,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,4E.1,6,0,30,0,0,0,0,0,2,0,0,0.01,0.1,2,0,0,0,0,0.5,0.1,0.1,0.1,0.1,0,0,2,0,0,0,0,0.1,0.1,0.01,0,0,0,4,0.1,1,2,0,0.1,0,0.01,0.01,3,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,4G.1,17,0,15,0,0,0.1,0,0,6,0,0,0.01,0.1,1,0,0,0,0,0.5,0,0,0.5,0.5,0,0,1,0,0,0,0,0.01,0.1,0.01,0,0,0,2,0.1,1,4,0,0.1,0,0,0,0.5,0,0,0,0,0.1,0,0.01,0,0,0.01,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1985,6,4I.1,12,0,4,0,20,0.5,0.1,0,6,0,0,0.1,0.5,4,0.1,0,0,0,2,0,0,0.5,0.1,0,0,8,0,0,0.01,0,0.5,0.1,0,0,0,0.1,7,0,1,4,0,0.1,0.1,0,0,2,0,0,0,0,0.1,0.01,0,0,0,0.01,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,0A,0,0,90,0,0,0.01,0,0,0.5,0,0,0,0,0.1,0.01,0,0.01,0,0.1,0,0,0,0.01,0,0,1,0,0,0,0,0.01,0,0,0.01,0,0,0.1,0,0,2,0,0,3,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,0C,0,0,9,0,4,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,7,0,0,0,0,0.01,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,0E,8,0,45,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0.1,0,0,5,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,0G,0,0,40,0,0,0,0,0,0.1,0,0,0,0,0.1,0.01,0,0,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,0I,0,0,5,0,8,0,0,0.01,0.5,0,0,0,0,0.1,0.01,0,0,0.5,0.1,0,0,0,0.01,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,0,0,1,0.5,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,2I,4,0,5,0,10,0.1,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,2G,1,0,10,0,15,0,0,0,0.5,0,0,0,0.01,0.1,0.01,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,2E,6,0,7,0,6,0,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.01,0,0,2,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,5,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,2C,4,0,1,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,2A,3,0,1,0,4,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4A,7,0,3,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0.01,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4C,20,0,10,0,1,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4E,15,0,11,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0.01,0.01,0.1,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4G,18,0,9,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,5,0,0,0,0,0.1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4I,11,0.5,0.1,0,2,0.01,0.1,0,0.1,0,0,0,0.01,0.1,0,0,0,0,0.01,0,0,0,0,0,0,4,0,0,0,0,0.1,0,0,0,0,0,4,0,0,2,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,6I,17,0.5,12,0,3,0,0,0,0.1,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,2,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,6G,5,0,30,0,0,0.01,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,5,0,0,0,0,0.1,0,0,0,0,0,8,0,0,2,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,6E,15,0,15,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,6C,28,0,11,0,3,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,6A,6,0,11,0,3,0,0,0,0.1,0,0,0,0,0.01,0.01,0,0,0,0.1,0,0,0,0,0,0,3,0,0,0,0.01,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,8A,9,0,20,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,4,0,0,0,0.01,0.01,0,0,0,0,0,2,0,0,2,0,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,8C,20,0,5,0,2,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,8E,18,0,9,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,8G,20,0,3,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,8I,6,0,19,0.5,3,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0.1,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4A.1,3,0,3,0,1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4C.1,15,0,10,0,2,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4E.1,8,0,20,0,0.01,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0.01,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4G.1,8,0,10,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,3,0,0,0,0,0.1,0,0,0,0,0,3,0,0,2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1985,6,4I.1,5,0.5,0,0,3,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0,6,0,0,0,0,0.01,0,0,0,0,0,5,0,0,3,0,0,0.1,0,0.01,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,0A,0,0,30,0,0,0.01,0,0.01,0.5,0,0,0,0.01,0.5,1,0,1,0,0.1,0,0,0,0.5,0,0,7,0,0,0,0,0.5,0.01,0,0,0,0.1,4,0,0.5,2,0,0,3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,0C,2,0,10,0,0,0,0,0,0.5,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.5,0,0,4,0,0,0,0,0,0.01,0.01,0,0,0,6,0,0.5,4,0,0.1,0,0,0,0.01,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,0E,12,0,15,0,0,0,0,0,0.5,0,0,0.01,0,0.1,0,0,0,0,0.5,0.01,0,0,0.1,0,0,6,0,0,0,0.1,0.1,0.01,0,0,0,0.01,1,0,0.5,5,0,0.5,2,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,0G,0,0,22,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,0,0.01,0,0,0,0.1,0,0,2,0,0,0,0,0.1,0.01,0,0,0,0,5,0,0,3,0,0.1,0,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,0I,0,0,17,0,4,0,0,0,1,0,0,0,0,0.5,0,0,0,0.5,0.1,0.01,0,0,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0.1,15,0,0,4,0,0,0.5,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,2I,5,0,12,0,5,0.1,0,0,1,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0.5,0,0,4,0,0,0,0,0.1,0.01,0.01,0,0,0,12,0,0,5,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,2G,3,0,12,0,4,0.01,0,0,1,0,0,0,0,0.1,0.1,0,0.1,0,0.5,0.01,0,0,0.5,0,0,4,0,0,0,0,0.1,0.01,0,0.01,0,0.1,10,0,0.5,5,0,0.5,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,2E,20,0,7,0,4,0,0,0,0.5,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0.5,0,0,4,0,0,0,0,0.1,0,0,0,0,0.1,3,0,0,7,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1985,6,2C,2,0,5,0.1,0.1,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0.1,0.5,0,0,0,0.5,0,0,10,0,0,0,0,0.5,0,0,0,0,0.01,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
