1991-2001 DATA ENTRY BY JC,,,,,,,,Data checked: 2003 Feb 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,,,,1983,,,,,,Fallen Stems,,,,,,,,1983,,,,,,,        1983 Crown,,,,1983,1983,1991,2000,2000,,2000,,
,,,,DBH,1983 Base Coordinates (m),,,,Year,Length,Exit Coordinates (m),,,,Year,Uprooted,,Stem,       1983 Stem Lean,,       1991 Stem Lean,,2000 Stem Lean,,Width (m),,Ht to crown,,BSD,Radial Inc.,DBH,DBH,Height,2000,Fire ,,Comment
Stand,Plot,Tag #,Species,(cm),N,S,E,W,Dead,(m),N,S,E,W,Fallen,/ Broken,Age,Height (m),AmtChar,Direction,AmtNum,Direction,AmtNum,Direction,N-S,E-W,bottom (m),Fill%,(cm),(cm),(cm),(cm),(m),Code,Codes,Dummy,
5,1A,2138,W,7,.,1.7,.,0.9,.,.,.,.,.,.,.,.,.,16.3,S,E,.,.,.,.,4.2,5.1,6,75,.,.,21.1,24.9,21.6,.,.,X ,
5,1A,2140,A,5.5,.,2,2,.,1981,10.5,.,0.5,0,.,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,Original_data_sheet_had_the_length_number_-_spreadsheet_is_corrected_to_match_(2003)
5,1A,2141,W,1,.,2.7,.,2.4,.,.,.,.,.,.,.,.,.,4.8,S,W,.,.,.,.,1.5,1.5,1,5,.,.,2.8,2.5,3,DS,.,X ,
5,1A,2152,W,5.7,1.3,.,0.8,.,.,.,.,.,.,.,.,.,.,12,O,Z,.,.,.,.,4.1,3.8,5.2,70,.,.,16.6,19.4,17,.,.,X ,
5,1A,2135,A,6.6,2,.,.,0.7,1984,.,.,.,0.2,.,.,.,.,.,M,S,.,.,.,.,.,.,.,.,.,.,16.9,.,.,DD,.,X ,
5,1A,2137,W,1.3,2.2,.,.,0.8,2000,.,.,.,.,.,.,.,.,8.6,S,SE,50,SE,.,.,1.2,1.4,1.9,5,.,.,3.5,.,.,DD,.,X ,
5,1B,2153,A,9.4,.,0.1,.,0.6,.,.,.,.,.,.,.,.,.,20,M,NE,.,.,.,.,4.1,4,13,70,.,.,24.5,26.5,.,LL,.,X ,
5,1B,2154,A,6.4,.,1,.,1.8,1983,.,.,1.2,0,.,1983,B,.,16,.,.,.,.,.,.,.,.,.,.,.,.,15.9,.,.,DD,.,X ,"Recent_breakage,_half_still_standing,_exits_E_1.2_m_(1983);_10_m_snag_(1991)"
5,1B,2155,W,3.6,.,2.5,.,2.2,.,.,.,.,.,.,.,.,.,9.9,O,Z,.,.,.,.,3.3,3,3,60,.,.,11.6,15.6,15.6,.,.,X ,
5,1C,2160,W,5.1,.,0.9,0.6,.,2000,.,.,.,.,.,.,.,.,13.5,S,SW,.,.,.,.,3.5,2.7,3,40,16.3,.,15.8,17,.,DL,.,X ,
5,1C,2159,W,3.8,.,1.7,1.2,.,2000,.,.,.,.,.,.,.,.,10.5,O,Z,.,.,.,.,2.5,3,4.4,30,11.8,.,10.9,10.6,.,DL,.,X ,
5,1C,2156,W,3.4,1.1,.,.,1.7,1983,.,.,.,.,.,.,.,.,19.2,O,Z,.,.,.,.,.,.,.,.,.,.,9,.,.,DD,.,X ,
5,1C,2157,A,7.6,1.3,.,1.2,.,2000,.,.,.,.,.,.,.,.,19,O,Z,.,.,.,.,2.9,3.2,12.2,50,23.8,.,19.6,19.3,.,DB2,.,X ,
5,1C,2158,A,3.1,1.5,.,0.5,.,1981,8.5,.,2,0,.,1983,B,.,6.8,L,SE,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
5,1D,2161,A,7.4,.,0.6,.,0.3,2000,19.5,.,0,1,.,1988,B,.,18.8,O,Z,.,.,.,.,2.1,3,16.2,10,21,.,17.9,.,.,DD,.,X ,"8_m_snag,_top_exit_coords_4.0_(1991);_original_length_number_in_spreadsheet_was_95.0,_other_data_is_different_but_left_as_is(2003)"
5,1D,2169,W,3.9,.,0.7,0.7,.,.,.,.,.,.,.,.,.,.,12.5,O,Z,.,.,.,.,2.5,1.7,7.3,40,11.5,.,11.2,12.5,14.5,.,.,X ,
5,1D,2168,W,3.7,.,0.8,0.3,.,.,.,.,.,.,.,.,.,.,11.2,O,Z,.,.,.,.,2.3,1.6,8,30,10.6,.,9.8,10.2,12.7,.,.,X ,
5,1D,2170,A,3.2,.,1.3,1.5,.,1983,.,.,.,.,.,.,.,.,10.3,M,N,.,.,.,.,.,.,.,.,.,.,8.2,.,.,DD,.,X ,
5,1D,2171,W,6.4,.,1.5,.,2.4,.,.,.,.,.,.,.,.,.,15,O,Z,.,.,.,.,3,2.7,9.6,85,19.3,.,19.2,22.6,20.1,.,.,X ,
5,1D,2167,W,5.4,.,1.6,0.6,.,.,.,.,.,.,.,.,.,.,15.3,O,Z,.,.,.,.,2,2.2,12,60,16.7,.,15.2,16.2,17,.,.,X ,
5,1D,2163,W,4.9,0.1,.,.,0.7,.,.,.,.,.,.,.,.,.,13.5,S,W,.,.,.,.,2.2,2.6,8.2,60,15.3,.,14.6,16.5,16.7,.,.,X ,
5,1D,2164,A,5.8,0.1,.,.,2.5,1981,12.9,0,.,.,2.4,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,Original_data_sheet_had_the_length_number_-_spreadsheet_is_corrected_to_match_(2003)
5,1D,2165,A,5.6,0.5,.,1.3,.,1991,.,.,.,.,.,.,.,.,18.4,O,Z,.,.,.,.,2,2,14.2,20,16.8,.,14.2,.,.,DD,.,X ,2_m_snag_(1991)
5,1D,2162,A,5.7,1,.,.,0.6,1991,.,.,.,.,.,.,.,.,18.8,O,Z,.,.,.,.,2.8,2,14.2,35,18,.,14.6,.,.,DD,.,X ,"0.6_m_snag,_top_is_1.8_m_(1991)"
5,1D,2166,W,1.2,1.1,.,0.1,.,.,.,.,.,.,.,.,.,44,3.3,O,S,20,S,.,.,1.8,1.9,1.9,20,.,1.82,3.5,3.6,.,LL,.,X ,
5,1E,2172,A,7.5,.,0.4,.,0.6,.,.,.,.,.,.,.,.,.,18.8,M,S,.,.,.,.,2.6,2.9,14.6,50,21.9,.,20.4,22,.,LL,.,X ,
5,1E,2173,W,4.3,.,0.5,.,2.2,.,.,.,.,.,.,.,.,.,12.6,O,Z,.,.,.,.,3.1,2.1,8.6,45,14.7,.,12.5,13.6,15.4,.,.,X ,
5,1E,2174,W,4.6,.,0.7,2.1,.,.,.,.,.,.,.,.,.,.,13.8,O,Z,.,.,.,.,2.9,2.2,9.5,45,13.6,.,13.3,14.9,16.1,.,.,X ,
5,1E,2182,W,1.9,.,1.9,1,.,.,.,.,.,.,.,.,.,44,4.5,S,W,.,.,.,.,1.7,2.5,2.3,15,.,1.5,4.7,4.9,4.3,.,.,X ,
5,1E,2181,W,5.7,.,2.1,0.7,.,.,.,.,.,.,.,.,.,.,13,O,Z,.,.,.,.,2.2,2.4,11.2,80,17.3,.,16.8,19,17.4,.,.,X ,
5,1E,2175,A,7.8,.,2.8,.,2.3,.,.,.,.,.,.,.,.,.,20,S,SW,.,.,.,.,2.5,2.7,16,65,22.2,.,21.4,21.8,19.6,LB,.,X ,
5,1E,2178,A,4.9,1.1,.,1.3,.,1984,.,.,.,.,.,.,.,.,12.4,M,NW,.,.,.,.,2.2,2.3,12.2,0,13.3,.,12.1,.,.,DD,.,X ,"0.5_m_snag,_top_v.s._#2085_(1991)"
5,1E,2176,A,7.9,1.4,.,2,.,2000,.,.,.,.,.,.,.,.,19,O,Z,.,.,.,.,3.7,3.3,15,50,25,.,22.3,21.1,.,DB2,.,X ,
5,1E,2179,W,4.4,1.6,.,1,.,.,.,.,.,.,.,.,.,.,13,M,SE,.,.,.,.,2.1,1.9,10.2,60,12.3,.,12.1,13.1,15.5,.,.,X ,
5,1E,2180,W,3.8,2.1,.,1.3,.,.,.,.,.,.,.,.,.,.,11.2,O,Z,.,.,.,.,3.2,3,7,70,12.7,.,10.2,10.8,13.4,.,.,X ,
5,1F,2183,A,9.4,.,1.9,.,1,.,.,.,.,.,.,.,.,.,20.2,O,Z,.,.,.,.,4.6,3.5,15.2,75,30,.,24.7,26.7,.,.,.,X ,
5,1F,2186,W,2.1,0,.,1.5,.,.,.,.,.,.,.,.,.,.,4.8,O,Z,.,.,.,.,2.3,1.8,3.6,50,.,.,5.5,5.4,5,.,.,X ,
5,1F,2187,A,10.6,0.1,.,0.8,.,.,.,.,.,.,.,.,.,.,22.2,O,Z,.,.,.,.,4.8,4.7,15.2,80,32.2,.,27.8,30.3,21.7,.,.,X ,
5,1F,2185,W,2.6,1.3,.,.,2,.,.,.,.,.,.,.,.,.,7.4,O,Z,.,.,.,.,1.6,2.1,4.1,30,.,.,7.2,7.6,7.4,LB,.,X ,
5,1F,2188,A,8.2,1.4,.,0.6,.,1983,8.5,.,0,.,0.2,1983,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
5,1F,2184,W,1.9,1.9,.,.,0.4,.,.,.,.,.,.,.,.,54,5,O,Z,.,.,.,.,2.5,2.6,1.2,20,.,3.2,5.3,5.2,5.7,.,.,X ,
5,1F,2189,A,5.1,2.2,.,0.4,.,1981,4,.,0,0.6,.,1983,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
5,1G,2196,A,8.2,.,0.6,.,1.9,2000,.,.,.,.,.,.,.,.,22.4,S,SW,.,.,.,.,4,4,17.4,80,23.5,.,21.2,21,.,DB2,.,X ,
5,1G,2195,W,4.6,.,1.3,0.1,.,.,.,.,.,.,.,.,.,.,11.6,S,S,.,.,.,.,2.5,2.6,3.4,60,13.6,.,13,14.5,15.2,.,.,X ,
5,1G,2192,W,5.3,.,1.7,1.5,.,.,.,.,.,.,.,.,.,.,14.2,O,Z,.,.,.,.,3.3,2.3,7,60,15.8,.,14.9,16.8,15.6,.,.,X ,
5,1G,2194,A,7,0.8,.,0.5,.,.,.,.,.,.,.,.,.,.,22.4,M,SW,.,.,.,.,4.8,2.5,15.4,70,20.6,.,18.2,19.9,.,LL,.,X ,
5,1G,2191,A,6.1,1.9,.,.,0.9,1984,16.6,.,0.7,0,.,1987,B,74,19,M,NE,.,.,.,.,3,3.3,15.4,10,19,5.4,15.5,.,.,DB2,.,X ,"5_m_snag,_top_exit_coords_E_0.6_(1991);_original_length_number_in_spreadsheet_was_66.0_(2003)"
5,1G,2190,A,7.2,2.3,.,.,0.2,1991,.,.,.,.,.,.,.,.,20.2,S,SE,.,.,.,.,3.3,3.7,13,90,21.8,.,18.3,.,.,DB1,.,X ,
5,1H,2209,A,5,.,0.9,0.3,.,1981,3,.,0,.,1.8,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,No_tag_(1991)
5,1H,2197,A,6.7,.,1.1,.,0.6,1983,.,.,.,.,.,.,.,.,19.8,.,.,.,.,.,.,.,.,.,.,.,.,17,.,.,DD,.,X ,8_m_snag_(1991)
